locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
1602,10,129134739,129831969,AD,Any_AMD,0.179404,-0.14628,0.53392,0.0321857,0,0.28528,0.274447
412,2,235625790,236276287,AD,Any_AMD,-0.289257,-1,0.26134,0.0836699,0,1,0.274883
2468,22,23143365,23950732,AD,Any_AMD,0.248135,-0.22632,0.99173,0.0615709,0,1,0.275737
877,5,120371858,120960737,AD,Any_AMD,-0.65374,-1,0.47337,0.427376,0,1,0.276034
1414,9,37687113,38822977,AD,Any_AMD,-0.268042,-1,0.21947,0.0718464,0,1,0.276262
661,4,65563101,66597446,AD,Any_AMD,0.23347,-0.20891,0.73324,0.0545082,0,0.53846,0.278751
1462,9,117054910,117989017,AD,Any_AMD,-0.170825,-0.51292,0.13671,0.0291811,0,0.26408,0.279387
927,6,1380680,2746531,AD,Any_AMD,-0.375401,-1,0.30844,0.140926,0,1,0.28064
46,1,53114187,54771293,AD,Any_AMD,0.539263,-0.33644,1,0.290804,0,1,0.280875
1006,6,73170169,74401506,AD,Any_AMD,0.537965,-0.39709,1,0.289407,0,1,0.281176
887,5,130573818,132554690,AD,Any_AMD,-0.160865,-0.47052,0.13596,0.0258774,0,0.22139,0.281876
1390,9,14902925,15839403,AD,Any_AMD,0.201311,-0.17745,0.61328,0.040526,0,0.37611,0.282439
439,3,17182495,19030988,AD,Any_AMD,-0.188436,-0.67344,0.16753,0.0355081,0,0.46106,0.28283
917,5,169506967,170898340,AD,Any_AMD,0.183945,-0.16884,0.62163,0.0338358,0,0.38874,0.284674
1248,8,9167796,9835863,AD,Any_AMD,-0.350948,-1,0.33849,0.123165,0,1,0.284849
1535,10,53129610,53919161,AD,Any_AMD,-0.346037,-1,0.35009,0.119742,0,1,0.285707
1362,8,137527618,138564843,AD,Any_AMD,-0.328891,-1,0.31192,0.108169,0,1,0.285899
2362,19,54042241,54602370,AD,Any_AMD,0.116796,-0.10019,0.33954,0.0136414,0,0.11534,0.286803
728,4,141087048,142807914,AD,Any_AMD,-0.541063,-1,0.39024,0.292749,0,1,0.287822
1281,8,38803981,40179577,AD,Any_AMD,-0.321898,-1,0.30798,0.103618,0,1,0.288155
1323,8,91457963,92876620,AD,Any_AMD,-0.380084,-1,0.37427,0.144464,0,1,0.288573
1530,10,44893847,46327144,AD,Any_AMD,-0.159286,-0.48285,0.14466,0.025372,0,0.23366,0.288669
2455,21,41344743,42187152,AD,Any_AMD,-0.177081,-0.55195,0.16686,0.0313577,0,0.30465,0.289044
1854,12,126871453,127545377,AD,Any_AMD,0.331369,-0.29192,1,0.109805,0,1,0.290352
1852,12,124843769,126079935,AD,Any_AMD,0.179788,-0.15439,0.53902,0.0323239,0,0.29054,0.291299
1965,14,32382246,33591113,AD,Any_AMD,-0.182783,-0.58281,0.17572,0.0334097,0,0.34049,0.291736
2038,15,25384328,26392947,AD,Any_AMD,0.186967,-0.16938,0.57713,0.0349567,0,0.33352,0.292264
1092,6,168707339,169667886,AD,Any_AMD,-0.292867,-1,0.29861,0.0857713,0,1,0.292891
499,3,88375764,89612939,AD,Any_AMD,0.264877,-0.26699,1,0.0701599,0,1,0.293155
990,6,55469138,56200985,AD,Any_AMD,-0.454116,-1,0.36016,0.206222,0,1,0.293729
338,2,149568876,151428988,AD,Any_AMD,-0.242321,-0.92336,0.24601,0.0587194,0,0.86947,0.294153
766,4,182946259,183603892,AD,Any_AMD,-0.167856,-0.50674,0.14752,0.0281755,0,0.25766,0.294383
2200,17,33614190,34474611,AD,Any_AMD,-0.195017,-0.76049,0.18303,0.0380316,0,0.59095,0.294622
409,2,233352723,234115092,AD,Any_AMD,-0.219383,-0.86219,0.19803,0.0481288,0,0.75171,0.295585
405,2,228812486,229764918,AD,Any_AMD,-0.206921,-0.77814,0.20711,0.0428164,0,0.61328,0.29581
124,1,166458032,167163954,AD,Any_AMD,-0.228382,-0.98803,0.22696,0.0521583,0,1,0.296811
445,3,24270190,25516193,AD,Any_AMD,-0.201902,-0.64211,0.19877,0.0407646,0,0.41231,0.297183
521,3,116498571,117241644,AD,Any_AMD,-0.850843,-1,0.377,0.723935,0,1,0.297787
1214,7,137657460,138755107,AD,Any_AMD,-0.187773,-0.6958,0.17922,0.0352586,0,0.49439,0.298226
233,2,30575620,31457418,AD,Any_AMD,0.312469,-0.3071,1,0.097637,0,1,0.298429
66,1,76977916,77895394,AD,Any_AMD,0.292248,-0.29496,1,0.0854087,0,1,0.298672
1685,11,78912253,79802286,AD,Any_AMD,0.320252,-0.33381,1,0.102562,0,1,0.298702
1091,6,167714866,168707338,AD,Any_AMD,0.750675,-0.36541,1,0.563514,0,1,0.298738
1361,8,136220343,137527617,AD,Any_AMD,0.151687,-0.1437,0.47468,0.023009,0,0.22608,0.298924
1042,6,112342874,113705003,AD,Any_AMD,-0.186406,-0.60854,0.18074,0.0347472,0,0.37112,0.299215
1618,11,6180841,7191230,AD,Any_AMD,0.274329,-0.27907,1,0.0752564,0,1,0.301081
1185,7,98173565,99465540,AD,Any_AMD,0.236653,-0.2405,1,0.0560048,0,1,0.301242
2021,14,94892241,95946792,AD,Any_AMD,-0.316269,-1,0.33756,0.100026,0,1,0.301471
276,2,70756284,71385813,AD,Any_AMD,0.65582,-0.38837,1,0.4301,0,1,0.302029
1484,9,140097760,141146682,AD,Any_AMD,0.148212,-0.13809,0.46926,0.0219668,0,0.22133,0.302116
1647,11,34672698,35500367,AD,Any_AMD,-0.270887,-1,0.2706,0.0733795,0,1,0.302378
17,1,15755231,16732168,AD,Any_AMD,-0.27145,-1,0.28525,0.0736853,0,1,0.302726
1669,11,58452709,59256232,AD,Any_AMD,0.173069,-0.16487,0.54315,0.0299529,0,0.29597,0.303439
1085,6,161371015,162254229,AD,Any_AMD,-0.167587,-0.58566,0.16065,0.0280853,0,0.34384,0.304171
1245,8,6663428,8064600,AD,Any_AMD,0.128301,-0.12145,0.38791,0.0164611,0,0.1505,0.304604
271,2,64696090,65938002,AD,Any_AMD,-0.218658,-0.96356,0.24136,0.0478115,0,0.94076,0.305723
8,1,5362405,6136814,AD,Any_AMD,-0.192772,-0.71595,0.19127,0.0371611,0,0.52015,0.306837
1996,14,65229392,66300066,AD,Any_AMD,-0.24735,-1,0.27286,0.0611821,0,1,0.307005
1633,11,21442723,22368743,AD,Any_AMD,0.281351,-0.31155,1,0.0791583,0,1,0.30787
727,4,139553761,141087047,AD,Any_AMD,-0.377139,-1,0.33347,0.142234,0,1,0.308575
1635,11,23164545,24091272,AD,Any_AMD,-0.174498,-0.62617,0.17445,0.0304496,0,0.39324,0.309151
666,4,70516837,71468300,AD,Any_AMD,-0.315293,-1,0.34447,0.0994098,0,1,0.30974
100,1,113418038,114664387,AD,Any_AMD,0.202876,-0.20817,0.72128,0.0411589,0,0.52024,0.310438
2482,22,37364005,38718589,AD,Any_AMD,-0.163019,-0.53628,0.15942,0.0265753,0,0.28912,0.310572
1111,7,12694916,13213541,AD,Any_AMD,0.359112,-0.37723,1,0.128961,0,1,0.311892
2145,16,65882821,66738843,AD,Any_AMD,-0.11996,-0.36986,0.11924,0.0143904,0,0.1368,0.312225
2342,19,35649344,36638122,AD,Any_AMD,-0.180228,-0.58752,0.16907,0.032482,0,0.34518,0.313638
898,5,148662215,149850203,AD,Any_AMD,0.198797,-0.21636,0.73148,0.0395201,0,0.53663,0.313883
908,5,158484776,159663733,AD,Any_AMD,0.135908,-0.13021,0.41307,0.0184709,0,0.17063,0.314469
296,2,98989361,100202436,AD,Any_AMD,-0.305223,-1,0.32567,0.093161,0,1,0.314503
1648,11,35500368,36331189,AD,Any_AMD,0.411521,-0.34988,1,0.16935,0,1,0.314584
257,2,50756241,51669493,AD,Any_AMD,-0.496509,-1,0.44049,0.246521,0,1,0.314696
2385,20,15238520,15962576,AD,Any_AMD,-0.167684,-0.52502,0.17287,0.0281178,0,0.27565,0.316766
1612,11,1857846,2477449,AD,Any_AMD,0.151974,-0.15567,0.51119,0.0230962,0,0.26254,0.317257
90,1,103148413,103784541,AD,Any_AMD,0.90435,-0.93638,1,0.817848,0,1,0.317903
1403,9,26747215,27366479,AD,Any_AMD,-0.274301,-1,0.32462,0.0752411,0,1,0.31798
899,5,149850204,150981934,AD,Any_AMD,0.220911,-0.24386,1,0.0488017,0,1,0.318651
2213,17,51110386,52102649,AD,Any_AMD,-0.224327,-0.86051,0.25378,0.0503224,0,0.74574,0.319477
2464,22,18535226,19635654,AD,Any_AMD,0.284861,-0.27794,1,0.081146,0,1,0.319504
1047,6,118529072,119451294,AD,Any_AMD,-0.266018,-0.99691,0.30699,0.0707655,0,1,0.320152
567,3,165054912,165936511,AD,Any_AMD,0.263521,-0.29386,1,0.0694434,0,1,0.320567
1901,13,61268156,62135827,AD,Any_AMD,0.254026,-0.2946,1,0.0645292,0,1,0.324167
785,5,9203856,10549029,AD,Any_AMD,-0.138826,-0.44504,0.14264,0.0192726,0,0.19816,0.324266
1717,11,109891838,111117780,AD,Any_AMD,-0.18967,-0.64996,0.19508,0.0359748,0,0.42476,0.325275
357,2,172501316,173287857,AD,Any_AMD,0.280254,-0.30221,1,0.0785422,0,1,0.32571
1486,10,1329233,1872960,AD,Any_AMD,-0.149656,-0.46348,0.15204,0.0223969,0,0.21544,0.326418
903,5,153734495,154599750,AD,Any_AMD,0.261422,-0.29695,1,0.0683416,0,1,0.326902
1032,6,101793543,102637706,AD,Any_AMD,0.149444,-0.15825,0.47632,0.0223335,0,0.22705,0.327054
1311,8,76295484,77377989,AD,Any_AMD,-0.36085,-1,0.45327,0.130213,0,1,0.329525
454,3,33991870,35009559,AD,Any_AMD,0.428073,-0.46856,1,0.183247,0,1,0.331596
2047,15,36583328,37962915,AD,Any_AMD,0.166134,-0.1795,0.57709,0.0276005,0,0.33746,0.332723
172,1,221856865,222763597,AD,Any_AMD,-0.662595,-1,0.53686,0.439033,0,1,0.332781
2431,21,15026793,15840033,AD,Any_AMD,-0.28391,-1,0.28496,0.0806047,0,1,0.333009
240,2,36120744,36867389,AD,Any_AMD,-0.181375,-0.66757,0.19384,0.0328968,0,0.45142,0.333409
1372,9,1103599,1874961,AD,Any_AMD,0.283588,-0.32268,1,0.0804222,0,1,0.333676
725,4,137400032,138537344,AD,Any_AMD,0.204126,-0.23871,0.87957,0.0416675,0,0.78901,0.333728
1617,11,5533058,6180840,AD,Any_AMD,-0.223451,-0.79166,0.25045,0.0499304,0,0.63432,0.334071
253,2,47320115,48171058,AD,Any_AMD,-0.218894,-0.87842,0.24763,0.0479146,0,0.79055,0.334679
606,4,8309827,8882616,AD,Any_AMD,-0.375248,-1,0.36159,0.140811,0,1,0.334899
1365,8,140355989,141527881,AD,Any_AMD,-0.497257,-1,0.39225,0.247264,0,1,0.334995
2465,22,19635655,20969184,AD,Any_AMD,0.140743,-0.16071,0.45387,0.0198086,0,0.2076,0.335841
79,1,90941550,91870059,AD,Any_AMD,-0.162871,-0.56095,0.17367,0.0265269,0,0.31556,0.336579
715,4,126476843,127279171,AD,Any_AMD,0.174891,-0.20807,0.63694,0.0305868,0,0.41335,0.336863
1810,12,75563969,76524573,AD,Any_AMD,-0.218094,-0.99134,0.253,0.0475649,0,1,0.33694
1374,9,2441121,3079045,AD,Any_AMD,-0.248309,-1,0.28075,0.0616574,0,1,0.338589
1628,11,16383387,17583948,AD,Any_AMD,0.125117,-0.13294,0.40173,0.0156542,0,0.16146,0.338988
447,3,26905341,27614908,AD,Any_AMD,-0.262954,-1,0.31935,0.0691447,0,1,0.340568
931,6,5378214,6621937,AD,Any_AMD,-0.389262,-1,0.46874,0.151525,0,1,0.34144
2234,17,77412787,78438332,AD,Any_AMD,-0.338065,-1,0.33497,0.114288,0,1,0.341863
716,4,127279172,128321876,AD,Any_AMD,-0.328289,-1,0.41472,0.107774,0,1,0.342801
1341,8,113650854,114781574,AD,Any_AMD,-0.278373,-1,0.35342,0.0774913,0,1,0.342979
938,6,15069422,16566882,AD,Any_AMD,-0.270433,-1,0.33351,0.0731339,0,1,0.343125
1125,7,25671576,27351286,AD,Any_AMD,-0.150149,-0.51297,0.18542,0.0225447,0,0.26553,0.343679
1453,9,109150718,110630150,AD,Any_AMD,-0.254562,-1,0.3153,0.0648021,0,1,0.343826
225,2,21084899,22429640,AD,Any_AMD,0.134324,-0.15226,0.43577,0.018043,0,0.19027,0.344286
1568,10,88443653,89971628,AD,Any_AMD,0.153889,-0.17741,0.52661,0.0236819,0,0.27923,0.344489
695,4,106479156,108131206,AD,Any_AMD,-0.12702,-0.40583,0.14025,0.016134,0,0.16491,0.344963
665,4,69603369,70516836,AD,Any_AMD,-0.2445,-1,0.3154,0.0597802,0,1,0.346083
2197,17,29783142,31318753,AD,Any_AMD,0.197708,-0.24521,0.80646,0.0390886,0,0.675,0.347752
1050,6,121087445,121908063,AD,Any_AMD,-0.366995,-1,0.39981,0.134685,0,1,0.348801
2444,21,28616540,29449870,AD,Any_AMD,-0.923479,-1,0.49463,0.852813,0,1,0.349645
2286,18,57635822,58527236,AD,Any_AMD,-0.308439,-1,0.38268,0.0951345,0,1,0.350458
2382,20,12353962,13202335,AD,Any_AMD,-0.239514,-1,0.29896,0.0573668,0,1,0.350797
323,2,131760639,132598285,AD,Any_AMD,-0.31526,-1,0.3679,0.0993891,0,1,0.351839
2034,15,20000205,22799926,AD,Any_AMD,0.217216,-0.29388,0.94619,0.0471828,0,0.91274,0.35343
2279,18,50372824,51060986,AD,Any_AMD,-0.252932,-1,0.34208,0.0639744,0,1,0.353881
19,1,17557747,18427820,AD,Any_AMD,-0.136216,-0.44728,0.16217,0.0185549,0,0.20039,0.353981
364,2,180336046,181309939,AD,Any_AMD,0.189237,-0.23077,0.66741,0.0358107,0,0.44837,0.354101
765,4,182065647,182946258,AD,Any_AMD,0.184804,-0.21497,0.67642,0.0341527,0,0.47081,0.354215
1563,10,83596351,84679429,AD,Any_AMD,-0.257317,-1,0.31979,0.0662119,0,1,0.354436
573,3,172004761,173415591,AD,Any_AMD,0.166701,-0.20993,0.66514,0.0277891,0,0.44447,0.35613
2367,19,57143510,57959952,AD,Any_AMD,0.285252,-0.34285,1,0.0813684,0,1,0.356164
1510,10,21477693,23365685,AD,Any_AMD,0.287928,-0.3711,1,0.0829028,0,1,0.356491
2127,16,27443062,29043177,AD,Any_AMD,0.128243,-0.16124,0.45103,0.0164463,0,0.20359,0.356972
2022,14,95946793,97174314,AD,Any_AMD,-0.286697,-1,0.36876,0.0821951,0,1,0.358259
418,2,240325601,241113279,AD,Any_AMD,0.127142,-0.15824,0.42449,0.0161652,0,0.18188,0.358404
2428,20,61470769,62179241,AD,Any_AMD,0.207257,-0.27235,0.95557,0.0429554,0,0.92498,0.358524
436,3,14312008,15150876,AD,Any_AMD,0.136262,-0.16923,0.45275,0.0185672,0,0.20522,0.35905
2193,17,20402495,21432873,AD,Any_AMD,-0.238916,-1,0.28745,0.057081,0,1,0.35919
2245,18,6756497,7862479,AD,Any_AMD,-0.163869,-0.55805,0.18768,0.0268531,0,0.31189,0.359357
1595,10,121874446,122803506,AD,Any_AMD,-0.13792,-0.44745,0.16523,0.019022,0,0.20047,0.359398
676,4,84003063,85437805,AD,Any_AMD,-0.382902,-1,0.36736,0.146614,0,1,0.360089
1722,11,116247378,117295641,AD,Any_AMD,0.224773,-0.30207,0.97074,0.0505228,0,0.9919,0.361376
1622,11,10370101,11081299,AD,Any_AMD,0.226415,-0.27989,0.95539,0.0512638,0,0.91903,0.361442
1012,6,79859904,80693927,AD,Any_AMD,0.153222,-0.1783,0.51039,0.0234771,0,0.26053,0.361664
1157,7,63311298,64216135,AD,Any_AMD,0.23935,-0.31051,1,0.0572882,0,1,0.361831
153,1,199263390,200134005,AD,Any_AMD,-0.113488,-0.38329,0.13966,0.0128795,0,0.14795,0.362037
1988,14,56206431,57460781,AD,Any_AMD,-0.402493,-1,0.43818,0.162001,0,1,0.362207
1232,8,11740,660414,AD,Any_AMD,-0.224398,-1,0.27181,0.0503545,0,1,0.362512
1234,8,1161825,1628039,AD,Any_AMD,-0.155622,-0.55535,0.19436,0.0242181,0,0.30901,0.36312
75,1,86761555,87667572,AD,Any_AMD,-0.172691,-0.67223,0.23199,0.0298221,0,0.46632,0.364038
2456,21,42187153,43081434,AD,Any_AMD,-0.177816,-0.71077,0.24259,0.0316186,0,0.51114,0.364661
780,5,3677596,4636542,AD,Any_AMD,0.117839,-0.14224,0.39831,0.0138861,0,0.15898,0.36491
724,4,135809543,137400031,AD,Any_AMD,-0.186225,-0.71646,0.23911,0.0346796,0,0.5259,0.365103
1266,8,20812108,21650453,AD,Any_AMD,-0.152159,-0.55208,0.19736,0.0231523,0,0.3077,0.365947
555,3,153406719,155046423,AD,Any_AMD,0.205157,-0.28243,0.94462,0.0420894,0,0.92982,0.366379
866,5,108641785,109606905,AD,Any_AMD,-0.175915,-0.63483,0.22116,0.0309461,0,0.40602,0.366721
849,5,87943483,89584466,AD,Any_AMD,-0.157083,-0.55604,0.21033,0.024675,0,0.31084,0.367932
1255,8,13948096,14389305,AD,Any_AMD,0.301781,-0.4015,1,0.0910717,0,1,0.368389
791,5,16592320,17803477,AD,Any_AMD,-0.34563,-1,0.39598,0.11946,0,1,0.368451
283,2,77372831,78080057,AD,Any_AMD,0.303998,-0.33615,1,0.0924147,0,1,0.369843
1703,11,96150135,97091671,AD,Any_AMD,-0.247008,-1,0.3576,0.061013,0,1,0.370063
1997,14,66300067,67891839,AD,Any_AMD,-0.171147,-0.59302,0.21226,0.0292914,0,0.3528,0.371314
1980,14,48177484,49002065,AD,Any_AMD,-0.739638,-1,0.60763,0.547064,0,1,0.371455
921,5,174662886,176180301,AD,Any_AMD,0.213539,-0.30532,1,0.0455991,0,1,0.371834
837,5,74245355,75239302,AD,Any_AMD,-0.366432,-1,0.45901,0.134273,0,1,0.372047
2406,20,42185672,43008890,AD,Any_AMD,0.331244,-0.41386,1,0.109723,0,1,0.373051
1439,9,94175375,94924482,AD,Any_AMD,-0.172089,-0.59741,0.21676,0.0296145,0,0.3576,0.373076
1000,6,67559695,68547494,AD,Any_AMD,0.246974,-0.34375,1,0.060996,0,1,0.373871
2266,18,36056933,37679127,AD,Any_AMD,-0.201679,-0.79072,0.26005,0.0406743,0,0.62866,0.374471
1115,7,15877565,16739013,AD,Any_AMD,-0.177149,-0.61288,0.22651,0.0313818,0,0.37674,0.374923
591,3,194217141,195196789,AD,Any_AMD,-0.337406,-1,0.45767,0.113843,0,1,0.375006
621,4,22835186,23858350,AD,Any_AMD,-0.268129,-1,0.35715,0.0718934,0,1,0.376422
2035,15,22799927,24099946,AD,Any_AMD,0.0854734,-0.10622,0.28125,0.0073057,0,0.07925,0.377358
1418,9,70939678,72288878,AD,Any_AMD,-0.16373,-0.61392,0.21861,0.0268076,0,0.38383,0.378025
2064,15,58712955,59901116,AD,Any_AMD,0.072151,-0.09029,0.23173,0.00520576,0,0.05392,0.378345
174,1,223654903,224943337,AD,Any_AMD,-0.155088,-0.55335,0.20781,0.0240523,0,0.30636,0.378374
2410,20,46486133,47203836,AD,Any_AMD,-0.139356,-0.48139,0.18069,0.0194201,0,0.23301,0.378622
1097,7,2473750,3100211,AD,Any_AMD,-0.135305,-0.46628,0.17809,0.0183075,0,0.21833,0.379021
2359,19,51903805,52678748,AD,Any_AMD,-0.24429,-1,0.33717,0.0596774,0,1,0.380364
1389,9,14244748,14902924,AD,Any_AMD,0.275878,-0.3809,1,0.0761087,0,1,0.381724
441,3,20754843,21790867,AD,Any_AMD,0.215522,-0.31238,0.94427,0.0464499,0,0.93671,0.382303
1466,9,121008530,122677719,AD,Any_AMD,0.156315,-0.22131,0.5768,0.0244343,0,0.33283,0.38231
912,5,162386028,163781268,AD,Any_AMD,-0.275308,-1,0.38833,0.0757944,0,1,0.383052
1656,11,43949378,45019559,AD,Any_AMD,-0.141409,-0.48489,0.18721,0.0199966,0,0.23532,0.383758
1828,12,96828315,97814021,AD,Any_AMD,0.289862,-0.43616,1,0.0840201,0,1,0.384076
1268,8,22895019,23788494,AD,Any_AMD,-0.147175,-0.56205,0.20859,0.0216604,0,0.32127,0.384614
1058,6,130550138,131457164,AD,Any_AMD,0.163942,-0.22829,0.5892,0.0268769,0,0.34928,0.38541
1070,6,147015883,148184844,AD,Any_AMD,-0.15718,-0.58481,0.2207,0.0247054,0,0.35106,0.386462
2230,17,73741322,74908266,AD,Any_AMD,0.162237,-0.232,0.6868,0.0263209,0,0.48185,0.386526
1855,12,127545378,128372588,AD,Any_AMD,0.141761,-0.19747,0.53339,0.0200963,0,0.28782,0.387419
423,3,1440049,2140011,AD,Any_AMD,0.427277,-0.62014,1,0.182566,0,1,0.387534
616,4,15910802,17290236,AD,Any_AMD,-0.328729,-1,0.43851,0.108062,0,1,0.388159
1892,13,49381728,50419896,AD,Any_AMD,0.349308,-0.46257,1,0.122016,0,1,0.388543
818,5,51203266,52139773,AD,Any_AMD,-0.411301,-1,0.43194,0.169168,0,1,0.38857
1071,6,148184845,149278798,AD,Any_AMD,-0.248003,-1,0.36888,0.0615055,0,1,0.389741
1467,9,122677720,124119883,AD,Any_AMD,0.14913,-0.20189,0.5363,0.0222398,0,0.2885,0.389917
39,1,41977967,43512669,AD,Any_AMD,-0.141387,-0.51126,0.18757,0.0199903,0,0.26443,0.390566
1208,7,128779174,130418704,AD,Any_AMD,-0.619203,-1,0.53263,0.383413,0,1,0.39198
33,1,34371023,35201626,AD,Any_AMD,-0.156998,-0.62714,0.22842,0.0246483,0,0.39856,0.392844
504,3,97351956,98212868,AD,Any_AMD,-0.325943,-1,0.54274,0.106239,0,1,0.394591
813,5,42856333,44049878,AD,Any_AMD,0.168703,-0.23638,0.6036,0.0284607,0,0.36576,0.395035
685,4,94757266,96183801,AD,Any_AMD,0.154657,-0.21691,0.58095,0.0239187,0,0.33996,0.395973
926,6,63979,1380679,AD,Any_AMD,0.19439,-0.30556,0.93623,0.0377876,0,0.91509,0.39618
1721,11,114742318,116247377,AD,Any_AMD,0.147498,-0.19936,0.53361,0.0217555,0,0.28672,0.396449
1116,7,16739014,17596578,AD,Any_AMD,-0.2508,-1,0.36598,0.0629008,0,1,0.396618
71,1,82123369,83461215,AD,Any_AMD,0.177222,-0.26884,0.78218,0.0314075,0,0.63185,0.39667
2143,16,64207177,65072403,AD,Any_AMD,0.260399,-0.431,1,0.0678078,0,1,0.397088
1646,11,33905328,34672697,AD,Any_AMD,-0.132021,-0.47568,0.18943,0.0174296,0,0.22765,0.397303
1557,10,77144962,78665481,AD,Any_AMD,0.128958,-0.17879,0.44306,0.0166301,0,0.19706,0.397818
970,6,33864263,34979270,AD,Any_AMD,-0.13697,-0.49361,0.20099,0.0187609,0,0.24696,0.397914
269,2,62429911,63672118,AD,Any_AMD,-0.296925,-1,0.41669,0.0881643,0,1,0.399996
807,5,35157147,36431967,AD,Any_AMD,-0.172453,-0.63515,0.24885,0.02974,0,0.40382,0.40206
1650,11,37119025,37953086,AD,Any_AMD,-0.235028,-1,0.36891,0.055238,0,1,0.40239
2311,19,3893910,4741718,AD,Any_AMD,-0.117475,-0.42231,0.16837,0.0138004,0,0.18075,0.402955
2030,14,104439107,105091340,AD,Any_AMD,0.13493,-0.20863,0.521,0.018206,0,0.27758,0.403313
1625,11,12470450,13364727,AD,Any_AMD,-0.22136,-1,0.37394,0.0490003,0,1,0.403451
2102,16,60169,1049079,AD,Any_AMD,-0.118898,-0.41902,0.16135,0.0141368,0,0.17562,0.403892
1344,8,116094204,118300068,AD,Any_AMD,-0.19352,-0.9177,0.30911,0.0374501,0,0.89312,0.403905
428,3,5496183,6421145,AD,Any_AMD,0.213096,-0.33547,1,0.04541,0,1,0.404204
380,2,201324133,202504862,AD,Any_AMD,-0.151649,-0.54882,0.21428,0.0229973,0,0.30351,0.404517
2140,16,59885500,61092844,AD,Any_AMD,0.451042,-0.5362,1,0.203439,0,1,0.404632
998,6,66445496,67036787,AD,Any_AMD,0.397937,-0.55744,1,0.158354,0,1,0.405633
2096,15,96864279,98025684,AD,Any_AMD,-0.130285,-0.48306,0.18808,0.0169743,0,0.23414,0.405829
1851,12,123396635,124843768,AD,Any_AMD,-0.141475,-0.5672,0.2045,0.0200151,0,0.32825,0.406753
713,4,124534998,125486535,AD,Any_AMD,-0.256047,-1,0.439,0.0655598,0,1,0.407017
694,4,105319196,106479155,AD,Any_AMD,0.183649,-0.28717,0.74469,0.0337268,0,0.57717,0.407988
2125,16,25235252,26154122,AD,Any_AMD,0.236168,-0.34487,1,0.0557753,0,1,0.408237
1433,9,89171797,90135154,AD,Any_AMD,0.144815,-0.21699,0.5469,0.0209713,0,0.30068,0.409289
1384,9,10675475,11270764,AD,Any_AMD,0.467674,-0.61956,1,0.218719,0,1,0.409479
2398,20,30569660,32484506,AD,Any_AMD,0.208499,-0.33885,1,0.0434718,0,1,0.409769
2101,15,101550751,102520975,AD,Any_AMD,-0.263605,-1,0.41781,0.0694877,0,1,0.410993
1446,9,101596751,103165725,AD,Any_AMD,-0.215705,-1,0.33438,0.0465288,0,1,0.4114
986,6,51826424,52598879,AD,Any_AMD,0.276952,-0.42409,1,0.0767022,0,1,0.411579
356,2,171566483,172501315,AD,Any_AMD,0.147205,-0.21533,0.55571,0.0216693,0,0.31727,0.411737
2216,17,54950108,56245227,AD,Any_AMD,0.253647,-0.3962,1,0.0643366,0,1,0.412161
1443,9,97418634,98885862,AD,Any_AMD,-0.165691,-0.61627,0.25172,0.0274534,0,0.38453,0.414158
350,2,165917789,167488576,AD,Any_AMD,-0.443704,-1,0.61719,0.196873,0,1,0.416123
1243,8,5566270,6019163,AD,Any_AMD,0.18525,-0.30543,0.86035,0.0343177,0,0.76522,0.41684
1876,13,32986687,34722391,AD,Any_AMD,0.20574,-0.32557,1,0.0423289,0,1,0.417102
847,5,85311780,86493763,AD,Any_AMD,0.291126,-0.43657,1,0.0847542,0,1,0.417124
678,4,86931671,88502717,AD,Any_AMD,0.145203,-0.2137,0.53113,0.0210838,0,0.2823,0.417452
76,1,87667573,88656689,AD,Any_AMD,0.230098,-0.37878,1,0.0529449,0,1,0.417728
196,1,244723197,245970505,AD,Any_AMD,-0.149658,-0.63633,0.24195,0.0223974,0,0.41076,0.41776
556,3,155046424,155928190,AD,Any_AMD,0.361737,-0.5795,1,0.130854,0,1,0.41849
1807,12,71948186,73154515,AD,Any_AMD,-0.0934286,-0.32388,0.13649,0.00872891,0,0.10495,0.418911
93,1,106089657,106864947,AD,Any_AMD,-0.798918,-1,0.5911,0.63827,0,1,0.421169
1310,8,75011700,76295483,AD,Any_AMD,-0.175777,-0.74793,0.30218,0.0308977,0,0.57948,0.421931
1366,8,141527882,142611889,AD,Any_AMD,-0.115666,-0.41627,0.17131,0.0133786,0,0.17372,0.423542
2451,21,37303549,38046449,AD,Any_AMD,0.158203,-0.24916,0.60282,0.0250281,0,0.36588,0.424567
2001,14,71140427,72665319,AD,Any_AMD,-0.105281,-0.37591,0.15877,0.0110841,0,0.14345,0.425818
1502,10,14008136,14820755,AD,Any_AMD,-0.142932,-0.58018,0.22448,0.0204295,0,0.33769,0.42623
1001,6,68547495,69294227,AD,Any_AMD,-0.792374,-1,0.67213,0.627857,0,1,0.427742
1426,9,80137025,81161597,AD,Any_AMD,0.221408,-0.38163,1,0.0490213,0,1,0.42876
1299,8,62330901,63253462,AD,Any_AMD,0.353354,-0.56188,1,0.124859,0,1,0.428902
876,5,119664174,120371857,AD,Any_AMD,0.384014,-0.77053,1,0.147467,0,1,0.428974
1211,7,133807217,134943221,AD,Any_AMD,0.454231,-0.55309,1,0.206326,0,1,0.430219
1386,9,12044916,12664858,AD,Any_AMD,-0.336537,-1,0.48108,0.113257,0,1,0.430834
