locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
2188,17,14508611,15308722,AD,Dry_AMD,0.933878,-0.42959,1,0.872128,0,1,0.300063
318,2,125741529,126754027,AD,Dry_AMD,-0.265798,-1,0.27672,0.0706485,0,1,0.301648
361,2,176734751,178149981,AD,Dry_AMD,0.247357,-0.24873,0.94857,0.0611857,0,0.93155,0.302067
342,2,155207970,156130947,AD,Dry_AMD,-0.241944,-0.86223,0.25238,0.0585368,0,0.7473,0.302835
1541,10,58809134,59822946,AD,Dry_AMD,0.940488,-0.62096,1,0.884518,0,1,0.302941
278,2,72160303,73544290,AD,Dry_AMD,-0.219579,-0.92168,0.23145,0.0482149,0,0.89388,0.303043
1173,7,82759284,83953009,AD,Dry_AMD,-0.297226,-1,0.28228,0.0883432,0,1,0.303503
1045,6,116132148,117674076,AD,Dry_AMD,0.172176,-0.17049,0.53473,0.0296445,0,0.28652,0.303663
1060,6,132890695,134313643,AD,Dry_AMD,-0.201692,-0.65413,0.20168,0.0406796,0,0.43212,0.304574
249,2,44104111,45189468,AD,Dry_AMD,0.338814,-0.32375,1,0.114795,0,1,0.305757
2232,17,75619257,76596287,AD,Dry_AMD,-0.168905,-0.54869,0.15958,0.0285289,0,0.30189,0.306549
538,3,132925968,133718493,AD,Dry_AMD,0.273301,-0.28063,1,0.0746935,0,1,0.307145
1784,12,44923826,46037744,AD,Dry_AMD,-0.35902,-1,0.38393,0.128896,0,1,0.307299
446,3,25516194,26905340,AD,Dry_AMD,-0.291613,-1,0.29543,0.0850379,0,1,0.30782
349,2,164702313,165917788,AD,Dry_AMD,0.263954,-0.29024,1,0.0696717,0,1,0.308762
1362,8,137527618,138564843,AD,Dry_AMD,-0.789895,-1,0.48265,0.623934,0,1,0.309612
1607,10,133111171,133818036,AD,Dry_AMD,-0.307793,-1,0.32518,0.0947368,0,1,0.309855
601,4,4266179,5051834,AD,Dry_AMD,-0.299811,-1,0.32734,0.0898866,0,1,0.310288
1806,12,71177962,71948185,AD,Dry_AMD,0.269438,-0.30103,1,0.0725968,0,1,0.310361
637,4,36671802,37880860,AD,Dry_AMD,-0.781807,-1,0.54437,0.611222,0,1,0.310556
1893,13,50419897,51554236,AD,Dry_AMD,1,-0.63271,1,1,0,1,0.310955
1476,9,132999453,134141936,AD,Dry_AMD,-0.709577,-1,0.37524,0.5035,0,1,0.312072
1185,7,98173565,99465540,AD,Dry_AMD,0.194692,-0.19926,0.74368,0.0379052,0,0.5736,0.313461
1421,9,74950319,76197744,AD,Dry_AMD,-0.235568,-0.92183,0.26846,0.0554921,0,0.86657,0.313673
445,3,24270190,25516193,AD,Dry_AMD,-0.229856,-0.83054,0.23572,0.0528337,0,0.70004,0.314787
709,4,121393009,121981243,AD,Dry_AMD,0.535833,-0.44705,1,0.287117,0,1,0.315503
2095,15,95662426,96864278,AD,Dry_AMD,-0.21718,-0.86084,0.22447,0.0471671,0,0.74518,0.315691
1186,7,99465541,100849307,AD,Dry_AMD,0.152396,-0.15533,0.48416,0.0232246,0,0.23527,0.315764
1141,7,44989572,46247335,AD,Dry_AMD,0.339766,-0.40939,1,0.115441,0,1,0.315954
1691,11,84613230,85869059,AD,Dry_AMD,-0.265523,-1,0.2983,0.0705022,0,1,0.316231
716,4,127279172,128321876,AD,Dry_AMD,-0.253578,-0.97331,0.26736,0.0643016,0,0.95827,0.316932
495,3,84698481,85807679,AD,Dry_AMD,0.430951,-0.4713,1,0.185719,0,1,0.317187
541,3,137372142,138693846,AD,Dry_AMD,0.201007,-0.21449,0.85534,0.040404,0,0.76059,0.317471
279,2,73544291,75148103,AD,Dry_AMD,0.234674,-0.28463,1,0.0550717,0,1,0.318572
2103,16,1049080,1996492,AD,Dry_AMD,-0.143108,-0.45696,0.14742,0.0204799,0,0.21119,0.318858
2003,14,73373374,74245428,AD,Dry_AMD,-0.214623,-0.74765,0.23326,0.0460629,0,0.55959,0.323472
2180,17,6305079,7264458,AD,Dry_AMD,-0.147684,-0.49003,0.15326,0.0218106,0,0.24207,0.324156
2251,18,12735559,13641479,AD,Dry_AMD,-0.312156,-1,0.33314,0.0974415,0,1,0.324517
1725,11,120064529,121208186,AD,Dry_AMD,0.235514,-0.26923,1,0.055467,0,1,0.324617
2335,19,28555846,29389090,AD,Dry_AMD,0.286488,-0.33573,1,0.0820752,0,1,0.324673
1325,8,94999067,96175630,AD,Dry_AMD,-0.437496,-1,0.35438,0.191402,0,1,0.325113
153,1,199263390,200134005,AD,Dry_AMD,-0.125531,-0.40223,0.13326,0.015758,0,0.16189,0.325477
2458,21,43812792,44815008,AD,Dry_AMD,0.139546,-0.1464,0.44541,0.019473,0,0.19895,0.325971
1251,8,11466762,12296849,AD,Dry_AMD,0.225668,-0.24167,0.83653,0.0509261,0,0.70367,0.326765
853,5,93814605,95117259,AD,Dry_AMD,-0.162822,-0.54528,0.16855,0.0265111,0,0.29929,0.327819
950,6,25684630,26396200,AD,Dry_AMD,0.225259,-0.25603,0.7665,0.0507417,0,0.58914,0.329118
177,1,228045555,229075156,AD,Dry_AMD,-0.220982,-0.89116,0.25557,0.0488331,0,0.81395,0.329298
1414,9,37687113,38822977,AD,Dry_AMD,-0.159738,-0.57764,0.17749,0.0255162,0,0.33907,0.330441
934,6,9020711,10416550,AD,Dry_AMD,0.231201,-0.26613,0.96982,0.0534539,0,0.95527,0.331536
1955,14,20876081,21982654,AD,Dry_AMD,0.534192,-0.46688,1,0.285361,0,1,0.331551
1576,10,98005995,99367800,AD,Dry_AMD,0.161825,-0.172,0.5545,0.0261874,0,0.30747,0.332304
542,3,138693847,139831267,AD,Dry_AMD,0.157694,-0.16524,0.51485,0.0248673,0,0.26579,0.332313
1504,10,15946678,17065860,AD,Dry_AMD,0.177692,-0.19273,0.60753,0.0315746,0,0.37121,0.332379
784,5,8079416,9203855,AD,Dry_AMD,0.179061,-0.19223,0.61987,0.0320627,0,0.38681,0.332497
1017,6,85038135,85837203,AD,Dry_AMD,-0.504108,-1,0.5084,0.254125,0,1,0.333923
2449,21,34383795,35729261,AD,Dry_AMD,-0.286849,-1,0.33896,0.0822821,0,1,0.334261
70,1,80781443,82123368,AD,Dry_AMD,-0.278299,-1,0.31556,0.0774502,0,1,0.334291
57,1,66778016,67761890,AD,Dry_AMD,0.833667,-0.46242,1,0.695001,0,1,0.33482
1451,9,107061020,108203095,AD,Dry_AMD,0.12446,-0.13171,0.38908,0.0154902,0,0.15139,0.334909
1076,6,153082362,153791461,AD,Dry_AMD,0.334017,-0.38971,1,0.111568,0,1,0.335165
1897,13,55576913,56434007,AD,Dry_AMD,0.708447,-0.54596,1,0.501897,0,1,0.3357
1192,7,106399740,107658603,AD,Dry_AMD,0.119565,-0.13829,0.39722,0.0142957,0,0.15779,0.337866
381,2,202504863,203639686,AD,Dry_AMD,0.157234,-0.16958,0.51087,0.0247225,0,0.26202,0.339249
1826,12,95147846,96017782,AD,Dry_AMD,0.319627,-0.38193,1,0.102161,0,1,0.339586
537,3,132124019,132925967,AD,Dry_AMD,-0.612028,-1,0.49968,0.374578,0,1,0.340485
1861,12,132012317,132957945,AD,Dry_AMD,-0.161154,-0.53772,0.18337,0.0259705,0,0.2906,0.341246
1077,6,153791462,154462010,AD,Dry_AMD,0.279328,-0.35192,1,0.0780242,0,1,0.342209
290,2,84395900,85992794,AD,Dry_AMD,0.61037,-0.52131,1,0.372551,0,1,0.342215
1350,8,124001020,125453322,AD,Dry_AMD,0.278362,-0.35725,1,0.0774853,0,1,0.343195
2326,19,17750519,18504867,AD,Dry_AMD,0.159071,-0.17648,0.52855,0.0253035,0,0.28086,0.344819
695,4,106479156,108131206,AD,Dry_AMD,-0.161574,-0.56405,0.18809,0.026106,0,0.31846,0.345796
110,1,151146408,152535630,AD,Dry_AMD,0.122387,-0.13411,0.39844,0.0149787,0,0.15954,0.347403
728,4,141087048,142807914,AD,Dry_AMD,-0.258235,-1,0.35429,0.0666855,0,1,0.349341
534,3,129091976,130242360,AD,Dry_AMD,1,-0.50354,1,1,0,1,0.349395
76,1,87667573,88656689,AD,Dry_AMD,0.324631,-0.39548,1,0.105385,0,1,0.350387
2472,22,27192924,27952441,AD,Dry_AMD,0.16363,-0.1901,0.55889,0.0267747,0,0.31599,0.350554
1057,6,129850179,130550137,AD,Dry_AMD,0.178091,-0.2174,0.60753,0.0317165,0,0.36968,0.350798
1525,10,37561444,38566460,AD,Dry_AMD,0.177932,-0.21681,0.63045,0.0316596,0,0.40614,0.351263
1787,12,48227036,48960265,AD,Dry_AMD,0.186041,-0.23472,0.65342,0.0346112,0,0.42747,0.35171
2291,18,63109756,64253143,AD,Dry_AMD,-0.16175,-0.59137,0.19658,0.0261632,0,0.36,0.351981
1383,9,9920259,10675474,AD,Dry_AMD,-0.178317,-0.73912,0.22165,0.0317969,0,0.55341,0.352413
1833,12,102966634,104140831,AD,Dry_AMD,0.372964,-0.49837,1,0.139102,0,1,0.352771
1856,12,128372589,129170296,AD,Dry_AMD,-0.954109,-1,0.50745,0.910324,0,1,0.353745
1152,7,54550501,55161394,AD,Dry_AMD,-0.204564,-0.85642,0.26273,0.0418464,0,0.76076,0.354336
380,2,201324133,202504862,AD,Dry_AMD,-0.208109,-0.81637,0.26479,0.0433094,0,0.68865,0.354561
428,3,5496183,6421145,AD,Dry_AMD,0.181775,-0.23002,0.73185,0.0330421,0,0.54486,0.354698
1183,7,96564982,97420207,AD,Dry_AMD,-0.248239,-1,0.31542,0.0616228,0,1,0.356297
1353,8,128073655,129291118,AD,Dry_AMD,-0.191705,-0.84812,0.26157,0.0367507,0,0.74223,0.356302
2116,16,11916632,12793149,AD,Dry_AMD,-0.378253,-1,0.39346,0.143075,0,1,0.356584
2059,15,53263127,54332799,AD,Dry_AMD,0.213624,-0.26473,0.75377,0.0456351,0,0.57003,0.357106
924,5,178595253,179794710,AD,Dry_AMD,-0.445682,-1,0.43071,0.198632,0,1,0.357199
1305,8,70004666,70872088,AD,Dry_AMD,0.165826,-0.20267,0.66612,0.0274981,0,0.45048,0.357513
492,3,81431497,82532742,AD,Dry_AMD,-0.137371,-0.46546,0.16349,0.0188707,0,0.2179,0.357637
2242,18,3722829,4603961,AD,Dry_AMD,-0.157856,-0.60874,0.19539,0.0249186,0,0.37718,0.359582
2245,18,6756497,7862479,AD,Dry_AMD,-0.171458,-0.58735,0.21537,0.0293978,0,0.34618,0.359836
2081,15,79998207,81077025,AD,Dry_AMD,0.196055,-0.2483,0.85093,0.0384376,0,0.74312,0.360436
388,2,210842458,212520453,AD,Dry_AMD,0.195763,-0.25875,0.76016,0.0383233,0,0.59444,0.360513
2451,21,37303549,38046449,AD,Dry_AMD,0.250363,-0.30747,1,0.0626816,0,1,0.36069
1472,9,128785783,129617771,AD,Dry_AMD,-0.121419,-0.4062,0.14122,0.0147427,0,0.16509,0.360776
2330,19,21155863,21822653,AD,Dry_AMD,0.23994,-0.32547,1,0.0575714,0,1,0.360877
1372,9,1103599,1874961,AD,Dry_AMD,0.29862,-0.35815,1,0.0891738,0,1,0.360889
1878,13,35744569,36579413,AD,Dry_AMD,-0.247513,-1,0.30863,0.0612626,0,1,0.360904
936,6,11790672,13352326,AD,Dry_AMD,-0.174606,-0.61917,0.2218,0.0304872,0,0.38417,0.361384
2213,17,51110386,52102649,AD,Dry_AMD,-0.182169,-0.6631,0.22673,0.0331854,0,0.43971,0.362979
1033,6,102637707,103612625,AD,Dry_AMD,0.565998,-0.49344,1,0.320353,0,1,0.363186
313,2,121073753,122026817,AD,Dry_AMD,-0.226643,-1,0.29332,0.0513672,0,1,0.363855
548,3,145211908,145903838,AD,Dry_AMD,0.236908,-0.30686,0.96641,0.0561256,0,0.95325,0.364592
478,3,65326752,66702084,AD,Dry_AMD,-0.268461,-1,0.35044,0.0720711,0,1,0.364618
822,5,55221399,55968966,AD,Dry_AMD,0.260055,-0.36536,1,0.0676287,0,1,0.364653
257,2,50756241,51669493,AD,Dry_AMD,-0.374145,-1,0.47347,0.139985,0,1,0.364705
1335,8,106500951,107787163,AD,Dry_AMD,-0.366995,-1,0.4633,0.134685,0,1,0.366559
1594,10,120592840,121874445,AD,Dry_AMD,-0.158291,-0.58738,0.19707,0.0250561,0,0.34794,0.366748
2327,19,18504868,19749166,AD,Dry_AMD,0.114599,-0.13975,0.37501,0.0131329,0,0.14084,0.367019
20,1,18427821,19238924,AD,Dry_AMD,-0.154796,-0.54081,0.19026,0.0239618,0,0.29406,0.368071
631,4,32260118,32746820,AD,Dry_AMD,-0.206852,-0.84962,0.28537,0.0427877,0,0.73018,0.368196
2070,15,66355635,67396520,AD,Dry_AMD,0.252758,-0.34346,1,0.0638868,0,1,0.368838
1454,9,110630151,111368107,AD,Dry_AMD,-0.456187,-1,0.52864,0.208106,0,1,0.368964
717,4,128321877,129625376,AD,Dry_AMD,-0.296466,-1,0.39904,0.0878922,0,1,0.369477
2060,15,54332800,55136717,AD,Dry_AMD,-0.307528,-1,0.46314,0.0945733,0,1,0.370305
2102,16,60169,1049079,AD,Dry_AMD,-0.144525,-0.50124,0.17592,0.0208874,0,0.25133,0.370488
2306,19,64705,762046,AD,Dry_AMD,-0.118326,-0.40807,0.1385,0.0140011,0,0.16736,0.370861
2273,18,44300146,45718492,AD,Dry_AMD,-0.215883,-0.83721,0.27754,0.0466053,0,0.70596,0.371141
40,1,43512670,45167235,AD,Dry_AMD,0.195334,-0.26034,0.77279,0.0381554,0,0.60121,0.371285
323,2,131760639,132598285,AD,Dry_AMD,-0.334016,-1,0.3938,0.111567,0,1,0.371583
1510,10,21477693,23365685,AD,Dry_AMD,0.646141,-0.48003,1,0.417499,0,1,0.372882
407,2,230541093,231847386,AD,Dry_AMD,0.34408,-0.47035,1,0.118391,0,1,0.372967
295,2,97339302,98989360,AD,Dry_AMD,-0.236059,-1,0.33982,0.0557239,0,1,0.373826
976,6,40778402,42103738,AD,Dry_AMD,0.162044,-0.22235,0.63135,0.0262583,0,0.40876,0.37395
661,4,65563101,66597446,AD,Dry_AMD,0.231616,-0.33167,0.98285,0.0536458,0,1,0.374371
1046,6,117674077,118529071,AD,Dry_AMD,0.169415,-0.21407,0.57908,0.0287013,0,0.33614,0.374531
561,3,159478752,160584961,AD,Dry_AMD,-0.240479,-1,0.35056,0.0578299,0,1,0.37495
1800,12,64403858,66114643,AD,Dry_AMD,-0.182222,-0.79005,0.25231,0.033205,0,0.63369,0.37577
1412,9,34704545,36749273,AD,Dry_AMD,0.12685,-0.16023,0.42603,0.016091,0,0.18199,0.376244
2069,15,64339946,66355634,AD,Dry_AMD,-0.295588,-1,0.4011,0.0873722,0,1,0.376246
1637,11,24892440,25662918,AD,Dry_AMD,0.195069,-0.27825,0.75374,0.0380518,0,0.57544,0.376416
1154,7,56303514,57383657,AD,Dry_AMD,0.157505,-0.2079,0.60462,0.024808,0,0.37299,0.377193
2386,20,15962577,16661516,AD,Dry_AMD,0.141483,-0.17812,0.47529,0.0200174,0,0.22801,0.377931
440,3,19030989,20754842,AD,Dry_AMD,-0.384261,-1,0.41985,0.147656,0,1,0.377961
166,1,215825792,216658126,AD,Dry_AMD,0.224932,-0.32093,1,0.0505945,0,1,0.378424
1189,7,103191323,104109231,AD,Dry_AMD,-0.128229,-0.43024,0.16776,0.0164427,0,0.18511,0.37858
2437,21,21632917,22201890,AD,Dry_AMD,0.125438,-0.16204,0.42745,0.0157347,0,0.18294,0.378671
833,5,67096192,68006993,AD,Dry_AMD,0.11876,-0.14897,0.40222,0.0141039,0,0.16262,0.378868
606,4,8309827,8882616,AD,Dry_AMD,-0.211122,-0.99897,0.31066,0.0445723,0,1,0.379029
1448,9,104222849,105043411,AD,Dry_AMD,0.170862,-0.22827,0.71076,0.0291938,0,0.5204,0.379261
643,4,42189252,43192424,AD,Dry_AMD,0.156048,-0.20078,0.52677,0.0243508,0,0.27798,0.379465
843,5,81710195,82720248,AD,Dry_AMD,0.221176,-0.31162,0.88472,0.0489186,0,0.78935,0.381275
1195,7,110479480,111795299,AD,Dry_AMD,-0.158075,-0.59569,0.23086,0.0249876,0,0.36204,0.382074
2438,21,22201891,23266941,AD,Dry_AMD,0.136759,-0.17429,0.47052,0.0187031,0,0.22141,0.382967
2274,18,45718493,46558306,AD,Dry_AMD,0.232506,-0.33656,1,0.0540588,0,1,0.383079
1296,8,59555978,60476248,AD,Dry_AMD,0.162753,-0.24461,0.68732,0.0264885,0,0.49194,0.383431
1669,11,58452709,59256232,AD,Dry_AMD,0.149152,-0.19666,0.53621,0.0222462,0,0.28786,0.384571
1759,12,19532766,20074930,AD,Dry_AMD,-0.464663,-1,0.65282,0.215911,0,1,0.384629
2384,20,14203756,15238519,AD,Dry_AMD,0.235721,-0.36283,1,0.0555645,0,1,0.384752
100,1,113418038,114664387,AD,Dry_AMD,0.15883,-0.2126,0.57571,0.0252271,0,0.33441,0.384941
1830,12,99244338,100931423,AD,Dry_AMD,0.301076,-0.44865,1,0.0906468,0,1,0.385174
2147,16,68435729,69549149,AD,Dry_AMD,0.192398,-0.28135,0.84137,0.0370172,0,0.7202,0.38552
2388,20,17359291,18058524,AD,Dry_AMD,-0.214462,-1,0.29488,0.0459941,0,1,0.385874
2378,20,7959829,9279550,AD,Dry_AMD,-0.2926,-1,0.4156,0.0856147,0,1,0.387129
68,1,79065287,80099353,AD,Dry_AMD,-0.212405,-0.99409,0.30264,0.0451161,0,1,0.387195
1331,8,102548681,103716053,AD,Dry_AMD,0.180415,-0.25358,0.71444,0.0325495,0,0.51677,0.38736
513,3,107736520,108638900,AD,Dry_AMD,0.296858,-0.40782,1,0.0881244,0,1,0.387421
1492,10,5396243,6234718,AD,Dry_AMD,0.157479,-0.21024,0.57777,0.0247995,0,0.33596,0.387544
696,4,108131207,109122458,AD,Dry_AMD,0.156362,-0.21638,0.59721,0.024449,0,0.35829,0.38791
1398,9,21674033,23091193,AD,Dry_AMD,0.177333,-0.25875,0.71727,0.0314471,0,0.52632,0.388738
344,2,157556097,159040979,AD,Dry_AMD,-0.12607,-0.44068,0.16028,0.0158936,0,0.19466,0.390077
1822,12,90567002,92061179,AD,Dry_AMD,0.202818,-0.29558,0.84476,0.0411353,0,0.72836,0.391067
437,3,15150877,16084005,AD,Dry_AMD,0.138099,-0.19498,0.5178,0.0190714,0,0.26956,0.391573
588,3,191229358,192049688,AD,Dry_AMD,0.218555,-0.32346,0.92519,0.0477664,0,0.8704,0.392464
1333,8,104467846,105370130,AD,Dry_AMD,-0.317518,-1,0.51227,0.100818,0,1,0.392499
2215,17,53468007,54950107,AD,Dry_AMD,0.194917,-0.301,0.84558,0.0379925,0,0.73796,0.392842
2192,17,18900979,20402494,AD,Dry_AMD,0.297271,-0.38199,1,0.0883698,0,1,0.394756
665,4,69603369,70516836,AD,Dry_AMD,-0.260004,-1,0.40601,0.067602,0,1,0.395369
2183,17,9619357,10572617,AD,Dry_AMD,-0.160732,-0.6744,0.23002,0.0258349,0,0.47075,0.395593
414,2,237194298,238185482,AD,Dry_AMD,0.125578,-0.16493,0.44245,0.0157698,0,0.19621,0.396184
1143,7,47253455,48363585,AD,Dry_AMD,-0.157204,-0.62079,0.22185,0.0247132,0,0.3947,0.396751
1118,7,19131027,20122179,AD,Dry_AMD,0.242642,-0.36898,1,0.058875,0,1,0.397312
2475,22,30962256,31904549,AD,Dry_AMD,-0.127721,-0.44491,0.16918,0.0163128,0,0.19837,0.397325
2078,15,77897164,78514101,AD,Dry_AMD,0.171805,-0.25265,0.67952,0.0295169,0,0.46881,0.397446
2026,14,99474534,100786189,AD,Dry_AMD,-0.169694,-0.67254,0.24136,0.0287961,0,0.45962,0.397558
1109,7,11232448,11855413,AD,Dry_AMD,0.1466,-0.21106,0.54877,0.0214916,0,0.30297,0.399729
1275,8,29744541,31134786,AD,Dry_AMD,0.196442,-0.30165,0.9431,0.0385895,0,0.95089,0.400173
1447,9,103165726,104222848,AD,Dry_AMD,-0.233386,-1,0.38297,0.054469,0,1,0.401561
1887,13,43931932,45476446,AD,Dry_AMD,-0.232627,-1,0.38837,0.0541151,0,1,0.401649
2138,16,57119890,58508978,AD,Dry_AMD,0.392122,-0.52536,1,0.153759,0,1,0.401666
112,1,153410810,154685545,AD,Dry_AMD,0.152792,-0.22795,0.61001,0.0233455,0,0.37653,0.401717
1991,14,59447538,60099482,AD,Dry_AMD,0.651676,-0.68987,1,0.424682,0,1,0.401912
1242,8,4893121,5566269,AD,Dry_AMD,0.296112,-0.48066,1,0.0876825,0,1,0.401988
1443,9,97418634,98885862,AD,Dry_AMD,-0.247472,-1,0.40309,0.0612423,0,1,0.403666
2396,20,25181039,26318858,AD,Dry_AMD,-0.892969,-1,0.56619,0.797393,0,1,0.403934
589,3,192049689,193122090,AD,Dry_AMD,-0.209285,-1,0.32448,0.0438002,0,1,0.403987
459,3,39605997,40897627,AD,Dry_AMD,0.176908,-0.28191,0.79332,0.0312965,0,0.65495,0.404742
213,2,8978799,9960670,AD,Dry_AMD,-0.149296,-0.55992,0.21978,0.0222892,0,0.31695,0.405255
614,4,14395887,14967147,AD,Dry_AMD,0.229028,-0.35746,1,0.0524539,0,1,0.406741
780,5,3677596,4636542,AD,Dry_AMD,0.102297,-0.14598,0.37111,0.0104647,0,0.13783,0.40688
2223,17,65582328,66757556,AD,Dry_AMD,0.12278,-0.18073,0.4359,0.0150749,0,0.19014,0.407255
1001,6,68547495,69294227,AD,Dry_AMD,-0.400694,-1,0.56468,0.160556,0,1,0.407693
461,3,42301658,44141693,AD,Dry_AMD,0.127646,-0.18205,0.45118,0.0162934,0,0.20405,0.407711
1337,8,108647464,109920827,AD,Dry_AMD,-0.206503,-0.90815,0.33672,0.0426434,0,0.84701,0.407972
417,2,239634351,240325600,AD,Dry_AMD,-0.144625,-0.54603,0.21485,0.0209163,0,0.30412,0.408158
1569,10,89971629,91021321,AD,Dry_AMD,-0.16154,-0.64519,0.25234,0.0260953,0,0.42036,0.409042
757,4,175295843,175959697,AD,Dry_AMD,0.452352,-0.5486,1,0.204622,0,1,0.409048
622,4,23858351,24764724,AD,Dry_AMD,0.313425,-0.42906,1,0.0982353,0,1,0.409517
2004,14,74245429,75699501,AD,Dry_AMD,-0.176709,-0.69587,0.26635,0.0312262,0,0.48964,0.4099
2355,19,48573066,49415189,AD,Dry_AMD,-0.138721,-0.55275,0.21264,0.0192435,0,0.31096,0.409926
1244,8,6019164,6663427,AD,Dry_AMD,0.246118,-0.38031,1,0.0605738,0,1,0.411022
1692,11,85869060,86629333,AD,Dry_AMD,0.120527,-0.17757,0.43163,0.0145268,0,0.18883,0.412145
2087,15,87158588,88035757,AD,Dry_AMD,-0.313323,-1,0.48345,0.0981712,0,1,0.41287
1042,6,112342874,113705003,AD,Dry_AMD,-0.207218,-1,0.34058,0.0429393,0,1,0.413059
1425,9,79451036,80137024,AD,Dry_AMD,0.380143,-0.49493,1,0.144509,0,1,0.413619
2141,16,61092845,62607090,AD,Dry_AMD,0.178412,-0.2799,0.70766,0.0318308,0,0.50643,0.413636
171,1,220978152,221856864,AD,Dry_AMD,-0.162928,-0.7133,0.25478,0.0265455,0,0.52399,0.41462
96,1,109271450,110224230,AD,Dry_AMD,0.391949,-0.48555,1,0.153624,0,1,0.415152
1598,10,124894143,125798319,AD,Dry_AMD,0.0743059,-0.10376,0.25538,0.00552136,0,0.06532,0.416588
411,2,234945578,235625789,AD,Dry_AMD,-0.180581,-0.91681,0.29601,0.0326094,0,0.88187,0.417122
1733,11,128262551,129451784,AD,Dry_AMD,0.200672,-0.31007,1,0.0402691,0,1,0.41725
2379,20,9279551,10279603,AD,Dry_AMD,0.117434,-0.17243,0.42066,0.0137907,0,0.17798,0.417267
2093,15,93707011,94565521,AD,Dry_AMD,0.161257,-0.268,0.678,0.0260039,0,0.48074,0.417877
2185,17,11778165,12676353,AD,Dry_AMD,0.152941,-0.24431,0.69676,0.023391,0,0.50616,0.41866
2243,18,4603962,5575812,AD,Dry_AMD,-0.13995,-0.5469,0.2195,0.0195861,0,0.31051,0.419167
886,5,128734906,130573817,AD,Dry_AMD,0.104843,-0.15639,0.37585,0.0109921,0,0.14201,0.41981
369,2,184866233,186244920,AD,Dry_AMD,0.404254,-0.59275,1,0.163421,0,1,0.420262
92,1,104984436,106089656,AD,Dry_AMD,0.591484,-0.60437,1,0.349854,0,1,0.420644
962,6,32208902,32454577,AD,Dry_AMD,-0.106496,-0.36942,0.16607,0.0113415,0,0.13654,0.421246
333,2,142494981,143259780,AD,Dry_AMD,0.516967,-0.50589,1,0.267255,0,1,0.42125
795,5,21211400,22149042,AD,Dry_AMD,0.555877,-0.54275,1,0.308999,0,1,0.422332
305,2,110097869,112644828,AD,Dry_AMD,-0.257464,-1,0.41377,0.0662875,0,1,0.422345
1222,7,148622914,149842999,AD,Dry_AMD,-0.160427,-0.74844,0.26808,0.0257368,0,0.57934,0.422656
545,3,141898979,142976707,AD,Dry_AMD,-0.198435,-0.90731,0.32642,0.0393764,0,0.88007,0.422907
1104,7,7926501,8718351,AD,Dry_AMD,-0.241633,-1,0.37357,0.0583863,0,1,0.423935
218,2,12732507,13625450,AD,Dry_AMD,0.133759,-0.2102,0.49218,0.0178914,0,0.24401,0.425466
882,5,125131721,126054697,AD,Dry_AMD,-0.147498,-0.55702,0.22225,0.0217558,0,0.31193,0.426014
42,1,47257262,48105233,AD,Dry_AMD,-0.153216,-0.60518,0.24823,0.0234752,0,0.3693,0.426551
292,2,86867033,88547312,AD,Dry_AMD,0.116783,-0.18839,0.453,0.0136382,0,0.21056,0.426798
451,3,31269698,32378805,AD,Dry_AMD,0.124952,-0.19665,0.48336,0.0156131,0,0.23609,0.428957
1758,12,18470024,19532765,AD,Dry_AMD,0.335967,-0.46352,1,0.112874,0,1,0.429962
1813,12,79315179,80952472,AD,Dry_AMD,-0.171882,-0.7824,0.2807,0.0295433,0,0.63393,0.430102
2420,20,55448076,56172843,AD,Dry_AMD,-0.23225,-1,0.39545,0.0539401,0,1,0.430156
203,2,1376546,1875060,AD,Dry_AMD,-0.125217,-0.46408,0.19773,0.0156792,0,0.21616,0.430289
1031,6,100878646,101793542,AD,Dry_AMD,-0.409103,-1,0.59906,0.167365,0,1,0.431198
1150,7,53176524,54086987,AD,Dry_AMD,0.978858,-1,1,0.958162,0,1,0.431258
2202,17,36116885,37361178,AD,Dry_AMD,-0.191819,-1,0.3246,0.0367946,0,1,0.431952
692,4,102544804,104384534,AD,Dry_AMD,-0.235659,-1,0.43104,0.055535,0,1,0.432072
2257,18,22746154,24088163,AD,Dry_AMD,0.127726,-0.20813,0.51646,0.0163138,0,0.27563,0.432774
2027,14,100786190,102004377,AD,Dry_AMD,0.0909179,-0.13982,0.32059,0.00826607,0,0.10338,0.433201
1742,12,1942427,3069506,AD,Dry_AMD,0.293457,-0.47251,1,0.086117,0,1,0.435504
881,5,124109486,125131720,AD,Dry_AMD,-0.153201,-0.59696,0.24853,0.0234704,0,0.3642,0.43558
700,4,112830230,113916002,AD,Dry_AMD,-0.145896,-0.55116,0.23423,0.0212857,0,0.30608,0.435791
1039,6,109043245,110647842,AD,Dry_AMD,-0.222954,-1,0.39888,0.0497085,0,1,0.435903
981,6,46430702,47313443,AD,Dry_AMD,-0.160416,-0.76454,0.2743,0.0257332,0,0.59434,0.435991
1729,11,124403478,125266684,AD,Dry_AMD,-0.122048,-0.45034,0.19822,0.0148956,0,0.20304,0.436827
533,3,127495174,129091975,AD,Dry_AMD,0.335712,-0.54791,1,0.112703,0,1,0.4369
1486,10,1329233,1872960,AD,Dry_AMD,-0.0995643,-0.36114,0.1567,0.00991304,0,0.13098,0.437822
351,2,167488577,168437445,AD,Dry_AMD,-0.299824,-1,0.48827,0.0898947,0,1,0.437928
