locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
27,1,25885139,27992665,Wet_AMD,AD,0.0879433,-0.08591,0.26406,0.00773402,0,0.06973,0.316252
1284,8,41725003,43825633,Wet_AMD,AD,-0.42824,-1,0.33976,0.183389,0,1,0.3169
1869,13,24818334,25977140,Wet_AMD,AD,-0.277813,-1,0.31906,0.0771801,0,1,0.318212
1521,10,32457294,33655458,Wet_AMD,AD,-0.259952,-0.94725,0.30253,0.0675749,0,0.9026,0.31882
269,2,62429911,63672118,Wet_AMD,AD,-0.293071,-1,0.31,0.0858905,0,1,0.319906
800,5,26938179,28315653,Wet_AMD,AD,0.361511,-0.39643,1,0.13069,0,1,0.321478
2174,17,815654,1480056,Wet_AMD,AD,-0.112143,-0.34533,0.11621,0.0125761,0,0.11936,0.322366
2244,18,5575813,6756496,Wet_AMD,AD,0.57995,-0.43015,1,0.336342,0,1,0.322626
962,6,32208902,32454577,Wet_AMD,AD,-0.160723,-0.48426,0.16386,0.0258319,0,0.23477,0.32281
1828,12,96828315,97814021,Wet_AMD,AD,-0.286439,-1,0.33626,0.0820471,0,1,0.322835
1027,6,95176338,96480153,Wet_AMD,AD,-0.224472,-0.84134,0.24485,0.0503878,0,0.71745,0.324356
1085,6,161371015,162254229,Wet_AMD,AD,-0.333026,-1,0.37889,0.110907,0,1,0.324594
875,5,118605252,119664173,Wet_AMD,AD,-0.443895,-1,0.47603,0.197043,0,1,0.325281
281,2,75942398,76649030,Wet_AMD,AD,0.619807,-0.87761,1,0.38416,0,1,0.325343
5,1,3582048,4281476,Wet_AMD,AD,0.18852,-0.19669,0.6044,0.0355399,0,0.36556,0.325614
849,5,87943483,89584466,Wet_AMD,AD,-0.175752,-0.58727,0.1841,0.0308887,0,0.34488,0.326329
753,4,170682810,171643019,Wet_AMD,AD,0.386404,-0.49102,1,0.149308,0,1,0.326344
1667,11,56623495,57675986,Wet_AMD,AD,0.340744,-0.36596,1,0.116106,0,1,0.327064
2476,22,31904550,32662293,Wet_AMD,AD,0.281915,-0.32858,1,0.079476,0,1,0.327091
2046,15,35118928,36583327,Wet_AMD,AD,-0.188856,-0.66358,0.21314,0.0356664,0,0.44171,0.328352
2038,15,25384328,26392947,Wet_AMD,AD,0.323636,-0.37551,1,0.10474,0,1,0.328651
208,2,4766970,5568653,Wet_AMD,AD,-0.354556,-1,0.38839,0.12571,0,1,0.328693
768,4,184338585,185483262,Wet_AMD,AD,-0.167982,-0.58293,0.1792,0.028218,0,0.34198,0.328709
1807,12,71948186,73154515,Wet_AMD,AD,-0.310612,-1,0.37755,0.09648,0,1,0.329
1016,6,83571954,85038134,Wet_AMD,AD,0.180456,-0.19079,0.61145,0.0325644,0,0.377,0.329397
178,1,229075157,230227247,Wet_AMD,AD,-0.192284,-0.69811,0.20984,0.0369731,0,0.49324,0.329886
1139,7,42494807,43448815,Wet_AMD,AD,0.229399,-0.25403,0.81417,0.0526237,0,0.66326,0.330866
1966,14,33591114,34695195,Wet_AMD,AD,-0.111358,-0.34366,0.11548,0.0124006,0,0.11847,0.33159
1082,6,158952061,159604052,Wet_AMD,AD,0.598681,-0.60683,1,0.358419,0,1,0.331691
2370,20,884242,1771285,Wet_AMD,AD,0.251591,-0.3059,1,0.0632982,0,1,0.331753
2,1,1376205,2215495,Wet_AMD,AD,0.219337,-0.2571,0.7941,0.0481087,0,0.63545,0.331882
1884,13,41003944,42037054,Wet_AMD,AD,-0.161226,-0.51141,0.17525,0.0259938,0,0.26246,0.33298
363,2,179224871,180336045,Wet_AMD,AD,0.215918,-0.25289,0.76198,0.0466207,0,0.58533,0.333566
592,3,195196790,195710290,Wet_AMD,AD,0.613734,-0.40596,1,0.37667,0,1,0.333869
2048,15,37962916,39238840,Wet_AMD,AD,-0.246779,-1,0.30359,0.0608997,0,1,0.33407
858,5,99257996,100594081,Wet_AMD,AD,-0.240678,-1,0.28449,0.0579257,0,1,0.334491
403,2,226242843,227557841,Wet_AMD,AD,-0.1559,-0.51762,0.1698,0.0243049,0,0.26818,0.335147
2479,22,34361898,35368341,Wet_AMD,AD,0.472276,-0.51106,1,0.223044,0,1,0.335466
2235,17,78438333,79333774,Wet_AMD,AD,-0.161609,-0.52968,0.18195,0.0261175,0,0.28182,0.335987
2076,15,74458114,76401952,Wet_AMD,AD,-0.108275,-0.33583,0.11387,0.0117234,0,0.11286,0.336014
649,4,49325139,53879571,Wet_AMD,AD,0.133352,-0.13978,0.41964,0.0177826,0,0.17627,0.336254
1165,7,71215742,73128830,Wet_AMD,AD,-0.472388,-1,0.41457,0.22315,0,1,0.336565
109,1,149716038,151146407,Wet_AMD,AD,0.179098,-0.21038,0.60412,0.0320759,0,0.3664,0.336854
2422,20,56951774,57924037,Wet_AMD,AD,0.225662,-0.2652,0.92219,0.0509231,0,0.87862,0.337267
2293,18,65294196,66407960,Wet_AMD,AD,0.1661,-0.18183,0.54926,0.0275891,0,0.3018,0.3378
307,2,113930669,115203835,Wet_AMD,AD,0.247075,-0.29936,0.96794,0.0610461,0,0.94728,0.338066
1499,10,11856925,12581571,Wet_AMD,AD,-0.148455,-0.47681,0.17135,0.0220387,0,0.22734,0.338174
2300,18,72785207,73568260,Wet_AMD,AD,0.823383,-0.4786,1,0.67796,0,1,0.338845
1208,7,128779174,130418704,Wet_AMD,AD,0.19992,-0.23985,0.77715,0.0399679,0,0.61074,0.33941
2294,18,66407961,67195980,Wet_AMD,AD,-0.481099,-1,0.50177,0.231457,0,1,0.340856
1943,13,105672501,106313847,Wet_AMD,AD,-0.251013,-1,0.31231,0.0630077,0,1,0.341121
655,4,58940257,59692948,Wet_AMD,AD,-0.393627,-1,0.4882,0.154942,0,1,0.34202
1111,7,12694916,13213541,Wet_AMD,AD,-0.319122,-1,0.41859,0.101839,0,1,0.342032
179,1,230227248,231287764,Wet_AMD,AD,0.620148,-0.44026,1,0.384583,0,1,0.34235
1344,8,116094204,118300068,Wet_AMD,AD,-0.240637,-1,0.27997,0.0579062,0,1,0.342422
443,3,22648002,23426044,Wet_AMD,AD,0.176695,-0.19434,0.58064,0.0312212,0,0.3373,0.343313
329,2,138073792,139505819,Wet_AMD,AD,0.18477,-0.21975,0.6635,0.0341399,0,0.44523,0.343628
161,1,209711170,211082892,Wet_AMD,AD,-0.176009,-0.63278,0.21054,0.0309791,0,0.40635,0.344204
1305,8,70004666,70872088,Wet_AMD,AD,0.192072,-0.22461,0.73929,0.0368917,0,0.55727,0.344705
1275,8,29744541,31134786,Wet_AMD,AD,0.303047,-0.38017,1,0.0918372,0,1,0.345096
2117,16,12793150,13893407,Wet_AMD,AD,0.16553,-0.18354,0.54882,0.0274,0,0.30182,0.345668
2114,16,10351809,11022542,Wet_AMD,AD,0.254568,-0.3263,1,0.0648047,0,1,0.345847
399,2,222327714,223353965,Wet_AMD,AD,0.401864,-0.52238,1,0.161494,0,1,0.346276
1700,11,93576642,94384535,Wet_AMD,AD,0.29599,-0.39185,1,0.0876101,0,1,0.346348
1363,8,138564844,139404631,Wet_AMD,AD,0.243646,-0.2984,1,0.0593632,0,1,0.34721
2255,18,20009697,21622716,Wet_AMD,AD,0.232109,-0.29964,1,0.0538744,0,1,0.347449
457,3,36840137,38729767,Wet_AMD,AD,-0.17813,-0.6654,0.22207,0.0317303,0,0.44803,0.347988
1393,9,17392383,17990565,Wet_AMD,AD,-0.248848,-0.96955,0.31559,0.0619251,0,0.94379,0.348098
557,3,155928191,156795410,Wet_AMD,AD,0.493511,-0.55316,1,0.243553,0,1,0.349861
1356,8,131545726,132534636,Wet_AMD,AD,-0.31695,-1,0.41047,0.100457,0,1,0.349971
1175,7,85356716,86446538,Wet_AMD,AD,-0.238575,-0.8749,0.30885,0.0569179,0,0.77038,0.350018
203,2,1376546,1875060,Wet_AMD,AD,-0.210415,-0.77749,0.2516,0.0442744,0,0.60568,0.350254
262,2,54688235,55663336,Wet_AMD,AD,-0.198325,-0.81672,0.24873,0.0393327,0,0.68803,0.351328
485,3,73606613,74383137,Wet_AMD,AD,-0.223395,-0.86323,0.26668,0.0499053,0,0.74607,0.3514
2088,15,88035758,89385187,Wet_AMD,AD,0.103901,-0.11486,0.33161,0.0107953,0,0.10997,0.351632
1986,14,54359599,55292832,Wet_AMD,AD,-0.154402,-0.50993,0.18203,0.0238401,0,0.26079,0.352249
1713,11,104875271,105932282,Wet_AMD,AD,0.702679,-0.59687,1,0.493757,0,1,0.352298
1065,6,139716714,141449453,Wet_AMD,AD,0.245321,-0.31494,1,0.0601823,0,1,0.352321
2361,19,53431218,54042240,Wet_AMD,AD,-0.287522,-1,0.36919,0.0826688,0,1,0.353716
1125,7,25671576,27351286,Wet_AMD,AD,0.103401,-0.11914,0.32799,0.0106918,0,0.1076,0.354069
1282,8,40179578,40974254,Wet_AMD,AD,0.696931,-0.78119,1,0.485713,0,1,0.354308
1754,12,13559528,14656849,Wet_AMD,AD,-0.20005,-0.73978,0.25334,0.04002,0,0.55682,0.354506
2026,14,99474534,100786189,Wet_AMD,AD,-0.13606,-0.48676,0.16554,0.0185122,0,0.23703,0.355934
1974,14,41614834,42562550,Wet_AMD,AD,0.742538,-1,1,0.551363,0,1,0.356521
1705,11,98145571,98929380,Wet_AMD,AD,-0.223237,-0.89551,0.28554,0.0498346,0,0.81126,0.357674
492,3,81431497,82532742,Wet_AMD,AD,0.176637,-0.22058,0.59144,0.0312005,0,0.35016,0.35791
912,5,162386028,163781268,Wet_AMD,AD,-0.261567,-1,0.3317,0.0684173,0,1,0.359042
727,4,139553761,141087047,Wet_AMD,AD,-0.166025,-0.66334,0.22452,0.0275643,0,0.46002,0.359248
1506,10,18529743,19421514,Wet_AMD,AD,-0.549223,-1,0.71136,0.301645,0,1,0.360134
908,5,158484776,159663733,Wet_AMD,AD,0.132176,-0.16291,0.44134,0.0174704,0,0.19491,0.360457
799,5,25722098,26938178,Wet_AMD,AD,-0.306072,-1,0.44626,0.09368,0,1,0.360537
270,2,63672119,64696089,Wet_AMD,AD,0.96079,-1,1,0.923117,0,1,0.361009
284,2,78080058,79019676,Wet_AMD,AD,-0.19931,-0.71749,0.25579,0.0397243,0,0.51665,0.362121
1722,11,116247378,117295641,Wet_AMD,AD,0.126521,-0.1487,0.41353,0.0160075,0,0.17101,0.362371
1391,9,15839404,16658377,Wet_AMD,AD,-0.226312,-0.90108,0.29762,0.0512171,0,0.82115,0.362428
73,1,84728348,86017267,Wet_AMD,AD,-0.15516,-0.515,0.18724,0.0240746,0,0.26628,0.362824
1507,10,19421515,19965624,Wet_AMD,AD,-0.235516,-0.93556,0.30379,0.0554679,0,0.87988,0.364058
1055,6,127545460,128763380,Wet_AMD,AD,0.199585,-0.26107,0.75782,0.0398342,0,0.58706,0.364067
2109,16,7051430,7704354,Wet_AMD,AD,0.717104,-0.49466,1,0.514238,0,1,0.364257
2134,16,52041337,53393882,Wet_AMD,AD,0.409328,-0.4459,1,0.167549,0,1,0.364829
883,5,126054698,126992836,Wet_AMD,AD,0.67877,-0.59158,1,0.460728,0,1,0.364926
2301,18,73568261,74471745,Wet_AMD,AD,-0.238355,-1,0.3076,0.0568132,0,1,0.364961
2346,19,40171414,41004105,Wet_AMD,AD,-0.158842,-0.54399,0.20778,0.0252309,0,0.29724,0.365167
887,5,130573818,132554690,Wet_AMD,AD,0.0956305,-0.11409,0.31553,0.0091452,0,0.09963,0.365983
869,5,111983116,113121555,Wet_AMD,AD,0.214486,-0.28309,0.85359,0.0460041,0,0.74013,0.366326
1909,13,69751492,70427880,Wet_AMD,AD,-0.559686,-1,0.92563,0.313249,0,1,0.367042
1010,6,78168732,78959762,Wet_AMD,AD,-0.31216,-1,0.45425,0.0974439,0,1,0.368434
1632,11,20686337,21442722,Wet_AMD,AD,0.192549,-0.24972,0.79624,0.037075,0,0.64178,0.368823
1827,12,96017783,96828314,Wet_AMD,AD,0.193111,-0.26212,0.79791,0.037292,0,0.64704,0.368908
2161,16,80559686,81437861,Wet_AMD,AD,-0.118843,-0.38902,0.15146,0.0141237,0,0.15136,0.369309
2407,20,43008891,44072210,Wet_AMD,AD,0.250401,-0.34016,1,0.0627004,0,1,0.370884
2323,19,15650186,16079006,Wet_AMD,AD,-0.241736,-0.98369,0.33218,0.0584364,0,0.97686,0.371043
1553,10,71672998,72659223,Wet_AMD,AD,-0.196257,-0.72759,0.25946,0.0385167,0,0.53994,0.371437
1470,9,126092932,127184582,Wet_AMD,AD,-0.139603,-0.47691,0.18259,0.0194889,0,0.22858,0.371557
1730,11,125266685,126304240,Wet_AMD,AD,0.649877,-0.56451,1,0.42234,0,1,0.372498
698,4,109978983,111733579,Wet_AMD,AD,-0.0724105,-0.23609,0.09043,0.00524329,0,0.0559,0.372527
1034,6,103612626,104209796,Wet_AMD,AD,0.34938,-0.56385,1,0.122066,0,1,0.372639
372,2,188895311,189882702,Wet_AMD,AD,-0.546467,-1,0.9257,0.298626,0,1,0.372904
1635,11,23164545,24091272,Wet_AMD,AD,-0.128857,-0.42918,0.15299,0.0166042,0,0.18485,0.373285
914,5,165289212,166863413,Wet_AMD,AD,-0.210272,-0.99111,0.2919,0.0442141,0,1,0.373615
682,4,91309864,92219192,Wet_AMD,AD,-0.508298,-1,0.58651,0.258367,0,1,0.375434
1493,10,6234719,6897037,Wet_AMD,AD,0.182282,-0.24835,0.69698,0.0332269,0,0.49432,0.376156
2077,15,76401953,77897163,Wet_AMD,AD,0.289296,-0.43292,1,0.0836922,0,1,0.376833
1350,8,124001020,125453322,Wet_AMD,AD,0.199592,-0.27137,0.91172,0.039837,0,0.83857,0.377928
1191,7,105312564,106399739,Wet_AMD,AD,-0.122514,-0.4118,0.14609,0.0150096,0,0.17002,0.378189
2096,15,96864279,98025684,Wet_AMD,AD,-0.169221,-0.68016,0.21647,0.0286358,0,0.47924,0.378963
2397,20,26318859,30569659,Wet_AMD,AD,0.421326,-0.66468,1,0.177516,0,1,0.3806
564,3,162622605,163250112,Wet_AMD,AD,-0.337718,-1,0.56535,0.114054,0,1,0.382354
752,4,169555115,170682809,Wet_AMD,AD,-0.446953,-1,0.57317,0.199767,0,1,0.382633
275,2,68877775,70756283,Wet_AMD,AD,-0.129486,-0.44219,0.16664,0.0167666,0,0.1956,0.383219
1680,11,72875069,74399331,Wet_AMD,AD,0.120138,-0.14742,0.4047,0.0144332,0,0.16387,0.384323
337,2,147252197,149568875,Wet_AMD,AD,-0.172426,-0.6726,0.24709,0.0297309,0,0.45583,0.387158
1912,13,71976863,73114509,Wet_AMD,AD,-0.27513,-1,0.37916,0.0756967,0,1,0.387388
1288,8,51461456,52326236,Wet_AMD,AD,0.17846,-0.25313,0.64224,0.0318481,0,0.41575,0.388333
826,5,58721459,59868567,Wet_AMD,AD,0.243347,-0.37206,1,0.0592179,0,1,0.388454
1755,12,14656850,16136742,Wet_AMD,AD,-0.743621,-1,0.47656,0.552972,0,1,0.388602
1109,7,11232448,11855413,Wet_AMD,AD,0.409763,-0.62465,1,0.167906,0,1,0.389299
1813,12,79315179,80952472,Wet_AMD,AD,0.135381,-0.17233,0.46641,0.018328,0,0.21757,0.389976
1750,12,10176714,10946140,Wet_AMD,AD,0.165254,-0.2232,0.5806,0.0273088,0,0.33717,0.390148
43,1,48105234,49185414,Wet_AMD,AD,0.266635,-0.41884,1,0.0710942,0,1,0.390418
1530,10,44893847,46327144,Wet_AMD,AD,-0.195061,-0.9285,0.28567,0.0380488,0,0.8857,0.391497
1814,12,80952473,81843890,Wet_AMD,AD,0.225023,-0.3148,0.96597,0.0506354,0,0.95213,0.39151
700,4,112830230,113916002,Wet_AMD,AD,0.196432,-0.27782,0.75012,0.0385853,0,0.57139,0.391808
1645,11,32830423,33905327,Wet_AMD,AD,-0.177793,-0.63678,0.25165,0.0316102,0,0.4073,0.392305
356,2,171566483,172501315,Wet_AMD,AD,0.26964,-0.41545,1,0.0727058,0,1,0.392444
897,5,147180172,148662214,Wet_AMD,AD,-0.131281,-0.45785,0.18191,0.0172348,0,0.21046,0.39288
1189,7,103191323,104109231,Wet_AMD,AD,0.123244,-0.16581,0.41816,0.0151891,0,0.17637,0.392905
662,4,66597447,67616362,Wet_AMD,AD,-0.4328,-1,0.59214,0.187315,0,1,0.392924
725,4,137400032,138537344,Wet_AMD,AD,0.183122,-0.26248,0.71371,0.0335335,0,0.51349,0.393242
588,3,191229358,192049688,Wet_AMD,AD,0.201788,-0.29,0.76789,0.0407183,0,0.59343,0.393982
77,1,88656690,89753964,Wet_AMD,AD,-0.352269,-1,0.59319,0.124094,0,1,0.395086
1625,11,12470450,13364727,Wet_AMD,AD,-0.119858,-0.41978,0.16066,0.0143659,0,0.17647,0.395123
325,2,133352951,134359059,Wet_AMD,AD,-0.285166,-1,0.43013,0.0813197,0,1,0.395375
1846,12,117091844,118256124,Wet_AMD,AD,0.158784,-0.23353,0.5865,0.0252123,0,0.3483,0.396615
2325,19,17045964,17750518,Wet_AMD,AD,-0.102364,-0.34594,0.13693,0.0104784,0,0.12138,0.396989
97,1,110224231,111134062,Wet_AMD,AD,0.182478,-0.26122,0.70995,0.0332983,0,0.50572,0.397488
2020,14,93386329,94892240,Wet_AMD,AD,-0.112762,-0.38798,0.1593,0.0127152,0,0.15099,0.399443
1701,11,94384536,95327210,Wet_AMD,AD,0.274839,-0.45523,1,0.0755367,0,1,0.400022
1903,13,63206536,63973941,Wet_AMD,AD,-0.962595,-1,1,0.926588,0,1,0.400604
549,3,145903839,147358243,Wet_AMD,AD,0.349869,-0.60482,1,0.122408,0,1,0.40156
961,6,31427210,32208901,Wet_AMD,AD,-0.0693038,-0.23403,0.09328,0.00480301,0,0.055,0.402087
267,2,59251997,60775066,Wet_AMD,AD,-0.13983,-0.50493,0.20725,0.0195523,0,0.25529,0.403711
1835,12,105079101,106153787,Wet_AMD,AD,-0.181674,-0.69098,0.26183,0.0330056,0,0.48236,0.404783
1790,12,51769420,53039987,Wet_AMD,AD,-0.391455,-1,0.4779,0.153237,0,1,0.405809
1522,10,33655459,35178224,Wet_AMD,AD,0.237404,-0.3752,1,0.0563606,0,1,0.406264
1580,10,102509299,104206837,Wet_AMD,AD,0.198334,-0.31352,0.97307,0.0393362,0,1,0.407281
946,6,22199714,23192337,Wet_AMD,AD,-0.80542,-1,0.82794,0.648701,0,1,0.407293
1271,8,25859278,26679135,Wet_AMD,AD,0.341871,-0.53936,1,0.116876,0,1,0.40743
1361,8,136220343,137527617,Wet_AMD,AD,-0.172726,-0.70693,0.26432,0.0298344,0,0.50654,0.407535
772,4,187985394,189153279,Wet_AMD,AD,-0.142984,-0.61255,0.22233,0.0204444,0,0.37681,0.407882
405,2,228812486,229764918,Wet_AMD,AD,0.144974,-0.22219,0.55647,0.0210175,0,0.31543,0.408916
250,2,45189469,45850047,Wet_AMD,AD,-0.460707,-1,0.68645,0.212251,0,1,0.408953
1687,11,80726013,81658298,Wet_AMD,AD,-0.207949,-0.85701,0.32962,0.0432427,0,0.75705,0.408976
1084,6,160583919,161371014,Wet_AMD,AD,0.221261,-0.34815,0.99441,0.0489565,0,1,0.411843
2051,15,42332686,44987755,Wet_AMD,AD,0.16648,-0.26102,0.71831,0.0277156,0,0.53369,0.412267
2135,16,53393883,54866095,Wet_AMD,AD,-0.166426,-0.75821,0.26969,0.0276977,0,0.58964,0.414067
2234,17,77412787,78438332,Wet_AMD,AD,0.126563,-0.19891,0.49379,0.0160182,0,0.24685,0.415473
2110,16,7704355,8341012,Wet_AMD,AD,0.153502,-0.2409,0.60093,0.0235627,0,0.36803,0.416173
1726,11,121208187,122589224,Wet_AMD,AD,0.138707,-0.20708,0.55348,0.0192397,0,0.30976,0.416182
2358,19,51259179,51903804,Wet_AMD,AD,-0.227146,-1,0.34266,0.0515952,0,1,0.417203
985,6,50940768,51826423,Wet_AMD,AD,0.228015,-0.37259,1,0.051991,0,1,0.417233
882,5,125131721,126054697,Wet_AMD,AD,-0.200993,-0.81378,0.32222,0.0403981,0,0.68494,0.418036
1659,11,48066367,48765366,Wet_AMD,AD,0.277685,-0.48941,1,0.0771092,0,1,0.418154
806,5,33971057,35157146,Wet_AMD,AD,-0.127859,-0.47824,0.19119,0.016348,0,0.2329,0.418602
943,6,19449153,20418020,Wet_AMD,AD,0.141578,-0.20863,0.52013,0.0200444,0,0.2725,0.418766
2122,16,20351262,22667048,Wet_AMD,AD,-0.154966,-0.67945,0.26349,0.0240144,0,0.47185,0.419891
1205,7,125389587,126640872,Wet_AMD,AD,0.270854,-0.49507,1,0.0733619,0,1,0.420002
339,2,151428989,152497375,Wet_AMD,AD,0.343763,-0.53661,1,0.118173,0,1,0.421024
1482,9,138202113,138995791,Wet_AMD,AD,-0.178716,-0.87467,0.29834,0.0319394,0,0.80326,0.421064
1512,10,24489448,25577761,Wet_AMD,AD,0.62544,-0.57996,1,0.391175,0,1,0.421081
1968,14,35379989,36422077,Wet_AMD,AD,-0.291645,-1,0.49007,0.0850566,0,1,0.421301
944,6,20418021,21295864,Wet_AMD,AD,-0.2594,-1,0.43871,0.0672882,0,1,0.421516
2181,17,7264459,8554763,Wet_AMD,AD,0.180222,-0.29796,0.78583,0.0324801,0,0.64364,0.421774
1061,6,134313644,135544083,Wet_AMD,AD,-0.150005,-0.59269,0.24482,0.0225016,0,0.35527,0.424025
400,2,223353966,224123079,Wet_AMD,AD,0.387332,-0.57881,1,0.150026,0,1,0.424941
110,1,151146408,152535630,Wet_AMD,AD,-0.131464,-0.48953,0.20666,0.0172827,0,0.24015,0.424947
778,5,2106886,2960068,Wet_AMD,AD,-0.246274,-1,0.41177,0.0606509,0,1,0.425007
451,3,31269698,32378805,Wet_AMD,AD,0.117352,-0.17493,0.42341,0.0137715,0,0.17953,0.425019
368,2,184148656,184866232,Wet_AMD,AD,-0.626459,-1,0.69272,0.392451,0,1,0.425449
1543,10,61470384,62626465,Wet_AMD,AD,-0.111132,-0.40106,0.16931,0.0123503,0,0.16102,0.425533
1464,9,119001228,119890464,Wet_AMD,AD,0.365625,-0.54606,1,0.133682,0,1,0.425688
1633,11,21442723,22368743,Wet_AMD,AD,0.167662,-0.26494,0.70916,0.0281106,0,0.51043,0.425761
1199,7,116835337,118342090,Wet_AMD,AD,-0.211536,-1,0.36267,0.0447476,0,1,0.425837
1658,11,46316006,48066366,Wet_AMD,AD,-0.20291,-1,0.3682,0.0411724,0,1,0.425944
1528,10,42984428,43769842,Wet_AMD,AD,-0.614182,-1,0.73629,0.377219,0,1,0.426025
216,2,11230350,11995765,Wet_AMD,AD,-0.270597,-1,0.48709,0.0732229,0,1,0.426093
1185,7,98173565,99465540,Wet_AMD,AD,0.104261,-0.15794,0.36867,0.0108704,0,0.1372,0.426161
1508,10,19965625,20616432,Wet_AMD,AD,0.244486,-0.43396,1,0.0597733,0,1,0.426936
2112,16,9104470,9754796,Wet_AMD,AD,0.253601,-0.42894,1,0.0643133,0,1,0.429058
604,4,7135820,7726034,Wet_AMD,AD,-0.123206,-0.48916,0.19844,0.0151797,0,0.24462,0.429806
35,1,36855140,38474036,Wet_AMD,AD,0.143128,-0.2339,0.56103,0.0204857,0,0.31716,0.42998
2124,16,24014706,25235251,Wet_AMD,AD,0.109777,-0.16481,0.40201,0.012051,0,0.16221,0.43018
1626,11,13364728,15126767,Wet_AMD,AD,0.110259,-0.17332,0.4102,0.0121571,0,0.17046,0.433074
527,3,121362443,122340832,Wet_AMD,AD,-0.221754,-1,0.39737,0.0491746,0,1,0.433098
1677,11,68887345,69713996,Wet_AMD,AD,-0.250798,-1,0.44106,0.0628998,0,1,0.433448
2068,15,63218979,64339945,Wet_AMD,AD,0.458387,-0.5818,1,0.210119,0,1,0.434306
1990,14,58447799,59447537,Wet_AMD,AD,-0.479431,-1,0.66552,0.229855,0,1,0.434516
1473,9,129617772,130902727,Wet_AMD,AD,-0.388057,-1,0.56276,0.150589,0,1,0.435146
326,2,134359060,135160197,Wet_AMD,AD,-0.126436,-0.46989,0.19757,0.0159861,0,0.2211,0.435568
2418,20,53879804,54743694,Wet_AMD,AD,-0.361055,-1,0.5434,0.130361,0,1,0.435661
1572,10,92911507,94503299,Wet_AMD,AD,0.209701,-0.37588,1,0.0439747,0,1,0.435866
1939,13,100470869,101573736,Wet_AMD,AD,0.436244,-0.60162,1,0.190309,0,1,0.435998
2488,22,44409534,45170649,Wet_AMD,AD,0.188681,-0.33429,0.95703,0.0356005,0,1,0.436794
296,2,98989361,100202436,Wet_AMD,AD,0.306153,-0.59374,1,0.0937295,0,1,0.436795
1244,8,6019164,6663427,Wet_AMD,AD,-0.212096,-1,0.37617,0.0449846,0,1,0.437089
872,5,115117632,116208000,Wet_AMD,AD,-0.432798,-1,0.60165,0.187314,0,1,0.438398
594,3,196383153,197147990,Wet_AMD,AD,-0.288655,-1,0.52143,0.0833216,0,1,0.438872
2070,15,66355635,67396520,Wet_AMD,AD,-0.162605,-0.63512,0.27994,0.0264405,0,0.40779,0.439235
2100,15,100742118,101550750,Wet_AMD,AD,-0.153109,-0.60627,0.24151,0.0234424,0,0.36953,0.439323
437,3,15150877,16084005,Wet_AMD,AD,0.154955,-0.2527,0.63634,0.0240112,0,0.40985,0.43957
2400,20,33890061,35990261,Wet_AMD,AD,-0.203489,-1,0.37056,0.0414076,0,1,0.439743
941,6,18208677,18775022,Wet_AMD,AD,-0.367039,-1,0.58338,0.134717,0,1,0.439859
2335,19,28555846,29389090,Wet_AMD,AD,0.142564,-0.23788,0.56588,0.0203245,0,0.32839,0.440802
373,2,189882703,191051954,Wet_AMD,AD,0.187707,-0.35153,0.92125,0.035234,0,0.93194,0.441415
2436,21,20407308,21632916,Wet_AMD,AD,0.326661,-0.52901,1,0.106708,0,1,0.442096
147,1,192468374,193575516,Wet_AMD,AD,0.112982,-0.18368,0.41445,0.012765,0,0.17211,0.4436
1763,12,22928056,23923798,Wet_AMD,AD,0.136833,-0.24177,0.64629,0.0187233,0,0.43174,0.443745
1440,9,94924483,95854925,Wet_AMD,AD,-0.34003,-1,0.50798,0.11562,0,1,0.443936
1721,11,114742318,116247377,Wet_AMD,AD,0.0989505,-0.16021,0.36329,0.0097912,0,0.13228,0.444661
2203,17,37361179,38880481,Wet_AMD,AD,0.205058,-0.39579,1,0.0420487,0,1,0.445875
1260,8,16988031,17492672,Wet_AMD,AD,0.311533,-0.49738,1,0.0970525,0,1,0.44618
1566,10,86459981,87287935,Wet_AMD,AD,-0.783375,-1,1,0.613677,0,1,0.447292
220,2,14692121,15721703,Wet_AMD,AD,-0.34625,-1,0.59278,0.119889,0,1,0.448065
1764,12,23923799,25058714,Wet_AMD,AD,0.182619,-0.33698,0.90047,0.0333498,0,0.85032,0.448121
541,3,137372142,138693846,Wet_AMD,AD,0.331126,-0.46524,1,0.109645,0,1,0.448415
1231,7,158031248,159128566,Wet_AMD,AD,0.177668,-0.32369,0.91847,0.031566,0,0.90692,0.449764
1456,9,112076382,112865520,Wet_AMD,AD,-0.202149,-1,0.385,0.0408643,0,1,0.449775
2183,17,9619357,10572617,Wet_AMD,AD,-0.165872,-0.8328,0.31174,0.0275134,0,0.74736,0.451192
898,5,148662215,149850203,Wet_AMD,AD,0.115633,-0.19127,0.43975,0.013371,0,0.19434,0.451455
2427,20,60766558,61470768,Wet_AMD,AD,-0.205986,-1,0.36443,0.0424301,0,1,0.452529
265,2,57433654,57952945,Wet_AMD,AD,0.203498,-0.3834,0.92368,0.0414113,0,0.9033,0.454
2311,19,3893910,4741718,Wet_AMD,AD,0.388181,-0.61087,1,0.150685,0,1,0.454031
1648,11,35500368,36331189,Wet_AMD,AD,-0.296182,-1,0.5827,0.087724,0,1,0.454319
2205,17,40233546,42348003,Wet_AMD,AD,-0.128939,-0.54035,0.22692,0.0166252,0,0.30344,0.456007
