GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
APBA2             15   29176570   29420518    650      33  198982      -1.5005      0.93325
FAM189A1          15   29402455   29897927   1634     114  198982        -1.41      0.92073
NDNL2             15   29550353   29597020    169      21  198982      -2.5253      0.99422
TJP1              15   29982338   30296038    793      58  198982      0.52763      0.29888
GOLGA8J           15   30340038   30396084     70      13  198982       0.7247      0.23432
CHRFAM7A          15   30642769   30720864      6       3  198982     -0.96253      0.83211
GOLGA8R           15   30682765   30741479      1       1  198982     -0.64058       0.7391
LOC101060569      15   30773065   30820867      9       4  198982      0.54093      0.29428
LOC100996413      15   30803237   30850776      1       1  198982      0.91439      0.18026
DNM1P50           15   30852322   30898924     12       5  198982      -0.2413      0.59534
GOLGA8H           15   30860562   30919952     37      10  198982     0.021171      0.49155
ARHGAP11B         15   30883879   30941013     68      15  198982     0.056035      0.47766
LOC101927579      15   30890445   30941677     68      15  198982    -0.013683      0.50546
FAN1              15   31156703   31245311    210      24  198982     -0.58776      0.72165
MTMR10            15   31210854   31318807    299      21  198982     -0.35884      0.64014
TRPM1             15   31283264   31488476    672      76  198982    -0.018594      0.50742
LOC283710         15   31504970   31558050    198      28  198982     -0.37419      0.64587
KLF13             15   31584083   31680102    218      36  198982     -0.24788      0.59788
OTUD7A            15   31763884   32197875   1125      42  198982      0.77109      0.22033
CHRNA7            15   32287686   32472384    424      40  198982      -1.3861      0.91714
GOLGA8K           15   32671801   32731181     11       7  198982      -1.7494      0.95989
GOLGA8O           15   32724115   32783486      2       1  198982      0.46652      0.32042
LOC100653133      15   32771204   32827538     29       8  198982     -0.75683      0.77542
GOLGA8N           15   32850657   32906342     24       8  198982     -0.29509      0.61604
ARHGAP11A         15   32871720   32941868    101      20  198982     -0.17901      0.57103
LOC101928042      15   32882642   32931092     70      14  198982     -0.48322      0.68553
SCG5              15   32898757   32999299    301      54  198982     -0.49937      0.69124
GREM1             15   32975175   33036870    228      34  198982      0.28736      0.38692
FMN1              15   33047745   33521934   2069     137  198982       1.2144       0.1123
RYR3              15   33568177   34168304   2510     202  198982      0.56367      0.28649
AVEN              15   34148428   34366303    768      38  198982      0.48801      0.31277
CHRM5             15   34225446   34367295    400      25  198982      0.91744      0.17946
PGBD4             15   34359274   34406591     98      12  198982      0.66824      0.25199
EMC7              15   34366223   34429053    154      23  198982       1.0623      0.14405
KATNBL1           15   34422875   34537297    407      20  198982     -0.20673      0.58189
EMC4              15   34482214   34532357    188      17  198982     -0.13151      0.55231
SLC12A6           15   34512197   34665265    607      26  198982     -0.14877      0.55913
NUTM1             15   34600458   34659936    280      22  198982    -0.056279      0.52244
NOP10             15   34623917   34670362    189      33  198982      0.26204      0.39664
LPCAT4            15   34641089   34694397    115      27  198982      0.83624      0.20151
GOLGA8A           15   34661269   34764667    211      15  198982     -0.15442      0.56136
GOLGA8B           15   34807296   34910836    171      17  198982       0.4898      0.31214
GJD2              15   35034642   35081782    214      29  198982    -0.016021      0.50639
ACTC1             15   35070297   35122927    210      59  198982      -0.9519      0.82943
AQR               15   35138552   35296995    367      22  198982        0.155      0.43841
ZNF770            15   35260542   35315497    166      19  198982    -0.070504       0.5281
DPH6              15   35647670   35873597    528      25  198982     -0.36241      0.64148
C15orf41          15   36836812   37112449    774      45  198982      0.82721      0.20406
MEIS2             15   37173222   37428500    508      80  198982       2.2924     0.010941
TMCO5A            15   38191801   38253623    108      16  198982     -0.35935      0.64033
SPRED1            15   38509925   38659450    484      20  198982      0.30946      0.37849
FAM98B            15   38711328   38787063    238      23  198982       1.2231      0.11065
RASGRP1           15   38770302   38892661    264      31  198982        2.404    0.0081088
C15orf53          15   38953799   39002239    150      24  198982       0.7402      0.22959
C15orf54          15   39507885   39557048    178      39  198982     0.014907      0.49405
THBS1             15   39838280   39899668     97      12  198982       2.0128     0.022068
FSIP1             15   39876422   40110039    696      31  198982       1.9057     0.028347
GPR176            15   40081223   40248093    382      45  198982      0.81371      0.20791
EIF2AK4           15   40191331   40337797    431      35  198982       1.6804     0.046437
SRP14             15   40317891   40366389    119      15  198982       1.4022     0.080432
BMF               15   40370091   40436088    108      19  198982      0.78143      0.21728
BUB1B             15   40418210   40523337    183      11  198982     -0.73938      0.77016
PAK6              15   40474629   40579688    228      46  198982     -0.91246      0.81924
C15orf56          15   40532865   40580110    134      31  198982     0.040873       0.4837
ANKRD63           15   40563645   40609787     90      20  198982      0.55197      0.29048
PLCB2             15   40566461   40635174    148      31  198982      0.41572      0.33881
INAFM2            15   40580733   40628916    108      25  198982      0.25582      0.39905
PHGR1             15   40608234   40658635    134      27  198982      0.24014      0.40511
C15orf52          15   40613653   40668168    156      30  198982      0.22781       0.4099
DISP2             15   40615434   40673256    159      30  198982      0.23178      0.40835
KNSTRN            15   40639922   40696489    143      20  198982       0.5916      0.27706
IVD               15   40662686   40738146    177      18  198982       0.8591      0.19514
BAHD1             15   40698411   40770441    142      20  198982      0.63078      0.26409
CHST14            15   40728160   40775357     62      14  198982     -0.24287      0.59595
C15orf57          15   40814083   40892252    231      14  198982     -0.29527      0.61611
RPUSD2            15   40826503   40876666    157      11  198982      -0.3835      0.64932
CASC5             15   40851447   40964881    283      14  198982     -0.35444      0.63849
RAD51             15   40952327   41034356    172      14  198982    -0.063377      0.52527
RMDN3             15   41018085   41082458    115      15  198982   -0.0071149      0.50284
GCHFR             15   41021285   41069911     84      13  198982    -0.068012      0.52711
C15orf62          15   41027159   41074647     86      14  198982       -0.101      0.54023
DNAJC17           15   41050067   41134676    169      19  198982     -0.65624      0.74416
ZFYVE19           15   41064274   41116767    110      13  198982     -0.68049       0.7519
PPP1R14D          15   41097643   41156283    144      17  198982     -0.95684      0.83068
SPINT1            15   41101246   41159853    142      17  198982     -0.84037      0.79965
VPS18             15   41151628   41206173    124      12  198982    -0.090388      0.53601
RHOV              15   41154412   41201487    111      10  198982     -0.03024      0.51206
DLL4              15   41186531   41241258     91      16  198982      0.16869      0.43302
CHAC1             15   41210636   41258717    110      16  198982      0.44461       0.3283
INO80             15   41261078   41443340    222      19  198982      0.20645      0.41822
EXD1              15   41464926   41557955    300      13  198982      -1.7588      0.96069
CHP1              15   41488341   41584085    293      15  198982      -1.5607      0.94071
NUSAP1            15   41589892   41683248    185      15  198982     -0.75579      0.77511
OIP5              15   41591466   41659819    142      13  198982     -0.79781      0.78751
NDUFAF1           15   41669547   41729658    120      13  198982     -0.56318      0.71334
RTF1              15   41674302   41785761    208      19  198982     -0.58269      0.71995
ITPKA             15   41751056   41805757    111      20  198982      -1.7156      0.95688
LTK               15   41785840   41841085    171      22  198982      -1.3862      0.91716
RPAP1             15   41799374   41871464    191      22  198982      -1.4077       0.9204
TYRO3             15   41816220   41881536    177      21  198982       -1.994      0.97692
MGA               15   41878432   42072141    356      20  198982      -2.6895      0.99642
MAPKBP1           15   42031632   42130053    177      19  198982      -1.5555      0.94009
JMJD7             15   42085283   42139785    129      14  198982      -1.4243      0.92282
JMJD7-PLA2G4B     15   42085283   42150346    177      19  198982      -1.0697      0.85763
PLA2G4B           15   42096011   42150346    164      19  198982       -1.034      0.84943
SPTBN5            15   42130344   42221275    309      27  198982       1.4823      0.06913
EHD4              15   42181638   42299755    344      41  198982       1.0221      0.15338
PLA2G4E           15   42263780   42377901    494      47  198982     -0.71614      0.76305
PLA2G4D           15   42349881   42421752    320      23  198982      -2.0179       0.9782
PLA2G4F           15   42423332   42483839    142      27  198982       1.0657      0.14327
VPS39             15   42440899   42535524    171      18  198982       1.5652     0.058765
TMEM87A           15   42492726   42600797    165      17  198982       1.8253     0.033978
GANC              15   42531366   42656599    314      15  198982       1.7747      0.03797
CAPN3             15   42611545   42714515    274      14  198982       1.7952     0.036309
ZNF106            15   42695016   42818390    203      20  198982      0.44821        0.327
SNAP23            15   42748442   42835259    140      14  198982      0.26965      0.39371
HAUS2             15   42806011   42872192     95      11  198982      0.23376      0.40759
LRRC57            15   42824720   42876002     74      11  198982      0.24432      0.40349
STARD9            15   42832857   43023196    249      23  198982        1.647     0.049775
CDAN1             15   43005760   43064417     82       8  198982       1.7726     0.038144
TTBK2             15   43020928   43248037    249      26  198982      0.84962      0.19777
UBR1              15   43225095   43433286    224      22  198982     -0.38731      0.65074
TMEM62            15   43390722   43487342     99      18  198982     -0.14476      0.55755
CCNDBP1           15   43442466   43499375     45      10  198982     -0.12448      0.54953
EPB42             15   43479425   43548323     65      12  198982     -0.17514      0.56952
TGM5              15   43514793   43594055    115       9  198982      -0.1306      0.55196
TGM7              15   43558479   43629453    110      10  198982      0.13405      0.44668
ADAL              15   43587872   43656096    132      10  198982       0.3937       0.3469
LCMT2             15   43609974   43657820     98       8  198982      0.41072      0.34064
TUBGCP4           15   43628257   43708258    150      11  198982      0.33705      0.36804
ZSCAN29           15   43640370   43698226     98       9  198982      0.27732      0.39077
TP53BP1           15   43685262   43837707    252      10  198982       0.2159      0.41453
MAP1A             15   43768165   43833818     88       9  198982      0.22345      0.41159
PPIP5K1           15   43815660   43917451     81      10  198982    -0.097073      0.53867
CKMT1B            15   43850055   43901604     21       3  198982    -0.051896      0.52069
STRC              15   43881685   44037286    181      14  198982      -1.3488      0.91131
CATSPER2          15   43912772   43976039     90       9  198982     -0.98243      0.83705
CKMT1A            15   43950084   44001420     25       5  198982      -1.2195      0.88868
PDIA3             15   44003326   44074804     98      11  198982      -0.6375       0.7381
SERF2             15   44034294   44098287     88       9  198982     -0.37061      0.64453
ELL3              15   44054798   44104502     65       7  198982     -0.72906      0.76702
HYPK              15   44057619   44104787     61       7  198982     -0.77157      0.77982
SERINC4           15   44076372   44127295     65       6  198982     -0.99772      0.84079
WDR76             15   44084112   44170617    107       9  198982     -0.39629      0.65406
MFAP1             15   44086733   44151951     77       7  198982      -0.7024      0.75878
FRMD5             15   44152962   44522429    541      24  198982        1.915     0.027749
CASC4             15   44545909   44717959    227      10  198982       0.2936      0.38453
CTDSPL2           15   44684579   44829455    227      12  198982      0.12809      0.44904
EIF3J             15   44794266   44865001    100       9  198982      0.10647       0.4576
SPG11             15   44844894   44990876    118      28  198982     -0.36601      0.64282
PATL2             15   44947930   45005894     48      15  198982     -0.91366      0.81955
B2M               15   44968685   45020357     87      18  198982      -1.4563      0.92735
TRIM69            15   44993314   45070027    241      17  198982      -1.1507      0.87508
C15orf43          15   45213900   45281421    192      13  198982    -0.080997      0.53228
SORD              15   45280302   45377287    228      23  198982     -0.84915       0.8021
DUOXA2            15   45371523   45420304    117      13  198982     -0.26425      0.60421
DUOX2             15   45374851   45441537    139      20  198982     -0.46806      0.68013
DUOX1             15   45387192   45467776    172      24  198982      0.75594      0.22484
DUOXA1            15   45399564   45457075    121      23  198982      0.88217      0.18884
SHF               15   45449412   45528373    193      10  198982       1.8984     0.028824
SLC28A2           15   45509428   45578132    263       7  198982       1.6193      0.05269
GATM              15   45643322   45705980    135       6  198982      0.17303      0.43131
SPATA5L1          15   45659514   45723617    104       7  198982     0.033421      0.48667
C15orf48          15   45687727   45735647     65       9  198982     -0.19804      0.57849
SLC30A4           15   45764676   45850005     74      11  198982      0.10739      0.45724
BLOC1S6           15   45844417   45911909     89       9  198982      0.29651      0.38342
SQRDL             15   45888346   45993492    371      36  198982     -0.28814      0.61338
SEMA6D            15   47441403   48076420   1898      68  198982      0.10076      0.45987
SLC24A5           15   48378169   48444926     40       4  198982      0.44581      0.32787
MYEF2             15   48421629   48505714     10       6  198982     -0.98855      0.83856
CTXN2             15   48435546   48505951      8       5  198982      -0.4816      0.68495
SLC12A1           15   48463498   48606275    162      12  198982       1.0885       0.1382
DUT               15   48588215   48645570     83       7  198982      0.82373      0.20505
FBN1              15   48690503   48972985    474      18  198982       2.9453    0.0016132
CEP152            15   49020135   49139092    222      28  198982     -0.25596      0.60101
SHC4              15   49105934   49290641    447      61  198982    -0.064257      0.52562
EID1              15   49135290   49182380    117      19  198982       0.2918      0.38522
SECISBP2L         15   49270835   49373760    198      21  198982      0.58972      0.27769
COPS2             15   49407471   49482854    208      19  198982       1.9067     0.028282
GALK2             15   49412974   49669955    704      22  198982       1.7662     0.038678
FAM227B           15   49608822   49948128   1011      26  198982       1.0928      0.13724
FGF7              15   49680375   49789523    318      19  198982      0.96103      0.16827
DTWD1             15   49878226   49947333    173      14  198982     -0.28086      0.61059
ATP8B4            15   50140435   50446419    879      53  198982      0.68715      0.24599
SLC27A2           15   50439393   50538589    433      31  198982      0.71092      0.23857
HDC               15   50524144   50593162    213      28  198982        1.052      0.14639
GABPB1            15   50559389   50682605    318      16  198982       1.7229     0.042453
USP8              15   50681579   50803280    358      28  198982        1.404      0.08016
USP50             15   50782759   50873902    270      18  198982      0.74418      0.22839
TRPM7             15   50839351   51014012    534      19  198982      0.94019      0.17356
SPPL2A            15   50989730   51092910    307      21  198982       1.4532     0.073081
AP4E1             15   51165780   51308097    340      15  198982       1.1864      0.11774
TNFAIP8L3         15   51338798   51432473    200      24  198982      0.20632      0.41827
CYP19A1           15   51490254   51665795    546      35  198982      0.95529      0.16972
GLDN              15   51598713   51710210    394      35  198982       1.0255      0.15255
DMXL2             15   51729921   51950030    490      19  198982      -1.0059      0.84276
SCG3              15   51938550   52023223    195      23  198982     -0.53043      0.70209
LYSMD2            15   52005261   52078650    218      15  198982       0.5288      0.29847
TMOD2             15   52008758   52118560    298      12  198982      0.56525      0.28595
TMOD3             15   52086825   52214335    297      10  198982      0.43828      0.33059
LEO1              15   52220222   52298995    141      12  198982      0.80527      0.21033
MAPK6             15   52261377   52368462    120      25  198982      0.30101      0.38171
BCL2L10           15   52391490   52439972    112      14  198982      0.29996       0.3821
GNB5              15   52403123   52518565    325      21  198982      0.60491      0.27262
MYO5C             15   52474515   52622995    365      40  198982      0.01025      0.49591
MYO5A             15   52589480   52856247    710      20  198982     -0.78799      0.78465
ARPP19            15   52829384   52896436    146      17  198982     0.096223      0.46167
FAM214A           15   52863518   53006569    273      25  198982      0.59216      0.27687
ONECUT1           15   53039160   53117209    184      30  198982     -0.88414      0.81169
LOC101928499      15   53082363   53132139    113      15  198982     -0.19982      0.57919
WDR72             15   53795938   54090075    943      43  198982       2.3962    0.0082841
UNC13C            15   54235557   54930806   2862     124  198982     -0.75535      0.77498
RSL24D1           15   55463512   55524231    281      13  198982       1.1785      0.11931
RAB27A            15   55485164   55617034    476      35  198982       0.4609      0.32244
PIGB              15   55576133   55657906    264      21  198982      -1.0196      0.84604
CCPG1             15   55637421   55735708    372      17  198982      -1.1743      0.87986
C15orf65          15   55665723   55720910    222      17  198982      -1.2057      0.88604
DYX1C1            15   55699953   55835432    475      40  198982      -0.4438      0.67141
PYGO1             15   55826805   55916050    327      29  198982     -0.35216      0.63764
PRTG              15   55893738   56070847    578      30  198982      -1.8256      0.96604
NEDD4             15   56109120   56320835    817      29  198982      -1.1794      0.88088
RFX7              15   56369479   56570728    552      18  198982     -0.25996      0.60255
TEX9              15   56501207   56749032    732      23  198982     0.070103      0.47206
MNS1              15   56710929   56792335    203      27  198982     -0.24033      0.59496
ZNF280D           15   56912374   57061279    295      17  198982     -0.75234      0.77408
TCF12             15   57175833   57590716   1008      21  198982      0.96489       0.1673
CGNL1             15   57633703   57852925    886      85  198982       1.2905     0.098436
MYZAP             15   57849102   57987562    518      43  198982      -1.2773      0.89926
GCOM1             15   57849102   58019755    591      50  198982      -1.6635      0.95189
POLR2M            15   57963901   58019753    116      22  198982      -1.5654      0.94125
ALDH1A2           15   58235622   58393121    468      22  198982      0.63089      0.26406
AQP9              15   58395374   58488110    322      35  198982       3.1699   0.00076235
LOC101928635      15   58495734   58577179    315      31  198982       1.7538     0.039734
LIPC              15   58667953   58871073    781      94  198982        8.132   2.1107e-16
ADAM10            15   58877403   59077177    392      22  198982       1.6621     0.048248
FAM63B            15   59028393   59159754    266      19  198982       1.8869     0.029586
SLTM              15   59161244   59261323    166      19  198982      0.54183      0.29397
RNF111            15   59244865   59399618    395      30  198982       2.0067     0.022391
CCNB2             15   59362284   59427244    183      15  198982       1.9335     0.026587
MYO1E             15   59418168   59700071    887      70  198982      0.88047       0.1893
LDHAL6B           15   59464015   59510787    192      22  198982       1.3784     0.084034
FAM81A            15   59695372   59825751    385      31  198982       1.2871     0.099038
GCNT3             15   59868982   59922210    203      29  198982       1.2817     0.099969
GTF2A2            15   59920261   59984737    250      10  198982        2.084     0.018581
BNIP2             15   59941345   60016728    292      10  198982       2.1157     0.017184
FOXB1             15   60261421   60308142    135      24  198982     -0.99798      0.84086
ANXA2             15   60629350   60725185    229      34  198982      -1.0447      0.85191
ICE2              15   60701808   60806359    172      15  198982      -1.4614      0.92805
RORA              15   60770483   61556502   2166     211  198982       1.0528      0.14621
VPS13C            15   62134588   62387664    719      25  198982       1.2475      0.10611
C2CD4A            15   62324176   62373116    139      14  198982       1.0767      0.14082
C2CD4B            15   62445734   62493359    159      17  198982       1.5032     0.066396
TLN2              15   62647769   63146830   1392     121  198982       1.1894      0.11714
TPM1              15   63299838   63374114    280      24  198982     -0.39827      0.65478
LACTB             15   63378999   63444260    268      14  198982     -0.90069      0.81612
RPS27L            15   63435539   63484741    143      23  198982     -0.27626      0.60882
RAB8B             15   63446728   63569975    283      27  198982     -0.25234      0.59961
APH1B             15   63534749   63611325    173      28  198982     -0.42733      0.66543
CA12              15   63605730   63709326    273      33  198982     -0.92684      0.82299
USP3              15   63761710   63896839    348      28  198982     -0.58488      0.72069
FBXL22            15   63854327   63904627    104      14  198982      -1.7558      0.96044
HERC1             15   63890817   64161148    703      25  198982      -1.0417      0.85123
DAPK2             15   64189235   64398614    626      40  198982      0.46816      0.31983
SNX1              15   64351275   64446433    187      15  198982      -0.5167      0.69732
FAM96A            15   64354761   64421207    129      12  198982     -0.92308      0.82202
SNX22             15   64408899   64459680     99      13  198982     -0.27675      0.60901
PPIB              15   64438014   64490354     82      12  198982      -1.0631      0.85613
CSNK1G1           15   64447716   64700968    435      21  198982     -0.47203      0.68155
TRIP4             15   64645003   64757502    178      19  198982      0.61705       0.2686
KIAA0101          15   64647193   64714914    120      15  198982      0.43233      0.33275
ZNF609            15   64756619   64988267    415      23  198982      0.61349      0.26977
OAZ2              15   64969773   65030462    125      14  198982      0.48363      0.31432
RBPMS2            15   65022093   65102770    215      16  198982       0.6319      0.26373
PIF1              15   65097831   65152867    181      16  198982       1.7023     0.044347
PLEKHO2           15   65099082   65170201    225      19  198982       1.6115     0.053533
ANKDD1A           15   65169095   65261042    252      27  198982       2.0118     0.022118
SPG21             15   65245363   65317251    210      18  198982       1.7395     0.040977
MTFMT             15   65283850   65356977    176      24  198982       1.7814     0.037425
SLC51B            15   65302708   65355734    123      21  198982       1.7034     0.044248
RASL12            15   65327919   65395707    129      23  198982       1.4339     0.075808
KBTBD13           15   65334154   65382276    100      17  198982         1.45     0.073529
UBAP1L            15   65375108   65440985    111      12  198982      0.42393      0.33581
PDCD7             15   65399717   65461174     99       8  198982      0.51524      0.30319
CLPX              15   65432784   65512563    127      15  198982      0.16457      0.43464
CILP              15   65478337   65538840    107      15  198982     -0.16636      0.56606
PARP16            15   65540436   65614212    184      14  198982     0.052105      0.47922
IGDCC3            15   65609465   65705378    221      43  198982       1.3371     0.090601
IGDCC4            15   65663825   65750410    190      26  198982       1.2019       0.1147
DPP8              15   65724805   65845040    257      14  198982       1.6574     0.048717
HACD3             15   65787804   65880693    196      14  198982       1.8534     0.031914
VWA9              15   65861095   65938627    147      10  198982       1.7291     0.041893
SLC24A1           15   65868618   65963334    171      12  198982       1.7118     0.043464
DENND4A           15   65942954   66119631    319      14  198982      0.78644       0.2158
RAB11A            15   66126629   66194329    126      13  198982       1.3595     0.086987
MEGF11            15   66177634   66581075   1266     109  198982      0.91545      0.17998
DIS3L             15   66550633   66636236    226      29  198982       1.5261     0.063493
TIPIN             15   66619008   66714074    267      22  198982       1.8169      0.03462
MAP2K1            15   66644182   66793882    420      27  198982       1.3855     0.082945
ZWILCH            15   66762431   66851823    238      23  198982      0.73286      0.23182
SNAPC5            15   66772666   66825146    132      16  198982      0.75297      0.22573
RPL4              15   66781653   66851870    196      20  198982      0.73259      0.23191
LCTL              15   66829806   66893317    257      27  198982       1.3399     0.090135
SMAD6             15   66959674   67084338    382      43  198982     -0.60382      0.72702
SMAD3             15   67323036   67497533    485      65  198982       3.8958   4.8928e-05
AAGAB             15   67483013   67582536    195      13  198982       1.4499      0.07355
IQCH              15   67512138   67804142    486      24  198982       1.9093     0.028113
C15orf61          15   67778522   67829641    107       8  198982       1.2356       0.1083
MAP2K5            15   67800021   68109455    698      26  198982       1.3164     0.094027
SKOR1             15   68077042   68136498    181      17  198982       1.0603      0.14451
PIAS1             15   68311572   68493797    218      21  198982       0.5599      0.28777
CALML4            15   68473043   68533448    121      11  198982     -0.35804      0.63984
CLN6              15   68489330   68557081    139      11  198982     -0.30244      0.61884
FEM1B             15   68535141   68593640     81      15  198982      0.85213      0.19707
ITGA11            15   68581128   68759502    678      62  198982     -0.40034      0.65555
CORO2B            15   68816614   69030145    667      61  198982       1.9133     0.027856
ANP32A            15   69060874   69148261    158      22  198982     -0.18134      0.57195
SPESP1            15   69187839   69249150     89      12  198982     -0.32107      0.62592
NOX5              15   69187839   69359501    282      20  198982     -0.30035      0.61805
GLCE              15   69417921   69574546    265      15  198982     -0.90259      0.81663
PAQR5             15   69556294   69709976    416      26  198982      -1.1321      0.87121
KIF23             15   69671585   69750766    106      13  198982      -2.0862      0.98152
RPLP1             15   69710159   69757884     51       8  198982      -2.2095      0.98643
TLE3              15   70330129   70425274    260      49  198982      -1.2977      0.90281
UACA              15   70936893   71090932    319      16  198982       1.3526     0.088086
LRRC49            15   71110578   71352436    308      21  198982       1.1662      0.12176
LARP6             15   71113889   71181498    148      11  198982       1.2946     0.097724
THAP10            15   71163681   71219772     64      12  198982       0.4788      0.31604
THSD4             15   71372935   72085722   2229     158  198982      0.89062      0.18657
CT62              15   71392583   71442929    109      22  198982       1.5923     0.055657
NR2E3             15   72067888   72120600    126      24  198982      0.78059      0.21752
MYO9A             15   72104632   72445440    609      23  198982      0.74857      0.22706
SENP8             15   72371599   72443311    125      16  198982      0.85253      0.19696
GRAMD2            15   72442147   72525136    153      21  198982      0.75179      0.22609
PKM               15   72481370   72558901    145      19  198982      0.45345      0.32511
PARP6             15   72523522   72599885    153      18  198982      0.89794      0.18461
CELF6             15   72567068   72647525    160      16  198982       1.1896       0.1171
HEXA              15   72625778   72704474    120      10  198982        1.061      0.14434
TMEM202           15   72655668   72710708     77       6  198982      0.80416      0.21065
ARIH1             15   72731667   72888904    193      17  198982      0.93268      0.17549
LOC646670         15   72886107   72942539     66      12  198982      0.79541      0.21319
GOLGA6B           15   72912038   72969738     25       8  198982      0.46752      0.32007
BBS4              15   72943520   73040817    137      20  198982      0.91892      0.17907
ADPGK             15   73033708   73111126    165      18  198982      0.68982      0.24516
NEO1              15   73309056   73607547    692      28  198982      0.58004      0.28094
HCN4              15   73602200   73696605    239      34  198982      0.07597      0.46972
REC114            15   73700499   73862354    339      21  198982     -0.46944      0.68062
NPTN              15   73842344   73960753    220      23  198982     -0.24177      0.59552
CD276             15   73941560   74016859    176      21  198982     -0.28079      0.61056
C15orf59          15   74017772   74080495    195      30  198982       0.2601      0.39739
TBC1D21           15   74130922   74191555    207      26  198982        2.028     0.021282
LOXL1             15   74183789   74254478    248      40  198982        4.306   8.3119e-06
PML               15   74252014   74350160    251      24  198982      0.62788      0.26504
STOML1            15   74265559   74321963    154      14  198982      0.69396      0.24385
GOLGA6A           15   74352198   74409891     29      15  198982      -2.9868      0.99859
LOC732265         15   74379382   74427549     23      12  198982     -0.14815      0.55889
ISLR2             15   74385544   74439143     34      14  198982      0.17674      0.42986
ISLR              15   74431087   74479212     84      14  198982       1.2616      0.10355
STRA6             15   74461802   74537046    182      20  198982       1.6184     0.052792
CCDC33            15   74493630   74638813    389      40  198982       2.9813    0.0014353
CYP11A1           15   74620103   74695081    194      23  198982       2.1503     0.015767
SEMA7A            15   74691630   74761299    165      20  198982       1.6282     0.051737
UBL7              15   74728318   74788545    130       9  198982       1.0478      0.14736
ARID3B            15   74798518   74900472    163      10  198982      0.87655      0.19037
CLK3              15   74863327   74932542     98      10  198982      0.95452      0.16991
EDC3              15   74912899   75023386     98      16  198982       1.0176      0.15443
CYP1A1            15   75001883   75052951     99      16  198982       2.3248     0.010042
CYP1A2            15   75006184   75058941    109      16  198982       2.3959    0.0082898
CSK               15   75039425   75105539    159      18  198982        3.497   0.00023525
LMAN1L            15   75070194   75128099    119      16  198982       3.7278   9.6565e-05
CPLX3             15   75083951   75134136     98      13  198982       3.3844   0.00035666
ULK3              15   75118459   75170552     69      11  198982       3.2813   0.00051662
SCAMP2            15   75127197   75200670    104      13  198982       3.1681   0.00076721
MPI               15   75147377   75200581     70      10  198982       2.9942    0.0013759
FAM219B           15   75182328   75234462     87      10  198982       2.8942    0.0019004
COX5A             15   75202616   75265495    118      13  198982       3.0425    0.0011731
RPP25             15   75237443   75284775     88      13  198982       2.8183    0.0024141
SCAMP5            15   75252876   75323836    170      16  198982       1.5887     0.056064
PPCDC             15   75280927   75353067    175      14  198982      0.69765       0.2427
C15orf39          15   75456219   75514510     83      15  198982       1.3268     0.092289
GOLGA6C           15   75515899   75575796     21      12  198982      0.12604      0.44985
GOLGA6D           15   75540182   75598148     43      18  198982       2.2882     0.011063
COMMD4            15   75593352   75644268    105      15  198982       3.3197   0.00045055
NEIL1             15   75604331   75657592     80      12  198982       3.3188   0.00045207
MAN2C1            15   75638133   75696455     53       8  198982       2.9475    0.0016016
SIN3A             15   75651720   75783181    142      14  198982       3.1127   0.00092697
PTPN9             15   75749462   75906625    222      18  198982        3.234   0.00061042
SNUPN             15   75880424   75953719    123      13  198982       3.6051   0.00015604
SNX33             15   75906348   75960968     95      16  198982       3.4495   0.00028084
IMP3              15   75921426   75976047    101      19  198982        2.536    0.0056065
CSPG4             15   75956663   76040189    153      17  198982      0.30947      0.37848
ODF3L1            15   75981319   76030027     74      10  198982      0.54622      0.29246
UBE2Q2            15   76100622   76203388    180      22  198982       0.9014      0.18369
FBXO22            15   76161200   76237609    134      10  198982      0.96499      0.16728
NRG4              15   76224314   76339785    239       9  198982       1.0899      0.13788
C15orf27          15   76317299   76507304    450      48  198982       1.1644      0.12213
ETFA              15   76498628   76638810    285      15  198982       1.7846     0.037166
ISL2              15   76594065   76644817    111      16  198982       1.9917     0.023201
SCAPER            15   76630526   77232796   1136      23  198982     -0.31376      0.62315
RCN2              15   77188962   77252601    118      20  198982      0.18009      0.42854
PSTPIP1           15   77252021   77339673    172      26  198982      0.32362      0.37311
TSPAN3            15   77326359   77398570     83      14  198982     -0.80925      0.79081
PEAK1             15   77390498   77747446    558      23  198982     -0.49541      0.68984
HMG20A            15   77678018   77787945    176      17  198982     -0.82661      0.79577
LINGO1            15   77895369   78023490    350      33  198982     -0.95357      0.82985
LOC440292         15   78223745   78280144    294      27  198982     -0.21813      0.58634
TBC1D2B           15   78277327   78404994    421      34  198982      0.90175       0.1836
SH2D7             15   78349927   78406393    175      32  198982      0.85937      0.19507
CIB2              15   78386948   78458877    202      29  198982     -0.52004      0.69848
IDH3A             15   78406698   78472884    171      26  198982     -0.84778      0.80172
ACSBG1            15   78453187   78562049    354      45  198982     -0.63879      0.73852
DNAJA4            15   78521487   78584538    221      26  198982     0.078243      0.46882
WDR61             15   78565575   78626977    147      26  198982     -0.34063      0.63331
CRABP1            15   78597666   78650572    116      28  198982      0.28707      0.38703
IREB2             15   78695518   78803798    234      24  198982       2.7226    0.0032389
HYKK              15   78764906   78839715    191      17  198982       2.6788    0.0036942
PSMA4             15   78797747   78851562    151      10  198982       2.6792      0.00369
CHRNA5            15   78822862   78897611    184      14  198982       3.0818    0.0010287
