GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PGP               16    2251603    2299822    124      19  282689       1.9873     0.023445
ECI1              16    2279873    2337296    102      18  295385       1.8599     0.031448
RNPS1             16    2293100    2353413    124      19  280390        1.297     0.097317
ABCA3             16    2315879    2425747    166      32  254488      0.48269      0.31466
CCNF              16    2444395    2518859    175       8  277551       1.6372     0.050791
C16orf59          16    2475115    2524964    113       8  259369       1.5545     0.060038
NTN3              16    2486500    2534146     89      10  240560       1.6324     0.051296
TBC1D24           16    2490146    2565734    108      19  208749       1.5779     0.057293
ATP6V0C           16    2528727    2580224     40      21  148161     0.068557      0.47267
AMDHD2            16    2535363    2590955     44      23  147573      -0.3179      0.62472
PDPK1             16    2552965    2663191     56      27  165936      0.29348      0.38458
CEMP1             16    2570036    2616409     18      11  151247     0.041115       0.4836
KCTD5             16    2697495    2769031    207      17  278160     -0.29097      0.61446
PRSS27            16    2752423    2805552     54      17  250316     -0.75484      0.77483
SRRM2             16    2767330    2831413     97      16  295276     -0.54832      0.70826
TCEB2             16    2811415    2862297     85      16  255482      -0.8161      0.79278
PRSS41            16    2813486    2865133     81      16  246921     -0.57574       0.7176
PRSS33            16    2823954    2872943     73      16  226696     -0.50802      0.69428
PRSS21            16    2832164    2881723     76      14  230334      -0.8672      0.80708
ZG16B             16    2845173    2892285     79      12  238685     -0.73792      0.76972
PRSS22            16    2892728    2943625    193      25  332245      0.30749      0.37924
FLYWCH2           16    2897924    2959383    270      21  339808      0.19399      0.42309
FLYWCH1           16    2926943    3011209    466      39  330014      -0.4968      0.69033
KREMEN2           16    2979217    3028384    242      25  336100      -2.4859      0.99354
PAQR4             16    2984342    3033485    220      24  329986      -2.3981      0.99176
PKMYT1            16    3008101    3065540    175      23  296210     -0.18126      0.57192
CLDN9             16    3027457    3074506    136      23  283589      0.74106      0.22933
TNFRSF12A         16    3035313    3082384    128      24  283370       0.9584      0.16893
THOC6             16    3039032    3087756    142      26  287775      0.98826      0.16151
CLDN6             16    3054713    3103188    145      21  293921       0.5764      0.28217
MMP25             16    3061682    3120727    207      29  292340      0.70696       0.2398
HCFC1R1           16    3062626    3109287    141      18  303273        0.437      0.33106
CCDC64B           16    3067683    3121950    189      26  292285      0.62131       0.2672
IL32              16    3080313    3129668    206      32  289584      0.76363      0.22254
ZNF205            16    3127563    3180528    126      17  288045      0.85966      0.19499
ZSCAN10           16    3128895    3184293    130      17  290189      0.81093       0.2087
ZNF213            16    3150057    3202805    108      10  302924      -0.1785      0.57083
CASP16            16    3159016    3209961    116       9  310088     -0.33615      0.63162
OR1F1             16    3219247    3265185    166      21  315632      -0.9011      0.81623
ZNF200            16    3262325    3321221    171      21  298720       0.1187      0.45276
MEFV              16    3282028    3341648    133      20  297997    -0.058774      0.52343
ZNF263            16    3298380    3361401    113      17  267800      0.48866      0.31254
ZNF75A            16    3320406    3382935    122      21  248682      0.98249      0.16293
TIGD7             16    3338808    3390439    128      26  246777       1.1565      0.12374
OR2C1             16    3370889    3416924    194      24  300924      0.75652      0.22467
MTRNR2L4          16    3411053    3457283    151      13  359208      0.33024      0.37061
ZNF174            16    3416190    3469364    156      14  359051     0.085469      0.46594
ZSCAN32           16    3421661    3486065    166      16  353340   -0.0023147      0.50092
NAA60             16    3458611    3546963    345      22  347244     0.032065      0.48721
ZNF597            16    3476110    3528490    232      20  352150      0.41846      0.33781
CLUAP1            16    3515945    3599048    282      29  334206        1.041      0.14895
C16orf90          16    3533484    3580758    134      20  337226     0.019232      0.49233
NLRC3             16    3579033    3662392    215      10  345468        1.975     0.024133
SLX4              16    3621182    3696585    200       9  354897       1.8431     0.032656
DNASE1            16    3626772    3722689    249      13  348396       1.7204      0.04268
TRAP1             16    3698038    3802598    242      41  313327     -0.38466      0.64976
CREBBP            16    3765055    3965121    226      44  241156     -0.63856      0.73845
ADCY9             16    4002650    4201186    809      67  329360       2.1211     0.016957
SRL               16    4229375    4327081    351      42  309764       1.0627      0.14396
TFAP4             16    4297187    4358001    164      19  283350      0.63084      0.26407
GLIS2             16    4331240    4399598    181      39  275980       0.4782      0.31625
PAM16             16    4380252    4436373    141      22  304634      0.35074      0.36289
CORO7-PAM16       16    4380252    4501962    306      27  319075    -0.050811      0.52026
VASN              16    4386849    4443529    146      21  309878      0.30678       0.3795
CORO7             16    4394543    4501962    271      21  323885     -0.14019      0.55575
DNAJA3            16    4440806    4516776    176      17  328107      -0.5494      0.70863
HMOX2             16    4489719    4570348    218      14  350798      -1.4891      0.93178
NMRAL1            16    4501690    4559896    173      12  351137      -1.5793      0.94287
CDIP1             16    4550676    4623816    171      17  331434      -1.1594      0.87686
C16orf96          16    4571330    4660435    221      22  327745     -0.65675      0.74433
MGRN1             16    4639825    4750975    407      29  309802       1.5408     0.061681
UBALD1            16    4648884    4699927    183      20  289985      0.65942      0.25481
NUDT16L1          16    4708526    4755860    195      15  329324       1.7729     0.038122
ANKS3             16    4736500    4819378    314      17  326841       1.7546      0.03966
C16orf71          16    4749289    4809397    221      17  335689       1.7542     0.039695
ZNF500            16    4790815    4852219    232      31  328282       2.6075    0.0045607
SMIM22            16    4803398    4856492    193      29  319440       2.6444    0.0040914
SEPT12            16    4817615    4873522    176      23  335014       2.2231     0.013104
ROGDI             16    4836963    4887951    153      24  335921       1.4495     0.073601
GLYR1             16    4843204    4932383    294      23  349603       1.0955      0.13665
UBN1              16    4861666    4942363    287      22  352762       1.2395      0.10757
PPL               16    4922508    5022136    470      51  314599       2.2617     0.011859
SEC14L5           16    4973318    5079156    490      41  317950       1.6458     0.049899
NAGPA             16    5064845    5118942    167      27  312580      0.64447      0.25964
C16orf89          16    5082925    5151146    273      45  253524     -0.53721      0.70444
ALG1              16    5086810    5147380    244      48  262529     -0.56081      0.71254
EEF2KMT           16    5124301    5182789    383      37  204476     -0.83202       0.7973
RBFOX1            16    5254469    7773342  15035     610  336276      0.56551      0.28586
TMEM114           16    8609502    8657226    167      23  315634      -1.2197      0.88872
METTL22           16    8680497    8750079    215      23  331213     0.042716      0.48296
ABAT              16    8733444    8888432    913      88  315903     -0.24879      0.59824
PMM2              16    8856670    8953194    590      32  322747     -0.12604      0.55015
TMEM186           16    8879037    8926505    227      26  341325     -0.73434      0.76863
CARHSP1           16    8936799    8997869    299      44  291106      -1.0289      0.84824
USP7              16    8975951    9092341    361      25  299566     -0.32786      0.62849
C16orf72          16    9150537    9223555    300      23  332920       1.3462     0.089115
GRIN2A            16    9837265   10311611   2018      56  367853     0.017643      0.49296
ATF7IP2           16   10444912   10587495    440      21  319934      0.52313      0.30044
EMP2              16   10612279   10709539    466      72  274182       1.3506     0.088414
TEKT5             16   10711358   10823802    635      46  349619    -0.062592      0.52495
NUBP1             16   10802643   10873208    271      24  326691     -0.41723      0.66174
TVP23A            16   10845221   10947651    279      48  257644     -0.92118      0.82152
CIITA             16   10936055   11028840    280      40  304535       1.4251     0.077062
CLEC16A           16   11003345   11286046    797      33  350802       2.9556    0.0015604
DEXI              16   11012748   11071257    165      23  343960       3.4517   0.00027858
SOCS1             16   11338274   11385039    181      21  345139       1.0097      0.15633
TNP2              16   11351714   11398160    202      21  349151        1.143      0.12652
PRM3              16   11357141   11402452    199      21  349377       1.1026       0.1351
PRM2              16   11359493   11405337    213      21  353307      0.98743      0.16172
PRM1              16   11364693   11410192    219      21  354193      0.92395      0.17776
RMI2              16   11404311   11455617    251      21  360152      0.99944      0.15879
LOC400499         16   11526047   11620611    551      29  327867     -0.37958      0.64787
LITAF             16   11631578   11716322    411      44  329464       -1.058      0.85497
SNN               16   11727289   11783015    202      23  318884      -0.2066      0.58184
TXNDC11           16   11762939   11871707    330      27  309829     -0.74887      0.77303
ZC3H7A            16   11834442   11926114    327      30  308650     -0.89503      0.81461
RSL1D1            16   11918053   11980442    168      17  333277      -1.6666      0.95221
GSPT1             16   11951985   12045519    270      24  300276        -1.07       0.8577
TNFRSF17          16   12023964   12071925    202      22  301045     -0.29459      0.61585
SNX29             16   12035602   12678146   2966     132  336058     -0.33405      0.63083
LOC101929304      16   12629049   12678144    713      25  342416     -0.46887      0.68042
CPPED1            16   12743656   12932744    747      65  325867      0.53416      0.29661
SHISA9            16   12960477   13344273   1738     116  331301       2.1386     0.016232
ERCC4             16   13979014   14056205    221      20  329119      0.53769       0.2954
MKL2              16   14130178   14370633    560      15  326367       1.4716     0.070568
PARN              16   14519557   14759128    363      22  325080       1.2043      0.11423
BFAR              16   14691668   14773093    106      17  305663      0.36848      0.35626
PLA2G10           16   14756405   14823526     31       9  287018       0.5068      0.30615
NPIPA3            16   14767835   14830195     13       5  266291      0.97347      0.16516
NPIPA2            16   14806404   14869305     10       6  113172      -1.6719      0.95273
NOMO1             16   14892643   15000014     65      21  145821     -0.67509      0.75019
LOC101927469      16   14980426   15043180     12       6  153449     0.009202      0.49633
NPIPA1            16   14992316   15055931     27      12  139454      0.26468      0.39563
PDXDC1            16   15033448   15141552    186      30  192035     -0.52578      0.70048
NTAN1             16   15121710   15184936    165      21  307027     -0.11964      0.54761
RRN3              16   15143879   15223168    170      27  250296     -0.50818      0.69434
NPIPA5            16   15447481   15510344    121      20  279892     -0.35845         0.64
MPV17L            16   15454611   15513543    134      22  290516     -0.28428       0.6119
C16orf45          16   15493325   15692116    353      35  318699      0.73297      0.23179
KIAA0430          16   15678226   15772023    189      30  310348       1.7772     0.037766
NDE1              16   15702124   15830210    298      27  330682       1.1049      0.13461
MYH11             16   15786992   15985887    856      61  342989      -0.8723      0.80848
FOPNL             16   15949576   16017510    326      16  338471     -0.94966      0.82886
ABCC1             16   16008434   16246931    820      64  332491      0.58881        0.278
ABCC6             16   16233422   16353083    360      36  269390    -0.076538       0.5305
NOMO3             16   16291389   16398668    159      14  127536      0.15972      0.43655
NPIPA7            16   16438102   16497815     10       6   75667      -1.3003      0.90325
XYLT1             16   17186181   17599738   1320     115  333586      0.16587      0.43413
NPIPA8            16   18401790   18461519      3       2   70645      -1.6431      0.94982
NOMO2             16   18501182   18608434     48      14  131440     -0.62072      0.73261
RPS15A            16   18784277   18836656    122      11  291787      0.32029      0.37437
ARL6IP1           16   18792991   18847894    106      11  308162     -0.10342      0.54119
SMG1              16   18806175   18972748    448      20  314533     -0.59564      0.72429
TMC7              16   18960256   19085264    408      24  309561      0.51251      0.30415
COQ7              16   19043917   19101417    179      20  303088     0.089041      0.46452
ITPRIPL2          16   19090254   19142952    124      24  251452     -0.33096      0.62966
SYT17             16   19144541   19289656    401      69  290385       1.4904     0.068055
CLEC19A           16   19262105   19332269    230      36  330314      0.22863      0.40958
TMC5              16   19386839   19520435    595      30  351691    -0.085691      0.53414
CCP110            16   19500179   19574730    258      14  373589      0.34659      0.36445
GDE1              16   19503015   19568450    221      14  377251      0.37873      0.35244
C16orf62          16   19531737   19722485    595      35  352278       1.2858     0.099263
IQCK              16   19692778   19879087    371      16  312542       4.0941   2.1188e-05
KNOP1             16   19707673   19764726    111       7  315103       4.1351   1.7739e-05
GPRC5B            16   19860293   19932049    162      20  354749       3.7856   7.6672e-05
GPR139            16   20032981   20120100    260      26  348366       1.9745     0.024162
GP2               16   20310896   20374684    203      36  317269       1.4173       0.0782
UMOD              16   20334373   20399200    195      29  314129       1.3548     0.087734
PDILT             16   20360492   20451064    417      39  321694       1.6939     0.045145
ACSM5             16   20385850   20462290    348      28  324949       1.5773     0.057363
ACSM2A            16   20427846   20508991    337      15  314170       1.6325     0.051282
ACSM2B            16   20538080   20622695    304      17  289541      0.36567       0.3573
ACSM1             16   20624555   20744066    317      18  356513      0.71237      0.23812
THUMPD1           16   20722498   20788405    164      13  360774    -0.080657      0.53214
ACSM3             16   20740312   20818479    165      14  362355     -0.31258       0.6227
ERI2              16   20781515   20852798    102      13  367940     -0.54252      0.70627
LOC81691          16   20782751   20870990    126      15  366783     -0.41558      0.66114
DCUN1D3           16   20856219   20946561    148      17  339518     -0.79116      0.78557
LYRM1             16   20876204   20946328    117      14  338121     -0.99575      0.84031
DNAH3             16   20934476   21205762    689      39  351813      0.74401      0.22844
TMEM159           16   21134703   21201937    198      15  365010     -0.75631      0.77527
ZP2               16   21198773   21260831    171      35  337196      0.56343      0.28657
ANKS4B            16   21210016   21273750    162      36  326700      0.66577      0.25278
CRYM              16   21259839   21349404    149      17  283230      0.31832      0.37512
NPIPB3            16   21403455   21471658      3       1   74004     -0.22895      0.59055
METTL9            16   21573543   21678792    116      28  265691      0.58581        0.279
IGSF6             16   21642605   21698987     89      19  300755      -0.2172      0.58597
OTOA              16   21654835   21782050    192      29  295439     -0.33741       0.6321
NPIPB4            16   21835889   21904843     20       9  102803        0.516      0.30293
UQCRC2            16   21929609   22004668     57      12  330890      0.87214      0.19157
C16orf52          16   21984456   22105975    121      19  310287       1.0155      0.15494
VWA3A             16   21984462   22178287    228      34  292073       0.9824      0.16295
PDZD9             16   21985186   22047431     58      14  316414      0.91544      0.17998
EEF2K             16   22182592   22310066    238      28  310453      0.63787      0.26178
POLR3E            16   22273696   22356424    115      18  286391       0.3882      0.34893
CDR2              16   22347257   22420938     53      16  251467     -0.15143      0.56018
NPIPB5            16   22454791   22557856      6       4  147072     -0.33883      0.63263
HS3ST2            16   22790860   22937659    457      70  330035      -0.2709      0.60676
USP31             16   23062727   23195591    309      14  358075       -0.175      0.56946
SCNN1G            16   23159040   23238201    258      14  364206     -0.17946      0.57121
SCNN1B            16   23278591   23402620    336      45  280752      0.37314      0.35452
COG7              16   23389814   23499583    184      18  292976       2.8556    0.0021475
GGA2              16   23464863   23556815    223      18  283076       3.1456   0.00082882
EARS2             16   23523334   23603696    256      14  290641       3.0513    0.0011392
UBFD1             16   23533856   23595710    190      16  291444       2.9828    0.0014283
NDUFAB1           16   23582335   23642639    199      19  318072       2.5295    0.0057118
PALB2             16   23604481   23687678    265      18  336972       1.8353      0.03323
DCTN5             16   23617687   23695068    244      19  342287       1.3878     0.082604
PLK1              16   23655201   23711688    168      13  345917       1.1296      0.12932
ERN2              16   23691625   23759821    209      40  320721      0.89836       0.1845
CHP2              16   23730948   23780272    144      23  341134      0.92243      0.17815
PRKCB             16   23812300   24241932   1362      97  335745       2.8439    0.0022282
CACNG3            16   24231874   24383737    520      65  348423     -0.43245      0.66729
RBBP6             16   24515866   24594184    297      16  336660       1.0531      0.14615
TNRC6A            16   24706028   24847548    358      24  340284       2.0776     0.018875
SLC5A11           16   24822184   24932949    311      35  338099       1.6056     0.054177
ARHGAP17          16   24920710   25061695    305      18  320251      0.53801      0.29528
LCMT1             16   25088047   25199551    248      24  319026     -0.95861      0.83112
AQP8              16   25193285   25250253    208      30  290680     -0.74206      0.77097
ZKSCAN2           16   25237322   25304210    289      14  364450      0.76197      0.22304
HS3ST4            16   25668347   26159009   1798     150  341527     -0.16767      0.56658
C16orf82          16   27043219   27090487    153      31  304713      0.60829       0.2715
KDM8              16   27179807   27243089    181      30  315533     -0.55597      0.71088
NSMCE1            16   27226315   27315113    164      15  317217      0.70568      0.24019
IL4R              16   27290161   27386099    257      21  335247       1.4813      0.06926
IL21R             16   27378483   27473363    300      41  327235       1.0343      0.15049
GTF3C1            16   27461934   27596251    164      14  340271      -0.4717      0.68143
KIAA0556          16   27526441   27801692    365      19  327298     -0.77982      0.78225
GSG1L             16   27788850   28109830   1039      99  343204      -1.7181      0.95711
XPO6              16   28099297   28258281    213      11  307656      0.54574      0.29262
SBK1              16   28235041   28345170    222      30  310518       -1.319      0.90641
NPIPB6            16   28343833   28409592     25       4  204026    -0.033427      0.51333
EIF3CL            16   28380900   28450162     13       3  125169      0.12263       0.4512
APOBR             16   28470970   28520291     63       9  290985      0.46472      0.32107
CLN3              16   28478600   28540897    113      11  310950      0.47828      0.31623
IL27              16   28500683   28553155    106      12  320685      0.38081      0.35167
CCDC101           16   28530249   28613111    219      18  304041      0.39148      0.34772
NUPR1             16   28538662   28585495    102      12  310233      0.54832      0.29174
SULT1A2           16   28593264   28646058    175      15  248700      0.23128      0.40855
SULT1A1           16   28606908   28669907    159      14  227172      0.21891      0.41336
NPIPB8            16   28620835   28680046     68      12  205956       0.5545      0.28962
EIF3C             16   28664879   28757051     12       6   83883      0.23639      0.40656
NPIPB9            16   28728573   28794171     13       6   89455      0.38146      0.35143
ATXN2L            16   28799369   28858558     85       8  296080       1.3159     0.094103
SH2B1             16   28837939   28895534    114       7  315927       1.4773       0.0698
TUFM              16   28843732   28892729     92       6  320264       1.4454     0.074177
ATP2A1            16   28854192   28925830    120       9  303098       1.4464      0.07403
RABEP2            16   28905742   28972339     86      16  272006       1.4352      0.07562
CD19              16   28908082   28960668     69      14  270476       1.3922     0.081937
NFATC2IP          16   28927318   28987786     91      16  277859       1.6507       0.0494
SPNS1             16   28951028   29005869     96      15  274754       1.6052      0.05423
LAT               16   28961147   29012104     95      17  268359       1.4569     0.072575
NPIPB11           16   29382624   29456669     98      17  232610      0.60387      0.27296
SLX1B             16   29430822   29479545     32       8  251757      0.55872      0.28818
SULT1A4           16   29436207   29486301     23       5  263922      0.61662      0.26874
BOLA2             16   29442601   29501285      5       3  148737       2.0581     0.019793
SPN               16   29639271   29691828    105      14  286430      0.40043      0.34442
QPRT              16   29655334   29719324    117      19  292690      0.72095      0.23547
C16orf54          16   29743784   29792340     56       6  297691      0.48073      0.31535
ZG16              16   29754561   29802969     33       8  267630    -0.019546       0.5078
KIF22             16   29766383   29826706     26      13  231437      0.58779      0.27834
MAZ               16   29782417   29832504     32      13  252968      0.80397      0.21071
PRRT2             16   29788409   29837202     38       9  285508      0.70231      0.24124
PAGR1             16   29792528   29843816     41       7  308754      0.80198      0.21128
MVP               16   29796715   29869360     65       6  321882      0.87826       0.1899
CDIPT             16   29859678   29909801     47      10  299990       2.2279     0.012944
SEZ6L2            16   29872480   29945585     84      13  315256       2.7446    0.0030293
ASPHD1            16   29877147   29941181     78      13  313070       2.8115    0.0024658
KCTD13            16   29907657   29972545     90      10  318697       2.4897    0.0063929
TMEM219           16   29938351   29994373     80       8  326243       2.4666    0.0068211
TAOK2             16   29950188   30013583     97       9  337016       2.6326    0.0042367
INO80E            16   29972485   30027112     93       9  349721       2.8016    0.0025427
HIRIP3            16   29993642   30042417     88       9  342514       3.1913    0.0007082
C16orf92          16   29999655   30046023     80       8  343837       3.2763   0.00052594
DOC2A             16   30006835   30058424     95       9  337387       3.3477   0.00040749
FAM57B            16   30025748   30099338     96      10  317500       3.4833   0.00024767
ALDOA             16   30029411   30091741     82       9  313568        3.454   0.00027621
PPP4C             16   30052297   30106698     61      11  301705       3.1185   0.00090887
TBX6              16   30087114   30138258     67      16  278696       2.9298    0.0016958
YPEL3             16   30093635   30143248     72      16  280189       2.5082    0.0060681
GDPD3             16   30105977   30160264     74      16  281488       1.9901     0.023288
MAPK3             16   30115426   30169630     84      13  290028       1.3605     0.086844
CORO1A            16   30159731   30210397     65       9  285081       1.7213     0.042596
SLX1A             16   30170164   30218887     42       8  290926       2.0218     0.021598
SULT1A3           16   30175549   30225650     33       8  275225       1.8518     0.032031
BOLA2B            16   30194256   30240627      8       4  217851       1.2571      0.10436
MYLPF             16   30351123   30399310     65      10  296569      0.99736      0.15929
CD2BP2            16   30352087   30401682     64      10  303217       1.0326       0.1509
ZNF48             16   30354633   30421429     85      13  297423      0.97055      0.16589
TBC1D10B          16   30358422   30416522     80      12  301526      0.90861      0.18178
SEPT1             16   30379454   30429171     67      11  298261      0.62539      0.26586
ZNF771            16   30383735   30439916     75      13  297074      0.98657      0.16193
DCTPP1            16   30425019   30476373     71      17  298843       1.2661      0.10273
SEPHS2            16   30444952   30492224     68      14  312318      0.87109      0.19185
ITGAL             16   30448983   30544506    155      27  312347      0.59093      0.27729
ZNF768            16   30525322   30573821     54      15  305941      0.39874      0.34504
ZNF747            16   30531688   30581345     48      14  309604    -0.038175      0.51523
ZNF764            16   30555085   30604642     42      12  308457     0.035204      0.48596
ZNF688            16   30570998   30620243     30      10  296897      0.44219      0.32918
ZNF785            16   30581994   30632092     36      12  297158      0.33841      0.36753
ZNF689            16   30603879   30657096     54       7  272447      0.74812      0.22719
PRR14             16   30627038   30677734     53       7  276488      0.96545      0.16716
FBRS              16   30640778   30692131     44       8  281703       1.2845     0.099484
SRCAP             16   30674571   30761450     63      15  269043        1.147      0.12568
LOC730183         16   30699025   30744810     38      11  275955      0.88727      0.18747
TMEM265           16   30716512   30766517     32      11  264661      0.61276      0.27002
PHKG2             16   30724574   30782497     43      15  280201      0.77037      0.22054
RNF40             16   30737933   30797628     39      12  301108       0.9096      0.18152
C16orf93          16   30758733   30808598     37      10  313405       0.9114      0.18104
ZNF629            16   30779770   30833564     48       7  327471       1.0521      0.14637
BCL7C             16   30835373   30940852    126      13  297893       2.2159     0.013349
CTF1              16   30872928   30924881     68       9  302753       2.2746     0.011466
FBXL19            16   30899392   30970104     80      10  292524       2.1368     0.016307
ORAI3             16   30925405   30976259     58       6  307852       2.1375     0.016279
SETD1A            16   30933615   31005985     87       8  303970       2.1965     0.014029
HSD3B7            16   30960949   31010473     63       8  292915       2.0832     0.018616
STX1B             16   30990577   31056829     95      11  287608       1.5741     0.057729
STX4              16   31009416   31061489     74       8  297657       1.3318     0.091458
ZNF646            16   31050581   31104833     85       9  288744       1.5181     0.064501
ZNF668            16   31062164   31120641     90      10  289108       1.4772     0.069812
BCKDK             16   31084615   31134112     78      10  302689       1.8524     0.031985
PRSS53            16   31084745   31135289     79      10  300709       1.8846     0.029739
VKORC1            16   31092175   31141699     74       9  299371       1.8166     0.034641
KAT8              16   31093985   31152714     89      11  295252       1.6603     0.048431
PRSS8             16   31132754   31182151     58      14  283519       2.6248    0.0043355
PRSS36            16   31140244   31196415     63      17  277371       2.7833    0.0026905
FUS               16   31156431   31216192     49      12  265533        2.949    0.0015939
TRIM72            16   31190342   31246510     40      12  254448       3.0155     0.001283
PYCARD            16   31202807   31249097     33      10  254166       3.0167    0.0012778
PYDC1             16   31217283   31263398     41      11  258083       2.8149    0.0024398
ITGAM             16   31236288   31354213    262      14  329088       3.7673   8.2495e-05
ITGAX             16   31331488   31404320    189      20  327646       2.4326    0.0074961
ITGAD             16   31369633   31447826    127      23  313607      0.75945      0.22379
COX6A2            16   31429052   31474749     66      16  300751     -0.35591      0.63905
ARMC5             16   31434010   31488488     80      19  293325     -0.28666      0.61281
ZNF843            16   31436885   31489348     76      18  298449      -0.3131       0.6229
TGFB1I1           16   31448476   31499281     73      17  296300     -0.34335      0.63433
SLC5A2            16   31459439   31512091     62      15  291439      -0.2622      0.60342
C16orf58          16   31490796   31554740    164      15  364660       -1.592      0.94431
AHSP              16   31504203   31550125    136      13  362993      -1.4437      0.92559
ZNF720            16   31683741   31782886    249      14  331011      0.15063      0.44013
ZNF267            16   31850079   31938629    146      18  252310      0.12667       0.4496
TP53TG3D          16   32228413   32277243     12       5   67787       0.8509      0.19741
LOC100507221      16   32264225   32311669     21       8   70197       0.2153      0.41477
TP53TG3           16   32674849   32722448      1       1   63926      -1.7841       0.9628
TP53TG3B          16   33227120   33274719      1       1   63926     -0.18682       0.5741
LOC101929605      16   33288270   33353787     14       8   77130      -0.6218      0.73296
SHCBP1            16   46604466   46690311     63      22  243909       0.5914      0.27712
VPS35             16   46683589   46758144     52       8  267085     -0.30498      0.61981
ORC6              16   46688558   46742306     38       7  276932     -0.81053      0.79118
MYLK3             16   46726194   46832201     85      12  291034      0.11928      0.45253
C16orf87          16   46825959   46900074     66       9  301933      0.88953      0.18686
GPT2              16   46883308   46975201     97      15  273471       1.4899     0.068131
DNAJA2            16   46979274   47042625     74      10  289726      0.66527      0.25294
NETO2             16   47105431   47212936     97      12  317261       1.6388     0.050626
ITFG1             16   47178302   47530018    361      21  303172       1.4331     0.075909
PHKB              16   47460047   47745434    247      20  313389        1.369     0.085504
ABCC12            16   48106884   48215681    111      15  329492       1.4458     0.074119
ABCC11            16   48190782   48316479    296      12  347015       0.4196      0.33739
LONP2             16   48243211   48397888    310      13  344352     0.059368      0.47633
SIAH1             16   48384442   48454229     96      11  313988     -0.19212      0.57618
N4BP1             16   48562637   48679125    237       8  354674       1.1049       0.1346
CBLN1             16   49301828   49350742    120      18  337387     -0.63148      0.73614
C16orf78          16   49372808   49443321    159      17  342141       1.2217      0.11091
ZNF423            16   49514515   49926830   1232     122  350640     -0.94653      0.82806
CNEP1R1           16   50024121   50080999    143      15  336075     -0.67255      0.74938
HEATR3            16   50064881   50149392    246      16  357686     -0.31256      0.62269
LOC101927250      16   50124389   50175563    142      15  332134     -0.61039       0.7292
PAPD5             16   50151829   50279221    271      21  317033     -0.76319      0.77733
ADCY7             16   50243830   50362046    248      43  312764     -0.89804      0.81542
BRD7              16   50342929   50437845    209      30  341134      -0.2742      0.60803
NKD1              16   50547241   50684771    173      28  308521    -0.057126      0.52278
SNX20             16   50690211   50750264    106      17  332708      -1.3039      0.90386
NOD2              16   50692507   50776990    141      19  341041      -1.4661       0.9287
CYLD              16   50740961   50845847    168      17  360110      -1.6805      0.95357
SALL1             16   51159886   51220183    104      20  329764      0.92023      0.17873
C16orf97          16   52050264   52142847    218      28  342758      0.68985      0.24514
TOX3              16   52461682   52616714    337      40  306044       0.1952      0.42262
CHD9              16   53053905   53371414    787      28  345932       1.3204     0.093351
LOC643802         16   53393274   53440041    128      19  349269      -1.6273      0.94816
RBL2              16   53433351   53535560    172      11  323457     -0.57676      0.71795
AKTIP             16   53515192   53573323    150      24  332084      -1.1066      0.86576
RPGRIP1L          16   53623818   53772771    340      26  341412       0.2338      0.40757
FTO               16   53702875   54158379   1434     123  339916     -0.23306      0.59214
IRX3              16   54307212   54355724    150      29  341324       1.3561     0.087536
IRX5              16   54930111   54978397    106      11  324207       2.4069    0.0080432
IRX6              16   55323406   55374672    169      17  361023       1.0119      0.15579
MMP2              16   55478081   55550586    368      39  343802       1.0041      0.15767
LPCAT2            16   55507913   55630582    338      23  345770     0.056076      0.47764
CAPNS2            16   55565584   55611592    110       8  363682     -0.38879      0.65128
SLC6A2            16   55654542   55750104    354      40  304217      0.75243      0.22589
CES1              16   55826763   55902098    275      37  283402       1.3394     0.090217
CES5A             16   55870066   56024943    523      41  335870      -0.3176      0.62461
GNAO1             16   56190251   56401356    570      44  353729     -0.38614       0.6503
AMFR              16   56385364   56494450    276      16  350390        1.657     0.048758
OGFOD1            16   56450424   56521407    148      16  373953       2.0061     0.022422
NUDT21            16   56453048   56520261    141      16  372795       2.0062     0.022416
BBS2              16   56494301   56589008    289      28  355415       1.4863     0.068595
MT4               16   56563961   56612869    251      43  353808     0.055687       0.4778
MT3               16   56588267   56635000    202      38  362193    -0.062549      0.52494
MT2A              16   56607478   56653409    195      32  362404      0.65281      0.25694
MT1E              16   56624557   56671024    211      37  356996      0.74268      0.22884
MT1M              16   56631534   56677898    222      37  354012      0.49095      0.31173
MT1A              16   56637578   56683999    220      36  350177      0.56166      0.28717
MT1B              16   56650811   56697116    259      24  358679      0.29431      0.38426
MT1F              16   56656855   56703215    254      22  363718      0.55259      0.29027
MT1H              16   56668726   56715041    255      27  355143      0.45265       0.3254
MT1X              16   56681382   56728108    242      36  351122       0.8387      0.20082
MT1G              16   56690653   56736977    215      36  347039      0.96345      0.16766
NUP93             16   56729017   56892637    382      33  368240     -0.20165       0.5799
SLC12A3           16   56864119   56959762    338      39  348991      -1.7497      0.95991
HERPUD1           16   56930974   56987793    217      22  349806      -1.9044      0.97157
CETP              16   56960835   57027757    246      42  344243      -0.7779      0.78169
NLRC5             16   56988469   57127438    553      87  343848     -0.39026      0.65183
CPNE2             16   57091455   57192281    388      58  348666     -0.49665      0.69028
FAM192A           16   57176378   57255387    154      19  349352     -0.46791      0.68008
RSPRY1            16   57185026   57284385    177      20  346067     -0.32102       0.6259
ARL2BP            16   57244037   57297547     95      12  349896      0.15308      0.43917
