GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
LIPC              15   58667953   58871073    781      94  337828       6.7557   7.1061e-12
ADAM10            15   58877403   59077177    392      22  337828       1.2411      0.10729
FAM63B            15   59028393   59159754    266      19  337828       1.3763      0.08437
SLTM              15   59161244   59261323    166      19  337828     -0.45269      0.67461
RNF111            15   59244865   59399618    395      30  337828        1.157      0.12364
CCNB2             15   59362284   59427244    183      15  337828       1.3733     0.084837
MYO1E             15   59418168   59700071    887      70  337828       3.6979   0.00010868
LDHAL6B           15   59464015   59510787    192      22  337828       2.8859    0.0019512
FAM81A            15   59695372   59825751    385      31  337828      0.18387      0.42706
GCNT3             15   59868982   59922210    203      29  337828      0.77887      0.21803
GTF2A2            15   59920261   59984737    250      10  337828       2.8825    0.0019728
BNIP2             15   59941345   60016728    292      10  337828        3.474   0.00025641
FOXB1             15   60261421   60308142    135      24  337828    -0.088689      0.53534
ANXA2             15   60629350   60725185    229      34  337828      0.33565      0.36857
ICE2              15   60701808   60806359    172      15  337828       1.0598      0.14462
RORA              15   60770483   61556502   2166     211  337828       1.2491      0.10582
VPS13C            15   62134588   62387664    719      25  337828      -1.0659      0.85677
C2CD4A            15   62324176   62373116    139      14  337828     -0.86845      0.80742
C2CD4B            15   62445734   62493359    159      17  337828      0.57841      0.28149
TLN2              15   62647769   63146830   1392     121  337828      0.91094      0.18116
TPM1              15   63299838   63374114    280      24  337828      0.49909      0.30886
LACTB             15   63378999   63444260    268      14  337828      0.42944       0.3338
RPS27L            15   63435539   63484741    143      23  337828      0.11777      0.45312
RAB8B             15   63446728   63569975    283      27  337828      0.32193      0.37375
APH1B             15   63534749   63611325    173      28  337828      0.97022      0.16597
CA12              15   63605730   63709326    273      33  337828       1.6317     0.051374
USP3              15   63761710   63896839    348      28  337828       1.2525       0.1052
FBXL22            15   63854327   63904627    104      14  337828       1.7692     0.038433
HERC1             15   63890817   64161148    703      25  337828       3.0159    0.0012811
DAPK2             15   64189235   64398614    626      40  337828       2.3245     0.010048
SNX1              15   64351275   64446433    187      15  337828       1.9998     0.022759
FAM96A            15   64354761   64421207    129      12  337828       1.8007     0.035875
SNX22             15   64408899   64459680     99      13  337828       2.5642    0.0051704
PPIB              15   64438014   64490354     82      12  337828        2.506    0.0061061
CSNK1G1           15   64447716   64700968    435      21  337828       2.2048     0.013733
TRIP4             15   64645003   64757502    178      19  337828       1.5278     0.063287
KIAA0101          15   64647193   64714914    120      15  337828       1.6685     0.047609
ZNF609            15   64756619   64988267    415      23  337828       1.2928     0.098038
OAZ2              15   64969773   65030462    125      14  337828       1.5617     0.059181
RBPMS2            15   65022093   65102770    215      16  337828      0.85169      0.19719
PIF1              15   65097831   65152867    181      16  337828       1.2129      0.11258
PLEKHO2           15   65099082   65170201    225      19  337828       1.0242      0.15287
ANKDD1A           15   65169095   65261042    252      27  337828       1.3633     0.086395
SPG21             15   65245363   65317251    210      18  337828       1.6967     0.044878
MTFMT             15   65283850   65356977    176      24  337828        1.543     0.061417
SLC51B            15   65302708   65355734    123      21  337828       1.3335     0.091181
RASL12            15   65327919   65395707    129      23  337828      0.73704      0.23055
KBTBD13           15   65334154   65382276    100      17  337828      0.77122      0.22029
UBAP1L            15   65375108   65440985    111      12  337828    -0.068832      0.52744
PDCD7             15   65399717   65461174     99       8  337828     -0.23689      0.59363
CLPX              15   65432784   65512563    127      15  337828     -0.58517      0.72078
CILP              15   65478337   65538840    107      15  337828     -0.71874      0.76385
PARP16            15   65540436   65614212    184      14  337828      0.27087      0.39324
IGDCC3            15   65609465   65705378    221      43  337828       1.3112     0.094889
IGDCC4            15   65663825   65750410    190      26  337828      0.71529      0.23721
DPP8              15   65724805   65845040    257      14  337828      0.41764      0.33811
HACD3             15   65787804   65880693    196      14  337828      0.57945      0.28114
VWA9              15   65861095   65938627    147      10  337828      0.67032      0.25133
SLC24A1           15   65868618   65963334    171      12  337828      0.59214      0.27688
DENND4A           15   65942954   66119631    319      14  337828     0.043864      0.48251
RAB11A            15   66126629   66194329    126      13  337828      -0.1135      0.54518
MEGF11            15   66177634   66581075   1266     109  337828      0.31044      0.37811
DIS3L             15   66550633   66636236    226      29  337828       1.9032     0.028507
TIPIN             15   66619008   66714074    267      22  337828       1.9904     0.023276
MAP2K1            15   66644182   66793882    420      27  337828       1.9457     0.025844
ZWILCH            15   66762431   66851823    238      23  337828       1.7414     0.040803
SNAPC5            15   66772666   66825146    132      16  337828       1.8946     0.029074
RPL4              15   66781653   66851870    196      20  337828       1.7227     0.042468
LCTL              15   66829806   66893317    257      27  337828       1.1172      0.13196
SMAD6             15   66959674   67084338    382      43  337828      -1.5725      0.94208
SMAD3             15   67323036   67497533    485      65  337828       1.3979     0.081072
AAGAB             15   67483013   67582536    195      13  337828       0.6237      0.26641
IQCH              15   67512138   67804142    486      24  337828       1.2133       0.1125
C15orf61          15   67778522   67829641    107       8  337828       1.1042      0.13476
MAP2K5            15   67800021   68109455    698      26  337828      0.91672      0.17964
SKOR1             15   68077042   68136498    181      17  337828     -0.35918      0.64027
PIAS1             15   68311572   68493797    218      21  337828      0.41085      0.34059
CALML4            15   68473043   68533448    121      11  337828       0.3066      0.37957
CLN6              15   68489330   68557081    139      11  337828      0.32411      0.37293
FEM1B             15   68535141   68593640     81      15  337828      0.38193      0.35126
ITGA11            15   68581128   68759502    678      62  337828      -0.1442      0.55733
CORO2B            15   68816614   69030145    667      61  337828     -0.99583      0.84033
ANP32A            15   69060874   69148261    158      22  337828      -1.2925      0.90191
SPESP1            15   69187839   69249150     89      12  337828      0.12037       0.4521
NOX5              15   69187839   69359501    282      20  337828     -0.39631      0.65406
GLCE              15   69417921   69574546    265      15  337828      -2.2372      0.98736
PAQR5             15   69556294   69709976    416      26  337828       -1.335      0.90907
KIF23             15   69671585   69750766    106      13  337828      -1.2543      0.89512
RPLP1             15   69710159   69757884     51       8  337828      -1.8541      0.96814
TLE3              15   70330129   70425274    260      49  337828       1.2461      0.10636
UACA              15   70936893   71090932    319      16  337828      0.62558       0.2658
LRRC49            15   71110578   71352436    308      21  337828     0.010057      0.49599
LARP6             15   71113889   71181498    148      11  337828     -0.28883      0.61365
THAP10            15   71163681   71219772     64      12  337828     -0.23429      0.59262
THSD4             15   71372935   72085722   2229     158  337828     -0.80912      0.79078
CT62              15   71392583   71442929    109      22  337828       1.6744     0.047028
NR2E3             15   72067888   72120600    126      24  337828     -0.95876      0.83116
MYO9A             15   72104632   72445440    609      23  337828    -0.095994      0.53824
SENP8             15   72371599   72443311    125      16  337828      0.13725      0.44542
GRAMD2            15   72442147   72525136    153      21  337828     -0.25234      0.59961
PKM               15   72481370   72558901    145      19  337828     -0.65665       0.7443
PARP6             15   72523522   72599885    153      18  337828     -0.20489      0.58117
CELF6             15   72567068   72647525    160      16  337828      0.35223      0.36233
HEXA              15   72625778   72704474    120      10  337828      0.53837      0.29516
TMEM202           15   72655668   72710708     77       6  337828     -0.18959      0.57518
ARIH1             15   72731667   72888904    193      17  337828      0.06124      0.47558
LOC646670         15   72886107   72942539     66      12  337828     -0.44558      0.67205
GOLGA6B           15   72912038   72969738     25       8  337828     -0.94288      0.82713
BBS4              15   72943520   73040817    137      20  337828      0.98623      0.16201
ADPGK             15   73033708   73111126    165      18  337828       1.5671     0.058543
NEO1              15   73309056   73607547    692      28  337828      0.32603       0.3722
HCN4              15   73602200   73696605    239      34  337828      0.19531      0.42258
REC114            15   73700499   73862354    339      21  337828     -0.90535      0.81736
NPTN              15   73842344   73960753    220      23  337828      0.19678        0.422
CD276             15   73941560   74016859    176      21  337828      0.78685      0.21569
C15orf59          15   74017772   74080495    195      30  337828    -0.075691      0.53017
TBC1D21           15   74130922   74191555    207      26  337828       2.5304    0.0056966
LOXL1             15   74183789   74254478    248      40  337828       4.4726   3.8638e-06
PML               15   74252014   74350160    251      24  337828       1.4046     0.080067
STOML1            15   74265559   74321963    154      14  337828       1.2966     0.097389
GOLGA6A           15   74352198   74409891     29      15  337828       1.1453      0.12604
LOC732265         15   74379382   74427549     23      12  337828       1.7036     0.044225
ISLR2             15   74385544   74439143     34      14  337828       1.5015     0.066613
ISLR              15   74431087   74479212     84      14  337828       2.6362    0.0041917
STRA6             15   74461802   74537046    182      20  337828       2.6784    0.0036989
CCDC33            15   74493630   74638813    389      40  337828       2.6053    0.0045895
CYP11A1           15   74620103   74695081    194      23  337828       2.0825     0.018647
SEMA7A            15   74691630   74761299    165      20  337828       2.0001     0.022744
UBL7              15   74728318   74788545    130       9  337828       1.7074     0.043872
ARID3B            15   74798518   74900472    163      10  337828       1.4878     0.068398
CLK3              15   74863327   74932542     98      10  337828       1.2229      0.11069
EDC3              15   74912899   75023386     98      16  337828       1.4827     0.069082
CYP1A1            15   75001883   75052951     99      16  337828       3.0371    0.0011941
CYP1A2            15   75006184   75058941    109      16  337828       3.0182    0.0012715
CSK               15   75039425   75105539    159      18  337828       3.5388   0.00020101
LMAN1L            15   75070194   75128099    119      16  337828       3.3693   0.00037677
CPLX3             15   75083951   75134136     98      13  337828       2.9094    0.0018104
ULK3              15   75118459   75170552     69      11  337828       2.7338    0.0031308
SCAMP2            15   75127197   75200670    104      13  337828       2.7147    0.0033164
MPI               15   75147377   75200581     70      10  337828       2.6489    0.0040373
FAM219B           15   75182328   75234462     87      10  337828       2.6643    0.0038572
COX5A             15   75202616   75265495    118      13  337828       2.9055    0.0018333
RPP25             15   75237443   75284775     88      13  337828       2.7931    0.0026103
SCAMP5            15   75252876   75323836    170      16  337828       2.0887     0.018369
PPCDC             15   75280927   75353067    175      14  337828       2.1064     0.017585
C15orf39          15   75456219   75514510     83      15  337828       2.3428    0.0095689
GOLGA6C           15   75515899   75575796     21      12  337828      0.95145      0.17069
GOLGA6D           15   75540182   75598148     43      18  337828       2.3321    0.0098466
COMMD4            15   75593352   75644268    105      15  337828       3.2967   0.00048909
NEIL1             15   75604331   75657592     80      12  337828       3.2796   0.00051984
MAN2C1            15   75638133   75696455     53       8  337828       2.8287    0.0023366
SIN3A             15   75651720   75783181    142      14  337828       2.9782    0.0014499
PTPN9             15   75749462   75906625    222      18  337828       3.0272     0.001234
SNUPN             15   75880424   75953719    123      13  337828       3.2022   0.00068202
SNX33             15   75906348   75960968     95      16  337828       2.7389    0.0030822
IMP3              15   75921426   75976047    101      19  337828        1.814      0.03484
CSPG4             15   75956663   76040189    153      17  337828     -0.40451      0.65708
ODF3L1            15   75981319   76030027     74      10  337828      -0.3563      0.63919
UBE2Q2            15   76100622   76203388    180      22  337828       0.2596      0.39758
FBXO22            15   76161200   76237609    134      10  337828      0.50891      0.30541
NRG4              15   76224314   76339785    239       9  337828      0.66272      0.25375
C15orf27          15   76317299   76507304    450      48  337828      0.25991      0.39747
ETFA              15   76498628   76638810    285      15  337828     -0.71292      0.76205
ISL2              15   76594065   76644817    111      16  337828     -0.63751       0.7381
SCAPER            15   76630526   77232796   1136      23  337828     -0.55366      0.71009
RCN2              15   77188962   77252601    118      20  337828      -1.2524       0.8948
PSTPIP1           15   77252021   77339673    172      26  337828       0.3817      0.35134
TSPAN3            15   77326359   77398570     83      14  337828    -0.053282      0.52125
PEAK1             15   77390498   77747446    558      23  337828      0.29182      0.38521
HMG20A            15   77678018   77787945    176      17  337828      0.74334      0.22864
LINGO1            15   77895369   78023490    350      33  337828      0.85039      0.19755
LOC440292         15   78223745   78280144    294      27  337828     -0.98237      0.83704
TBC1D2B           15   78277327   78404994    421      34  337828      0.85405      0.19654
SH2D7             15   78349927   78406393    175      32  337828       1.2661      0.10274
CIB2              15   78386948   78458877    202      29  337828      0.33181      0.37002
IDH3A             15   78406698   78472884    171      26  337828    -0.089456      0.53564
ACSBG1            15   78453187   78562049    354      45  337828     0.068714      0.47261
DNAJA4            15   78521487   78584538    221      26  337828      0.72926      0.23292
WDR61             15   78565575   78626977    147      26  337828       1.2283      0.10966
CRABP1            15   78597666   78650572    116      28  337828       1.4062     0.079826
IREB2             15   78695518   78803798    234      24  337828      0.27434      0.39191
HYKK              15   78764906   78839715    191      17  337828      0.39438      0.34665
PSMA4             15   78797747   78851562    151      10  337828      0.76617      0.22179
CHRNA5            15   78822862   78897611    184      14  337828       1.0509      0.14665
CHRNA3            15   78875394   78948637    171      16  337828       1.5582     0.059595
CHRNB4            15   78906636   78968587    153      21  337828       1.6269     0.051883
ADAMTS7           15   79041545   79138805    408      17  337828       2.1251      0.01679
MORF4L1           15   79097903   79200081    370      17  337828      0.42923      0.33388
CTSH              15   79204092   79272436    217      29  337828      -1.5729      0.94213
RASGRF1           15   79242289   79418215    546      68  337828      0.74824      0.22716
ANKRD34C          15   79540146   79600581    172      19  337828      0.70876      0.23924
TMED3             15   79568404   79685802    391      32  337828     -0.32045      0.62569
KIAA1024          15   79689858   79774642    258      29  337828     -0.14279      0.55677
MTHFS             15   80125889   80224627    387      25  337828     -0.64284      0.73984
ST20-MTHFS        15   80125889   80250448    456      31  337828     -0.59547      0.72424
ST20              15   80181182   80251096    305      19  337828     -0.31948      0.62532
BCL2A1            15   80243232   80298643    102      12  337828     -0.98017       0.8365
ZFAND6            15   80316910   80440735    286      28  337828    -0.027063       0.5108
FAH               15   80410233   80488924    241      34  337828       0.1592      0.43675
ARNT2             15   80661692   80900278    734      80  337828      0.69045      0.24496
ABHD17C           15   80952635   81057962    332      31  337828       1.1568      0.12368
CEMIP             15   81036712   81254112    525      85  337828      0.94828      0.17149
MESDC2            15   81229667   81317235    214      14  337828       1.4082     0.079538
MESDC1            15   81258295   81306345    152      11  337828       1.3676     0.085711
C15orf26          15   81356749   81451516    239      19  337828    -0.071957      0.52868
IL16              15   81439941   81615104    462      35  337828      0.20633      0.41827
STARD5            15   81595007   81651524    174      21  337828      -1.3334      0.90879
TMC3              15   81614760   81701418    200      22  337828     -0.43644      0.66874
MEX3B             15   82324119   82373484    135      31  337828      0.23223      0.40818
EFTUD1            15   82412561   82590104    547      34  337828      0.54105      0.29424
SAXO2             15   82520152   82587271    194      25  337828      0.27658      0.39105
GOLGA6L10         15   82622347   82676706      4       2  337828      -1.2676      0.89753
GOLGA6L9          15   82674883   82741587      5       3  337828    -0.072884      0.52905
RPS17             15   82811161   82859865      1       1  337828     -0.97135      0.83431
GOLGA6L19         15   83001400   83053196      5       2  337828     -0.55521      0.71062
CPEB1             15   83201948   83351762    387      28  337828      0.81558      0.20737
AP3B2             15   83318033   83413660    255      25  337828      0.42008      0.33721
FSD2              15   83416827   83509850    223      29  337828      0.27605      0.39125
WHAMM             15   83441959   83513613    174      25  337828      0.14388       0.4428
HOMER2            15   83507729   83689905    406      34  337828      0.95536       0.1697
FAM103A1          15   83619955   83669809     96      14  337828      0.77462      0.21928
C15orf40          15   83647715   83716050    149      24  337828      0.36633      0.35706
BTBD1             15   83675175   83771106    199      25  337828      0.40445      0.34294
TM6SF1            15   83741301   83816111    106      18  337828      0.66268      0.25377
HDGFRP3           15   83796804   83911770    186      12  337828    -0.033938      0.51354
BNC1              15   83914655   83988468     98      11  337828      0.39098      0.34791
SH3GL3            15   84081091   84297495    493      62  337828       2.2233     0.013097
ADAMTSL3          15   84287838   84718594   1081      43  337828       1.1779      0.11942
UBE2Q2L           15   84806138   84864921     52      12  337828    -0.072017      0.52871
ZSCAN2            15   85109249   85176947    136      20  337828     0.081384      0.46757
WDR73             15   85175607   85232521    131      18  337828        1.573     0.057864
NMB               15   85188360   85236802    106      17  337828       1.6589     0.048566
SEC11A            15   85202768   85294691    192      23  337828       2.0288     0.021241
ZNF592            15   85256818   85359663    243      27  337828        1.886      0.02965
ALPK3             15   85324911   85426713    284      30  337828        1.688     0.045701
SLC28A1           15   85392794   85499027    435      55  337828      0.96152      0.16814
PDE8A             15   85488744   85692376    651      38  337828       1.9258     0.027062
LOC101929479      15   85738530   85813026     53      15  337828       1.2901     0.098514
GOLGA6L3          15   85748641   85800430     35      13  337828       1.2773      0.10075
AKAP13            15   85888818   86302589   1444      41  337828       1.9854     0.023549
KLHL25            15   86292557   86373189    452      48  337828     -0.94049      0.82652
AGBL1             15   86588137   87582283   3858     159  337828       1.9731     0.024245
NTRK3             15   88409948   88835026    941      75  337828     0.070614      0.47185
MRPS11            15   88975684   89031861     45      11  337828    -0.086981      0.53466
MRPL46            15   88992709   89045633     57      18  337828     -0.57772      0.71827
DET1              15   89026449   89124934    273      16  337828     -0.63743      0.73808
AEN               15   89129527   89185512    200      24  337828      -1.1725       0.8795
ISG20             15   89143904   89208881    257      31  337828      0.10273      0.45909
ACAN              15   89311674   89428585    358      56  337828       1.4892     0.068223
HAPLN3            15   89410519   89473857    208      29  337828     -0.34709      0.63574
MFGE8             15   89431914   89491685    209      25  337828     -0.04427      0.51766
ABHD2             15   89596381   89755591    429      42  337828        5.488   2.0321e-08
RLBP1             15   89743098   89799922    119      14  337828       5.4858   2.0576e-08
FANCI             15   89750634   89870362    227      14  337828       4.3467     6.91e-06
POLG              15   89849536   89913026    131      18  337828       3.3866   0.00035378
RHCG              15   90004638   90074799    157      29  337828      0.56565      0.28582
TICRR             15   90083818   90181254    297      12  337828      -0.3746      0.64602
KIF7              15   90161201   90233725    169      25  337828   0.00041657      0.49983
PLIN1             15   90197598   90257648    190      22  337828     -0.44618      0.67227
WDR93             15   90199028   90296869    296      22  337828     -0.24206      0.59563
PEX11A            15   90214762   90269015    195      15  337828     -0.43597      0.66857
MESP1             15   90283098   90329540    184      12  337828      0.88094      0.18918
MESP2             15   90284589   90331985    190      12  337828      0.86544       0.1934
ANPEP             15   90318126   90393119    248      33  337828       1.6311      0.05143
AP3S2             15   90363831   90472617    245      21  337828       1.8137     0.034864
C15orf38-AP3S2    15   90363831   90491222    283      22  337828       1.7022     0.044358
ARPIN             15   90433832   90491222    138      22  337828      0.93916      0.17382
ZNF710            15   90509197   90635432    290      38  337828      0.84758      0.19834
IDH2              15   90616283   90680730    223      21  337828        2.301     0.010697
SEMA4B            15   90692985   90782897    318      22  337828      0.88875      0.18707
GDPGP1            15   90742487   90795312    193      21  337828      0.98496      0.16232
CIB1              15   90763477   90843991    238      22  337828      0.97617      0.16449
NGRN              15   90773895   90825443    147      12  337828       1.0148      0.15511
ZNF774            15   90860477   90915884    245      15  337828      0.62296      0.26666
IQGAP1            15   90896473   91055475    467      19  337828     -0.99965      0.84126
CRTC3             15   91038118   91198577    505      23  337828       2.0048      0.02249
BLM               15   91225579   91368686    388      31  337828     -0.15196      0.56039
FURIN             15   91376885   91436687    153      31  337828     -0.80135      0.78854
FES               15   91392665   91449006    131      21  337828     -0.36425      0.64217
MAN2A2            15   91412420   91475815    167      27  337828     -0.76319      0.77732
UNC45A            15   91438410   91507323    218      24  337828     -0.83826      0.79906
RCCD1             15   91463106   91516355    181      20  337828     -0.83293      0.79756
HDDC3             15   91464148   91510792    153      18  337828      -0.6479      0.74148
PRC1              15   91499268   91572881    244      24  337828     -0.78879      0.78488
VPS33B            15   91531774   91600833    282      39  337828     -0.15897      0.56315
SV2B              15   91607996   91854539    774      52  337828      0.34883      0.36361
SLCO3A1           15   92361938   92725665   1167      88  337828     0.072156      0.47124
ST8SIA2           15   92902140   93021958    375      43  337828     -0.73744      0.76957
C15orf32          15   92979907   93054347    225      41  337828      0.19619      0.42223
FAM174B           15   93150678   93234031    286      32  337828      0.54314      0.29352
CHD2              15   93407286   93581237    495      39  337828     0.054202      0.47839
RGMA              15   93576636   93667443    447      74  337828        2.517    0.0059185
MCTP2             15   94739772   95037181    988     118  337828      0.12772      0.44919
NR2F2             15   96834157   96893492    113      22  337828       0.1236      0.45082
SPATA8            15   97291676   97338845    171      31  337828      0.71623      0.23693
ARRDC4            15   98468933   98527068    263      32  337828       0.3215      0.37392
FAM169B           15   98970391   99092611    397      32  337828      0.93443      0.17504
IGF1R             15   99157272   99517759   1052     106  337828       1.7527     0.039828
PGPEP1L           15   99501459   99586024    343      28  337828      0.67592      0.24955
SYNM              15   99610286   99685800    334      40  337828      0.76701      0.22154
TTC23             15   99666528   99826431    481      35  337828     -0.26599      0.60488
LRRC28            15   99756567   99940934    587      35  337828       1.2908     0.098383
MEF2A             15  100071133  100266688    376      30  337828     0.045282      0.48194
LYSMD4            15  100257610  100308766    255      29  337828      0.44065      0.32973
ADAMTS17          15  100501643  100917183   2151     135  337828     -0.77993      0.78228
CERS3             15  100930600  101119925    903      38  337828     -0.92533       0.8226
LINS              15  101099428  101177445    319      24  337828     -0.83854      0.79914
ASB7              15  101107755  101201906    333      35  337828     -0.54167      0.70598
ALDH1A3           15  101384897  101466831    175      34  337828      -0.3189       0.6251
LRRK1             15  101424460  101620317    684      58  337828     -0.51858      0.69797
LOC101927751      15  101447587  101494437    155      24  337828     -0.13199       0.5525
CHSY1             15  101705928  101827137    411      32  337828       2.1942      0.01411
VIMP              15  101801214  101852700    151      20  337828     -0.48873      0.68748
SNRPA1            15  101811715  101870481    177      25  337828      0.13619      0.44584
PCSK6             15  101834133  102065187   1070     124  337828      0.41391      0.33947
TM2D3             15  102163429  102227594    130      19  337828      0.11171      0.45553
TARSL2            15  102183955  102299807    220      22  337828      0.38384      0.35055
LOC101927628      15  102265199  102312544     60      12  337828      0.54066      0.29437
LOC100128108      15  102267297  102322544     87      14  337828      0.69038      0.24498
OR4F6             15  102310923  102356861    105      16  337828      0.80226       0.2112
OR4F15            15  102323390  102369328    109      15  337828      0.75598      0.22483
OR4F4             15  102452345  102498262      8       4  337828      -1.1144      0.86745
SNRNP25           16      68829     117669    146      17  337828       1.3386     0.090353
POLR3K            16      86979     138632    179      23  337828       1.0112      0.15597
MPG               16      92018     145850    170      24  337828      0.66003      0.25462
RHBDF1            16      98058     161354    168      23  337828      0.54631      0.29243
NPRL3             16     125800     223697    235      36  337828      -1.4624      0.92819
HBZ               16     157921     214504    145      27  337828      -1.9849      0.97642
HBM               16     180973     226767    109      23  337828      -1.7998      0.96405
HBA2              16     187846     233709     99      20  337828      -1.5179      0.93548
HBA1              16     191679     237520    103      19  337828      -1.1709      0.87919
HBQ1              16     195333     241178    103      19  337828      -1.2634      0.89677
LUC7L             16     228970     314449    186      24  337828     -0.98478      0.83763
ITFG3             16     249758     328960    190      28  337828      -1.0072      0.84307
ARHGDIG           16     295606     343003    164      29  337828      -1.5807      0.94303
PDIA2             16     298118     347215    170      31  337828      -1.4813      0.93074
RGS11             16     308300     360941    195      33  337828      -1.6436      0.94987
AXIN1             16     327440     440244    491      35  337828      -1.6576       0.9513
MRPL28            16     407384     455584    246      31  337828     -0.26533      0.60462
TMEM8A            16     410776     466950    254      25  337828    -0.030001      0.51197
NME4              16     411752     460754    239      30  337828      -0.1642      0.56521
DECR2             16     416858     472487    228      29  337828      0.01243      0.49504
RAB11FIP3         16     440649     582485    386      28  337828     0.033493      0.48664
CAPN15            16     542816     614636    232      44  337828     -0.63034      0.73576
PRR35             16     574836     625529    169      42  337828      -0.2948      0.61593
NHLRC4            16     582032     629495    167      42  337828     -0.45732      0.67628
PIGQ              16     584968     644136    217      31  337828     -0.99763      0.84077
RAB40C            16     604357     689273    278      15  337828     -0.39822      0.65477
WFIKKN1           16     646012     694116    131      12  337828     0.043253      0.48275
FAM195A           16     656849     708474    141      16  337828     -0.10045      0.54001
WDR90             16     664363     727833    199      18  337828     -0.13678       0.5544
C16orf13          16     674429     721371    142      13  337828     -0.32143      0.62606
RHOT2             16     683083     734174    137      13  337828     -0.30657      0.62042
RHBDL1            16     690666     738268    134      11  337828     -0.41799      0.66202
STUB1             16     695115     742768    142      12  337828     -0.54228      0.70619
JMJD8             16     721667     769440    114      17  337828     0.084248      0.46643
WDR24             16     724622     775608    122      17  337828      0.41222      0.34009
METRN             16     730173     779655    130      18  337828      0.49289      0.31105
FBXL16            16     732500     790825    160      21  337828      0.55326      0.29004
FAM173A           16     735581     782655    132      17  337828      0.56109      0.28737
HAGHL             16     741958     789715    134      18  337828      0.75692      0.22455
CCDC78            16     762582     811880    186      35  337828       1.4033      0.08026
NARFL             16     769753     825997    222      44  337828       1.9453     0.025872
MSLN              16     775765     828865    220      46  337828       1.9843     0.023612
CHTF18            16     803622     858074    263      27  337828       1.4391     0.075056
PRR25             16     820443     873861    283      38  337828     0.065982       0.4737
RPUSD1            16     824974     873383    252      37  337828     -0.24844       0.5981
GNG13             16     838041     885733    295      44  337828      -1.7205      0.95733
LMF1              16     893634    1066318    872      61  337828      0.61873      0.26805
SOX8              16     996808    1046979    247      32  337828    -0.099761      0.53973
SSTR5             16    1087756    1141454    288      39  337828       1.5019     0.066566
C1QTNF8           16    1128226    1181244    273      29  337828       1.2333      0.10874
CACNA1H           16    1168241    1281772    472      81  337828     -0.30549         0.62
TPSAB1            16    1255678    1302555    199      29  337828     -0.33867      0.63257
TPSG1             16    1261651    1310254    195      29  337828     -0.18355      0.57282
TPSB2             16    1268336    1315185    182      28  337828      0.13795      0.44514
TPSD1             16    1271273    1318494    181      28  337828      0.21944      0.41315
UBE2I             16    1322420    1387019    283      25  337828      0.94542      0.17222
BAIAP3            16    1348606    1409442    240      24  337828      0.36192      0.35871
GNPTG             16    1366900    1423352    202      26  337828      0.04709      0.48122
TSR3              16    1389241    1436873    113      18  337828      -2.1467      0.98409
UNKL              16    1403206    1499750    288      26  337828      -1.2394       0.8924
C16orf91          16    1459745    1505801    190      25  337828      -0.5964      0.72455
CCDC154           16    1474389    1529490    322      26  337828     0.016647      0.49336
CLCN7             16    1484934    1560085    446      49  337828       0.2695      0.39377
TELO2             16    1508352    1570460    350      45  337828       0.5551      0.28941
PTX4              16    1525940    1573468    247      41  337828      0.68573      0.24644
TMEM204           16    1543742    1615581    277      22  337828      0.13597      0.44592
IFT140            16    1550428    1697109    446      26  337828     0.098856      0.46063
CRAMP1L           16    1627495    1737909    235      21  337828      0.15435      0.43867
HN1L              16    1693201    1762073    117      11  337828      0.17556      0.43032
MAPK8IP3          16    1721184    1830318    206      22  337828        0.827      0.20412
EME2              16    1788223    1836628    108      17  337828       1.1268      0.12992
NUBP2             16    1797931    1849192    199      19  337828      0.22949      0.40924
NME3              16    1810321    1856743    252      16  337828     -0.10291      0.54098
MRPS34            16    1811891    1858152    261      17  337828     -0.18194      0.57219
SPSB3             16    1816713    1867582    341      16  337828     -0.57117      0.71606
IGFALS            16    1830414    1879909    406      17  337828      -1.0844       0.8609
FAHD1             16    1842225    1900208    538      12  337828      -1.0543      0.85412
HAGH              16    1849104    1912195    555      12  337828     -0.87116      0.80817
MEIOB             16    1873984    1957179    557       8  337828     -0.46744      0.67991
HS3ST6            16    1951464    2003231    214      26  337828     -0.78247      0.78303
NDUFB10           16    1974517    2021976    236      41  337828      -2.5617      0.99479
MSRB1             16    1978234    2028294    263      38  337828      -3.0688      0.99893
RNF151            16    1981843    2028976    242      38  337828      -3.1086      0.99906
RPL3L             16    1984580    2039679    297      32  337828      -1.7549      0.96036
TBL3              16    1987064    2038751    284      31  337828      -1.7781      0.96231
GFER              16    1999150    2047750    258      24  337828      -1.3093      0.90478
RPS2              16    2002059    2049827    264      23  337828      -1.2489      0.89415
SYNGR3            16    2004946    2054276    282      23  337828      -1.1972      0.88438
NOXO1             16    2018918    2066704    224      23  337828      -0.5506      0.70905
NPW               16    2034521    2080756    182      22  337828      -0.1324      0.55267
ZNF598            16    2037653    2094822    193      27  337828     -0.12053      0.54797
SLC9A3R2          16    2041869    2099027    179      29  337828     -0.16268      0.56462
TSC2              16    2062472    2148713    216      44  337828      0.20153      0.42014
NTHL1             16    2079816    2132931    116      33  337828      0.68357      0.24712
PKD1              16    2128709    2220899    198      27  337828     -0.39591      0.65391
RAB26             16    2163145    2214141     89      16  337828     -0.16571      0.56581
TRAF7             16    2170763    2238130     92      19  337828     -0.35237      0.63772
CASKIN1           16    2217184    2281479    139      19  337828      0.21494      0.41491
MLST8             16    2220178    2269418    103      16  337828      0.15848      0.43704
