GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
PRPSAP2           17   18724612   18844600    314      16  342729      0.60605      0.27224
SLC5A10           17   18818989   18934004    260      47  342729    -0.043312      0.51727
FAM83G            17   18864381   18943060    130      28  342729      -1.0261      0.84757
GRAP              17   18913969   18985336     38      11  342729     -0.95132      0.82928
EPN2              17   19105690   19250028     98      12  342729     0.071123      0.47165
B9D1              17   19230563   19316495     77      10  342729     -0.36271      0.64159
MAPK7             17   19246034   19296857     44       8  342729     -0.24211      0.59565
MFAP4             17   19276755   19325532     36       9  342729     -0.15131      0.56013
RNF112            17   19279491   19330589     36      10  342729     -0.11574      0.54607
SLC47A1           17   19402167   19492346    190      34  342729       1.3381     0.090432
ALDH3A2           17   19517064   19590908    173      15  342729     -0.85272      0.80309
SLC47A2           17   19571626   19657990    216      27  342729      -1.3973      0.91883
ALDH3A1           17   19631297   19686746    104      17  342729     -0.10115      0.54028
ULK2              17   19664143   19806239    243      15  342729      0.49483      0.31036
AKAP10            17   19797765   19916169    199      14  342729       0.1353      0.44619
SPECC1            17   19877649   20228072    767      18  342729     -0.33307      0.63046
LGALS9B           17   20342708   20405848     53       9  342729     -0.44751      0.67275
CDRT15L2          17   20448037   20494224     30      11  342729      -2.1096      0.98255
CCDC144NL         17   20756708   20834453    169      23  342729       2.6416    0.0041258
USP22             17   20892906   20981722    283      17  342729     -0.54859      0.70836
DHRS7B            17   20995241   21105285    194      26  342729     -0.89931      0.81576
TMEM11            17   21091263   21152974    151      25  342729     -0.10666      0.54247
NATD1             17   21132183   21191578    156      30  342729      0.87478      0.19085
MAP2K3            17   21152968   21228552    135      24  342729      0.86312      0.19404
KCNJ12            17   21244699   21333184    130      29  342729       1.5534     0.060163
C17orf51          17   21333211   21489941    223      37  342729      0.70908      0.23914
MTRNR2L1          17   21987437   22033991    152      19  342729       0.3512      0.36272
WSB1              17   25586106   25650659    126      16  342729       0.7777      0.21837
KSR1              17   25764036   25960718    426      38  342729       1.3271     0.092237
LGALS9            17   25923174   25986586    164      15  342729     0.029452      0.48825
NOS2              17   26073792   26162555    264      28  342729      0.23243       0.4081
LYRM9             17   26195340   26255409     85      15  342729       1.2405       0.1074
NLK               17   26334009   26533407    122      31  342729       1.0393      0.14934
TMEM97            17   26611121   26665711     75      17  342729       0.5902      0.27753
TNFAIP1           17   26627548   26684035     74      14  342729      0.74152      0.22919
IFT20             17   26645351   26697515     78      13  342729      0.64814      0.25845
TMEM199           17   26649687   26699089     72      12  342729      0.62618       0.2656
POLDIP2           17   26663659   26719603     97      11  342729      0.68995      0.24511
SARM1             17   26663683   26738062    126      14  342729       1.1417       0.1268
SEBOX             17   26681290   26727265     94      12  342729       1.0337      0.15065
VTN               17   26684298   26732373     94      12  342729       1.0456      0.14787
SLC46A1           17   26711661   26768230     97      19  342729       1.7606     0.039152
SLC13A2           17   26765664   26834799    135      13  342729     0.076468      0.46952
FOXN1             17   26798249   26875175    135      20  342729    -0.076035       0.5303
UNC119            17   26863725   26914647     39      13  342729      0.14392      0.44278
PIGS              17   26870405   26933887     46      15  342729      0.53725      0.29555
ALDOC             17   26890133   26939282     37      16  342729       1.2709      0.10187
SPAG5             17   26894583   26961056     55      20  342729       1.4266     0.076846
SGK494            17   26924799   26976377     44      16  342729        1.626      0.05197
KIAA0100          17   26931458   27007177     59      17  342729       1.0896      0.13794
SUPT6H            17   26954221   27039255     70      14  342729      0.52077      0.30126
SDF2              17   26965374   27024207     48      10  342729      0.35634      0.36079
RPL23A            17   27012000   27061374     55      11  342729      0.54566      0.29265
PROCA1            17   27020214   27074127     58      13  342729      0.60746      0.27177
NEK8              17   27020822   27079784     68      14  342729      0.83559      0.20169
RAB34             17   27031299   27080286     65      14  342729      0.67316      0.25042
NARR              17   27033011   27079908     62      14  342729      0.66029      0.25453
TRAF4             17   27036023   27087976     64      13  342729      0.79959      0.21197
TLCD1             17   27041366   27088949     56      11  342729      0.80497      0.21042
FAM222B           17   27072996   27204857    200      11  342729       1.0928      0.13724
ERAL1             17   27147043   27198072     79       7  342729       0.9458      0.17213
FLOT2             17   27196356   27259715     74      16  342729      0.58846      0.27811
DHRS13            17   27214799   27265089     54      13  342729       0.5607       0.2875
PHF12             17   27222264   27313622     98      15  342729     0.027687      0.48896
SEZ6              17   27271923   27368458    159      32  342729      0.25846      0.39803
PIPOX             17   27334918   27394245    117      21  342729       1.4906     0.068034
MYO18A            17   27390528   27542432    319      23  342729       1.0996      0.13574
TIAF1             17   27390539   27437627     99      12  342729      0.61794      0.26831
CRYBA1            17   27538875   27591512    123      16  342729      0.91511      0.18007
NUFIP2            17   27572854   27656166    166      20  342729      0.84529      0.19897
TAOK1             17   27682943   27888921    373      17  342729     -0.38253      0.64897
TP53I13           17   27859198   27910175     77      19  342729     -0.53222      0.70271
ABHD15            17   27877679   27929042     75      19  342729      0.14387       0.4428
ANKRD13B          17   27885527   27951779     85      20  342729      0.51611      0.30289
GIT1              17   27890487   27951610     78      17  342729      0.58486      0.27932
CORO6             17   27931774   27984926     56      11  342729       1.2928     0.098042
SSH2              17   27942956   28292231    430      16  342729      0.92025      0.17872
EFCAB5            17   28221874   28445470    300      14  342729      0.89128      0.18639
NSRP1             17   28408821   28523493    162      10  342729      0.85896      0.19518
SLC6A4            17   28511337   28597986    136      22  342729    -0.064362      0.52566
BLMH              17   28565213   28654184    154      18  342729      -1.6579      0.95133
TMIGD1            17   28633351   28696065    130      13  342729      -1.9117      0.97205
CPD               17   28670942   28806675    194      15  342729      -1.7882      0.96313
GOSR1             17   28769426   28863832    118      11  342729      -1.4022      0.91957
TBC1D29           17   28849124   28900511    113      13  342729      -1.2243      0.88958
CRLF3             17   29099702   29186778    249       7  342729      0.55766      0.28854
ATAD5             17   29124020   29232295    250       9  342729      0.81575      0.20732
ADAP2             17   29213698   29296340    136      13  342729       0.7126      0.23805
TEFM              17   29216001   29268286     84       7  342729      0.98468      0.16239
RNF135            17   29261224   29336929    109       9  342729     -0.45799      0.67652
NF1               17   29386945   29714695    414      10  342729      -1.1422      0.87331
OMG               17   29611668   29659380     61       5  342729      -1.2089      0.88664
EVI2B             17   29619888   29676130     67       5  342729      -1.5027      0.93354
EVI2A             17   29633428   29683767     62       5  342729      -1.2854      0.90068
RAB11FIP4         17   29683642   29875232    516      51  342729      0.59514      0.27588
COPRS             17   30168884   30221326    121      14  342729      0.15254      0.43938
UTP6              17   30180190   30263729    209      16  342729       1.2875      0.09896
SUZ12             17   30229044   30338057    265      10  342729       2.1771     0.014736
LRRC37B           17   30313155   30390519    121       8  342729       2.2123     0.013471
RHOT1             17   30434473   30562746    198      11  342729      -0.5036      0.69273
RHBDL3            17   30558195   30661680    253      30  342729      -1.0128      0.84443
ZNF207            17   30642071   30707468     95      14  342729     0.076405      0.46955
C17orf75          17   30645460   30712066     89      14  342729      0.15974      0.43654
PSMD11            17   30736481   30820337     86      14  342729     -0.21918      0.58674
CDK5R1            17   30779105   30828271     67      12  342729     -0.44277      0.67103
MYO1D             17   30809628   31238902    837      60  342729       1.1222      0.13089
TMEM98            17   31219928   31278667    148      21  342729      0.77726       0.2185
SPACA3            17   31283882   31334895    220      33  342729       1.0371      0.14983
ASIC2             17   31330105   32518825   3906     284  342729      0.12697      0.44948
CCL2              17   32547296   32594222    118      18  342729      0.62501      0.26598
CCL7              17   32562235   32609261    124      16  342729      0.50963      0.30516
CCL11             17   32577687   32625199    140      17  342729      0.49474      0.31039
CCL8              17   32611066   32658421    159      20  342729      0.79145      0.21434
CCL13             17   32648471   32695629    177      25  342729       1.0528      0.14622
CCL1              17   32677347   32725252    218      23  342729        1.221      0.11105
TMEM132E          17   32872768   32976337    292      51  342729     -0.89209      0.81383
C17orf102         17   32891142   32941388    153      30  342729       -1.037      0.85013
CCT6B             17   33244878   33342968    123      23  342729      0.81668      0.20706
ZNF830            17   33253549   33300205     66      14  342729       1.3015     0.096547
LIG3              17   33272517   33342088     83      18  342729      0.43437      0.33201
RFFL              17   33326131   33451348    127      21  342729      0.04299      0.48285
FNDC8             17   33413598   33467751     58      19  342729      0.54689      0.29223
RAD51D            17   33416811   33481888     80      25  342729      0.61742      0.26848
UNC45B            17   33439787   33526364    175      25  342729      0.60486      0.27263
NLE1              17   33448368   33504322    102      18  342729      0.90217      0.18348
SLC35G3           17   33509539   33556412    139      18  342729      0.47806       0.3163
SLFN5             17   33535086   33604768    240      28  342729      0.61261      0.27007
SLFN11            17   33667324   33735821    210      31  342729      0.55004      0.29115
SLFN12            17   33728079   33795302    198      31  342729       0.2691      0.39393
SLFN13            17   33752115   33810856    193      29  342729      0.27741      0.39073
SLFN12L           17   33791942   33849758    177      29  342729    0.0031852      0.49873
SLFN14            17   33864728   33921783    195      26  342729      0.90446      0.18288
AP2B1             17   33878918   34063436    551      24  342729      0.80215      0.21123
PEX12             17   33891814   33940656    154      20  342729       1.0933      0.13713
RASL10B           17   34023679   34080540    142      24  342729     0.063824      0.47456
C17orf50          17   34052890   34102098    136      19  342729      -1.0324      0.84906
GAS2L2            17   34061530   34114897    134      17  342729       -1.379      0.91605
MMP28             17   34073316   34157711    192      17  342729     -0.92137      0.82157
TAF15             17   34101459   34184246    165      16  342729     -0.67633      0.75059
HEATR9            17   34171898   34230895    131      10  342729     -0.90918      0.81837
CCL5              17   34188495   34242377    150       9  342729      -1.2218      0.88911
RDM1              17   34235084   34292780    233      19  342729      -3.2023      0.99932
LYZL6             17   34251522   34305714    225      27  342729      -3.2475      0.99942
CCL16             17   34293529   34345373    197      21  342729       1.2601      0.10383
CCL14             17   34300692   34348764    180      17  342729       1.3686     0.085568
CCL15             17   34313476   34364084    196      20  342729       1.4056     0.079915
CCL23             17   34330096   34380005    155      24  342729       1.0298      0.15155
CCL18             17   34356643   34408841    150      23  342729      -1.1721      0.87942
CCL4              17   34396220   34443014    174      15  342729      0.78869      0.21515
CCL3              17   34405602   34452506    156      15  342729       1.1609      0.12285
TBC1D3B           17   34483061   34539035     12       6  342729     -0.83817      0.79903
TBC1D3H           17   34735936   34792050      1       1  342729      -1.0479      0.85265
ZNHIT3            17   34807471   34865154    109      20  342729      0.20226      0.41986
MYO19             17   34841599   34926305    152      14  342729      0.20912      0.41718
PIGW              17   34855849   34905217     91      11  342729      0.14861      0.44093
GGNBP2            17   34865737   34956278    161      15  342729       0.1281      0.44903
DHRS11            17   34913226   34967233     99      12  342729      0.17608      0.43012
MRM1              17   34923010   34975407    104      15  342729    0.0093775      0.49626
LHX1              17   35259772   35311915    136      32  342729     -0.60203      0.72642
AATF              17   35271175   35424171    255      29  342729      -1.1458      0.87406
ACACA             17   35431927   35801902    587      38  342729       0.5581      0.28839
C17orf78          17   35697928   35759812    103      26  342729      0.15856      0.43701
TADA2A            17   35731977   35849830    273      22  342729      -1.1473      0.87438
DUSP14            17   35814951   35883603    160      18  342729       -1.327      0.90775
SYNRG             17   35864900   36004544    214      28  342729     -0.55282      0.70981
DDX52             17   35962363   36038493    114      25  342729     -0.47444      0.68241
HNF1B             17   36036434   36140096    283      64  342729       1.0974      0.13624
TBC1D3F           17   36248868   36304915     12       4  342729      -1.0235      0.84697
MRPL45            17   36417989   36489101    122      15  342729     -0.76128      0.77675
GPR179            17   36471493   36534693    107      17  342729      0.24668      0.40258
SOCS7             17   36473007   36571846    179      20  342729      0.38522      0.35004
ARHGAP23          17   36549720   36678628    401      46  342729      0.71664       0.2368
SRCIN1            17   36676259   36797183    288      30  342729       2.0778     0.018862
C17orf96          17   36817956   36866187     57      10  342729       1.3508     0.088378
MLLT6             17   36826873   36896056     81      16  342729       1.0201      0.15384
CISD3             17   36851510   36901858     72      17  342729       1.0289      0.15177
PSMB3             17   36873978   36930484    120      25  342729       2.3416    0.0096011
PCGF2             17   36880150   36941070    130      26  342729       2.3475    0.0094505
PIP4K2B           17   36911944   36991218    159      24  342729       2.7699     0.002804
CWC25             17   36946687   37016603    173      26  342729       2.8589    0.0021254
C17orf98          17   36981341   37032642    148      24  342729       2.6296    0.0042743
LASP1             17   36991112   37088023    286      43  342729       1.6513     0.049343
RPL23             17   36996321   37045053    135      25  342729       2.3747    0.0087809
FBXO47            17   37082685   37158655     95      11  342729     -0.46026      0.67734
PLXDC1            17   37209556   37343946    475      42  342729      0.33329      0.36946
ARL5C             17   37303147   37357414    177      30  342729       1.3663     0.085918
CACNB1            17   37319709   37388956    157      37  342729        1.223      0.11066
RPL19             17   37321536   37370980    122      31  342729       1.2726      0.10158
STAC2             17   37356789   37417040    104      17  342729      0.73159      0.23221
LOC101929578      17   37359040   37412043     98      17  342729      0.69559      0.24334
FBXL20            17   37398897   37593530    351      11  342729       1.0303      0.15143
MED1              17   37550538   37642527    159       9  342729      0.94991      0.17108
CDK12             17   37582739   37731398    266      10  342729      0.99905      0.15888
PPP1R1B           17   37748177   37802878     78      14  342729       1.4957     0.067363
NEUROD2           17   37750021   37799175     71      13  342729       1.5745     0.057684
STARD3            17   37758333   37830454    135      17  342729       1.0328      0.15085
TCAP              17   37786599   37832807    108      12  342729       1.0966      0.13642
PNMT              17   37789234   37836728    125      11  342729      0.93894      0.17388
ERBB2             17   37809167   37894915    168      15  342729       1.4701     0.070765
PGAP3             17   37817375   37879310    125      10  342729       1.3756     0.084477
GRB7              17   37859162   37913538     66      14  342729       2.2529     0.012132
MIEN1             17   37875409   37921792     54      10  342729       1.8969     0.028922
IKZF3             17   37903968   38055441    327       9  342729       1.0991      0.13586
ZPBP2             17   37989417   38044149    133       8  342729      0.95734       0.1692
LOC101928947      17   38048156   38105953    148      14  342729      0.29434      0.38425
GSDMB             17   38050848   38109903    156      15  342729      0.16581      0.43415
LRRC3C            17   38062727   38110987    139      14  342729      0.12366      0.45079
ORMDL3            17   38067294   38118884    164      14  342729      -0.1474      0.55859
GSDMA             17   38084226   38144019    198      17  342729     -0.45221      0.67444
PSMD3             17   38102021   38164213    226      19  342729     -0.97026      0.83404
CSF3              17   38136614   38184066    169      12  342729     -0.83765      0.79889
MED24             17   38165350   38245889    160      17  342729      -1.0923      0.86265
THRA              17   38183446   38260120    129      23  342729     -0.82671       0.7958
NR1D1             17   38239037   38291978     95      18  342729       0.2727      0.39254
MSL1              17   38243235   38303047    105      17  342729      0.23353      0.40768
CASC3             17   38261507   38338431    112      11  342729      0.44642      0.32765
RAPGEFL1          17   38299242   38361906    106      14  342729      0.71536      0.23719
WIPF2             17   38340556   38448944    196      19  342729       1.6559     0.048874
CDC6              17   38409146   38469413     84      10  342729       1.7299     0.041823
RARA              17   38430423   38523895    116      12  342729       1.0164      0.15471
GJD3              17   38506904   38555945    104      10  342729      0.26865       0.3941
TOP2A             17   38534773   38609202    132      17  342729      0.26779      0.39443
IGFBP4            17   38564676   38623982    118      19  342729      0.12847      0.44889
TNS4              17   38622080   38692933    146      29  342729       1.4493      0.07363
CCR7              17   38700021   38756736     78      21  342729      0.39911      0.34491
SMARCE1           17   38771214   38840658    114      11  342729       1.4984     0.067017
KRT222            17   38801872   38856416     78       8  342729       1.1786      0.11928
KRT24             17   38844243   38895002    133      20  342729       1.4417     0.074697
KRT25             17   38894273   38946584    133      20  342729     -0.14433      0.55738
KRT26             17   38912490   38963411    131      22  342729    -0.027471      0.51096
KRT27             17   38923060   38973786    134      24  342729     -0.16131      0.56407
KRT28             17   38938448   38991211    139      20  342729     0.023735      0.49053
TMEM99            17   38940344   39002526    158      21  342729   -0.0077346      0.50309
KRT10             17   38964369   39013863    120      16  342729     -0.24431       0.5965
KRT12             17   39007430   39058462    140      23  342729     -0.70286      0.75893
KRT20             17   39022141   39076495    178      28  342729      -1.1693      0.87886
KRT23             17   39068948   39128895    266      22  342729     -0.38631      0.65037
KRT39             17   39104669   39158144    317      15  342729     -0.35625      0.63917
KRT40             17   39123968   39178387    349      18  342729     -0.50887      0.69458
KRTAP3-3          17   39139682   39185385    252      14  342729     -0.16533      0.56566
KRTAP3-2          17   39145445   39191138    257      14  342729     -0.26616      0.60494
KRTAP3-1          17   39154773   39200366    222      20  342729     -0.42122       0.6632
KRTAP1-5          17   39172278   39218454    188      20  342729      0.36531      0.35744
KRTAP1-4          17   39175929   39221377    197      20  342729      0.80675       0.2099
KRTAP1-3          17   39180136   39226107    192      20  342729      0.85179      0.19716
KRTAP1-1          17   39186811   39232713    169      19  342729        1.065      0.14343
KRTAP2-1          17   39192793   39238568    188      17  342729       1.2807      0.10015
KRTAP2-2          17   39200750   39246463    226      13  342729        1.395     0.081503
KRTAP4-7          17   39205459   39251396    243      10  342729       1.4067     0.079765
KRTAP2-3          17   39205492   39251344    242      10  342729       1.4095     0.079351
KRTAP2-4          17   39211368   39257131    285       9  342729       1.3217     0.093138
KRTAP4-9          17   39226641   39272740    333       9  342729      0.88902        0.187
KRTAP4-8          17   39243233   39289375    330       9  342729      0.74239      0.22893
KRTAP4-11         17   39263433   39309606    200      10  342729      0.34075      0.36665
KRTAP4-12         17   39269343   39315419    169      11  342729       0.4258      0.33513
KRTAP4-6          17   39285685   39331739    107      15  342729       1.1645       0.1221
KRTAP4-5          17   39295176   39341054    140      10  342729       1.2932     0.097977
KRTAP4-4          17   39305905   39351983    132       7  342729       1.3075     0.095522
KRTAP9-1          17   39311139   39356891    138       8  342729       1.2747      0.10122
KRTAP4-3          17   39313483   39359424    140       8  342729       1.2812      0.10006
KRTAP4-2          17   39323698   39369460    155       9  342729        1.269      0.10223
KRTAP4-1          17   39330352   39376147    153      10  342729       1.2249      0.11031
KRTAP9-2          17   39347900   39393904    107      14  342729      0.68649       0.2462
KRTAP9-3          17   39353715   39399706    121      13  342729      0.57799      0.28163
KRTAP9-8          17   39359270   39405256    125      12  342729      0.43067      0.33335
KRTAP9-4          17   39370939   39416905    133      10  342729      0.13062      0.44804
KRTAP9-9          17   39376636   39422616    121       8  342729    -0.022351      0.50892
KRTAP9-6          17   39386630   39432112    103       7  342729      -0.1909       0.5757
KRTAP9-7          17   39396950   39442459     98       6  342729     -0.15724      0.56247
KRTAP29-1         17   39448078   39494103    156      12  342729     -0.36817      0.64363
KRTAP16-1         17   39453952   39500505    140      12  342729     -0.34686      0.63565
KRTAP17-1         17   39461169   39506947    126      12  342729     -0.23013        0.591
KRT33A            17   39492344   39542064     90      13  342729      0.10966      0.45634
KRT33B            17   39509746   39561052    114      16  342729   -0.0066073      0.50264
KRT34             17   39523921   39573636    113      18  342729     -0.32111      0.62593
KRT31             17   39539976   39588844    130      17  342729     -0.81978      0.79383
KRT37             17   39566809   39615822    227      17  342729      -0.5201       0.6985
KRT38             17   39582621   39632596    281      13  342729      -0.6358      0.73755
KRT32             17   39605765   39658638    262      14  342729      -0.6674      0.74774
KRT35             17   39622941   39672392    194      21  342729     -0.64539      0.74066
KRT36             17   39632388   39683799    156      28  342729     -0.61824      0.73179
KRT13             17   39647233   39696865    132      20  342729     -0.82504      0.79533
KRT15             17   39659997   39713033    129      16  342729      -0.2324      0.59189
KRT19             17   39669869   39719641    104      11  342729      0.16428      0.43475
KRT9              17   39712093   39763310    137       7  342729      0.60482      0.27265
KRT14             17   39728531   39778147    152       9  342729      0.51582      0.30299
KRT16             17   39756030   39804079    106      15  342729      0.17322      0.43124
KRT17             17   39765692   39815882    105      17  342729     -0.32801      0.62855
EIF1              17   39810127   39857898    187      10  342729     0.080251      0.46802
GAST              17   39833578   39882221    189      15  342729     0.049355      0.48032
HAP1              17   39868891   39925898    196      24  342729      -1.8194      0.96558
JUP               17   39900859   39977964    207      31  342729    -0.094531      0.53766
FKBP10            17   39933962   39989469    156      20  342729      0.37243      0.35479
P3H4              17   39948204   40003881    155      12  342729     -0.26244      0.60351
KLHL10            17   39957572   40014599    167      12  342729     -0.84206      0.80012
NT5C3B            17   39971334   40027523    174      10  342729      -1.1692      0.87884
KLHL11            17   39999799   40056629    145      12  342729      -1.2415      0.89278
ACLY              17   40013169   40121795    221      17  342729     -0.97259      0.83462
TTC25             17   40051888   40127669    142      15  342729     -0.66776      0.74786
CNP               17   40083737   40139754     99      16  342729     -0.57134      0.71612
DNAJC7            17   40118439   40204715    120      18  342729    -0.058896      0.52348
NKIRAS2           17   40134594   40187659     66      12  342729      0.05038      0.47991
ZNF385C           17   40167594   40240881    135      20  342729      0.12963      0.44843
HSPB9             17   40239756   40285371     85      10  342729      -0.5107      0.69522
DHX58             17   40243422   40299751    115      10  342729     -0.67907      0.75145
KAT2A             17   40255129   40308382    109       9  342729     -0.67313      0.74957
RAB5C             17   40266994   40342062    115      13  342729     0.060725      0.47579
KCNH4             17   40298910   40368296     71      19  342729       1.0355      0.15022
HCRT              17   40326078   40372470     31      17  342729      0.98578      0.16212
GHDC              17   40331105   40381550     39      20  342729      0.89135      0.18637
STAT5B            17   40341195   40463478    163      18  342729      0.33817      0.36762
STAT5A            17   40404565   40473961    112      11  342729        0.368      0.35644
STAT3             17   40455342   40575586    267      19  342729      0.99525      0.15981
PTRF              17   40544467   40610506    182      18  342729      0.21406      0.41525
ATP6V0A1          17   40575862   40684597    178      19  342729      0.32464      0.37273
NAGLU             17   40652951   40706467     80      14  342729      0.27938      0.38998
HSD17B1           17   40668984   40717232     89      13  342729     -0.14499      0.55764
COASY             17   40678485   40728299    103      13  342729     -0.22972      0.59084
MLX               17   40684078   40735221     98      12  342729     -0.36016      0.64064
PSMC3IP           17   40714328   40764849     84       9  342729     -0.32054      0.62572
FAM134C           17   40721526   40796445    133      11  342729     -0.38046       0.6482
TUBG1             17   40726358   40777256     87       8  342729     -0.47363      0.68212
TUBG2             17   40776266   40829024     90       9  342729     -0.57831      0.71847
CNTNAP1           17   40799632   40862011     78       9  342729      0.31892      0.37489
PLEKHH3           17   40809932   40864048     58      10  342729      0.90575      0.18253
CCR10             17   40821420   40868845     49       9  342729       1.3694     0.085433
EZH1              17   40842293   40932095     73      11  342729       1.8696     0.030773
RAMP2             17   40878145   40925063     42       9  342729       1.8493     0.032205
VPS25             17   40890454   40941618     37      10  342729       1.7103     0.043608
WNK4              17   40897632   40959084     36      13  342729       1.5824     0.056777
CNTD1             17   40915609   40973605     26      14  342729      0.20162      0.42011
COA3              17   40939636   40985743     15       9  342729      0.83042      0.20315
PSME3             17   40950159   41005777     18      10  342729      0.93379      0.17521
BECN1             17   40952150   41011310     20      11  342729      0.38203      0.35122
AOC2              17   40961609   41012724     17      10  342729      0.63352       0.2632
AOC3              17   40968201   41020147     18      10  342729      0.87801      0.18997
G6PC              17   41017814   41076450     76      15  342729     -0.68457      0.75319
AARSD1            17   41092543   41151515     58       7  342729      -1.3717      0.91492
PTGES3L-AARSD1    17   41092543   41167545     90       9  342729      -1.7764      0.96217
RUNDC1            17   41097527   41155713     58       7  342729       -1.334       0.9089
PTGES3L           17   41110105   41167545     74       9  342729      -1.8161      0.96533
RPL27             17   41115446   41164976     65       8  342729      -1.7694      0.96159
IFI35             17   41123742   41176476     68       8  342729      -2.3777      0.99129
RND2              17   41142258   41194058     74       8  342729      -1.4574       0.9275
VAT1              17   41156622   41209459     79       7  342729     -0.99512      0.84016
BRCA1             17   41186312   41312500    246       6  342729     -0.20071      0.57954
NBR1              17   41287498   41373707    161       5  342729     -0.13367      0.55317
TMEM106A          17   41328865   41382061     87       4  342729    -0.017313      0.50691
ARL4D             17   41441353   41488504    110      16  342729     0.062262      0.47518
DHX8              17   41526330   41614185    146      10  342729     -0.54116       0.7058
ETV4              17   41595211   41658800    115       8  342729     -0.19951      0.57907
MEOX1             17   41707757   41774262    177      26  342729       2.0216     0.021611
SOST              17   41821099   41871156    118      13  342729      0.69322      0.24408
C17orf105         17   41822803   41872054    112      12  342729      0.67027      0.25134
DUSP3             17   41833489   41891368    121      11  342729      0.61192      0.27029
MPP3              17   41868167   41945547    115       9  342729     -0.14072      0.55596
CD300LG           17   41889145   41950997    101       9  342729     -0.59698      0.72474
MPP2              17   41942727   42022079    234      21  342729      -1.4381       0.9248
PPY               17   42008172   42054833    103      13  342729     -0.89574       0.8148
PYY               17   42020101   42116837    231      28  342729     -0.92705      0.82305
NAGS              17   42047032   42096436    135      21  342729     -0.89139      0.81364
TMEM101           17   42078556   42135519    119      14  342729      -0.5077      0.69417
LSM12             17   42102003   42179987    127      17  342729      0.44426      0.32843
G6PC3             17   42113098   42163712     73      13  342729     -0.16434      0.56527
HDAC5             17   42144121   42236014    155      17  342729      0.66203      0.25398
C17orf53          17   42184274   42249844    117      12  342729     -0.44726      0.67266
ASB16             17   42213074   42266650     93       9  342729     -0.57894      0.71868
TMUB2             17   42229300   42279099     92      11  342729     -0.71553      0.76286
ATXN7L3           17   42259173   42310747     95      16  342729      -1.4487      0.92629
UBTF              17   42272401   42333994    113      16  342729     -0.45398      0.67508
SLC4A1            17   42315758   42386654    180      39  342729     -0.36363      0.64193
RUNDC3A           17   42350786   42406039    147      25  342729      0.35062      0.36294
SLC25A39          17   42386993   42437217    105      18  342729      0.77124      0.22028
GRN               17   42387491   42440474    108      19  342729      0.99931      0.15882
FAM171A2          17   42421101   42476235     68      15  342729       2.7574    0.0029129
ITGA2B            17   42439550   42501873     87      13  342729       2.5251    0.0057836
GPATCH8           17   42462645   42615957    236      16  342729       2.1089     0.017475
FZD2              17   42599812   42648630     92      20  342729       1.1609      0.12284
C17orf104         17   42698762   42765673    145      12  342729     -0.44241       0.6709
CCDC43            17   42744805   42802355     90      20  342729      -1.0351      0.84969
DBF4B             17   42750976   42839637    144      23  342729      -1.3152      0.90577
ADAM11            17   42801405   42869214    132      18  342729      -1.2477      0.89394
GJC1              17   42865816   42943179    157      21  342729    -0.033234      0.51326
HIGD1B            17   42888721   42937848     96      15  342729     -0.16627      0.56603
EFTUD2            17   42917655   43011993    275      22  342729      0.02211      0.49118
CCDC103           17   42942080   42993541    158      17  342729      0.14625      0.44186
GFAP              17   42972994   43027920    173      27  342729      0.38451       0.3503
KIF18B            17   42992079   43060079    207      32  342729      0.39431      0.34667
C1QL1             17   43027061   43080644    152      28  342729     -0.37444      0.64596
DCAKD             17   43090706   43173473    271      19  342729    -0.033861      0.51351
NMT1              17   43103322   43196384    296      21  342729        0.272      0.39281
ACBD4             17   43174967   43231548    132      28  342729      0.86057      0.19474
PLCD3             17   43179008   43244891    139      28  342729      0.95904      0.16877
HEXIM1            17   43189684   43239468    100      21  342729      0.84802      0.19821
HEXIM2            17   43202502   43257406     99      19  342729       1.4821     0.069153
FMNL1             17   43264192   43334685    148      27  342729     -0.38536      0.65001
SPATA32           17   43321760   43374479    104      16  342729      0.18074      0.42829
MAP3K14           17   43330488   43429414    186      27  342729      0.75103      0.22632
ARHGAP27          17   43461268   43545282    201      10  342729     -0.18421      0.57307
PLEKHM1           17   43503266   43603146    180       9  342729     -0.25163      0.59934
CRHR1             17   43662710   43923194   1106      10  342729     -0.94929      0.82876
SPPL2C            17   43887256   43934438    296       6  342729      -0.5999      0.72571
MAPT              17   43936702   44115700    970       5  342729      -1.3426      0.91031
STH               17   44041616   44087060    231       6  342729      -1.7638      0.96112
KANSL1            17   44097282   44337740    724      11  342729       -1.356      0.91246
LRRC37A           17   44281744   44425160    180       8  342729      -1.4204      0.92226
ARL17B            17   44341550   44474416     64       6  342729      -1.3277      0.90786
LRRC37A2          17   44552323   44643016      7       4  342729      -0.7125      0.76192
ARL17A            17   44567184   44692155      8       5  342729     -0.96155      0.83186
NSF               17   44633035   44844830     91      10  342729      0.77717      0.21853
WNT3              17   44829872   44931126    218      34  342729     -0.31291      0.62283
WNT9B             17   44893952   44974096    172      25  342729      -2.1181      0.98292
GOSR2             17   44965486   45054366    250      22  342729     -0.87835      0.81012
RPRML             17   45045522   45091614    199      16  342729     -0.37702      0.64692
CDC27             17   45185310   45301665    247      27  342729      -1.2552      0.89529
MYL4              17   45231728   45311045    154      25  342729      -1.4888      0.93173
ITGB3             17   45296208   45400077    379      29  342729      -1.5069      0.93408
